,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval),mrr (base),mrr (fuse),mrr (diff),mrr (pval)
0,UDInfoPMSA3,0.30556596786167967,0.6054946710619294,0.2999287032002498,6.967474947010557e-16,0.10776303621352028,0.28506489105819016,0.17730185484466987,3.7978342568544286e-11,0.4059999999999999,0.39,-0.015999999999999903,0.6120333439926344,0.23651058490019372,0.3043881264214603,0.06787754152126657,0.0037884403219536583,0.5800668324255991,0.5720274589333294,-0.008039373492269686,0.8875647401436262
1,IKMLAB_1,0.4875771014348279,0.6383682646642869,0.15079116322945896,2.284307086746733e-13,0.20165608843410143,0.3339123766616652,0.13225628822756375,5.96866583068501e-08,0.528,0.48,-0.04800000000000004,0.08651090606009348,0.4083816463414846,0.3509843092293795,-0.057397337112105096,0.0039461315334467185,0.6150595238095238,0.7329433106575965,0.11788378684807277,0.03391882291563727
2,doc2vec_run,0.0023381473954216044,0.537666578486878,0.5353284310914564,1.8898599228790714e-30,9.869436288358736e-05,0.20459065045353836,0.20449195609065476,1.582404273622399e-14,0.004,0.29600000000000004,0.29200000000000004,4.616132435911917e-11,0.0024143605863345434,0.2294920223618297,0.22707766177549515,2.2960421418357165e-11,0.004108369818304888,0.49671014809187075,0.4926017782735659,4.498512055508452e-12
3,cbnuSA3,0.2581609965369483,0.5762853003701305,0.3181243038331822,9.590285054258604e-18,0.06883800182722197,0.2538706597617911,0.1850326579345691,1.7137259812844273e-12,0.23800000000000002,0.31400000000000006,0.07600000000000004,0.007085373001440124,0.21728170940260014,0.28146897961238027,0.06418727020978013,0.012332964787623602,0.3875376916847376,0.48351629014281305,0.09597859845807544,0.04287289597111022
4,two_stage,0.5245689428095386,0.6783258674947619,0.15375692468522328,4.592189073890671e-09,0.22776613481758068,0.34535336517530707,0.11758723035772639,4.980601884822332e-06,0.508,0.456,-0.05199999999999999,0.11168500408966821,0.4007013717609849,0.3453410985133711,-0.055360273247613834,0.03226404080698548,0.6641844210501598,0.6851207126207126,0.020936291570552767,0.7237672721754693
5,bool51,0.36494170527928477,0.6210157578884372,0.25607405260915245,3.926674752226464e-16,0.1385758060320192,0.3070051997954078,0.1684293937633886,3.224881903464159e-12,0.446,0.42200000000000004,-0.023999999999999966,0.39436341731546387,0.31286785087229296,0.3219218610067695,0.009054010134476542,0.6465379010318655,0.5367805266769667,0.6712872019522842,0.13450667527531746,0.02654438827702786
6,MSIIP_PBL,0.54344793542532,0.6940416431545124,0.15059370772919245,2.1773631670825412e-10,0.24966772218963743,0.36553995654499827,0.11587223435536084,1.5878895619927325e-05,0.6679999999999999,0.526,-0.1419999999999999,3.72822124095552e-05,0.4505347623750462,0.3701717470772131,-0.08036301529783307,0.0015919244785462206,0.8094294294294295,0.767771744595274,-0.04165768483415555,0.4136500656448828
7,imi_mug_abs3,0.6247443999207412,0.70027526248308,0.07553086256233887,7.427651027202539e-05,0.31362768166038424,0.3763569186100071,0.06272923694962285,0.0038817720550826875,0.59,0.48200000000000004,-0.10799999999999993,3.4806538513102666e-05,0.4835961413897249,0.3705356729272314,-0.11306046846249351,3.5390780051485657e-07,0.8508333333333334,0.7527494299542492,-0.09808390337908424,0.05769200200797204
8,rbf,0.5278740142345615,0.6787649532790438,0.15089093904448236,3.2791697717693922e-09,0.23114448483028432,0.34716514210498906,0.11602065727470473,5.608102510387781e-06,0.51,0.44800000000000006,-0.061999999999999944,0.06966133946530537,0.4132047657126025,0.3472129516931494,-0.06599181401945309,0.005280596202442048,0.6283885636899554,0.694144101181837,0.06575553749188157,0.3041568407810417
9,MSIIP_PBH,0.5405792310737197,0.6936090859064333,0.15302985483271359,1.8888660597258897e-10,0.24924277984284815,0.3651152247294368,0.11587244488658865,1.583508046927511e-05,0.6679999999999999,0.524,-0.1439999999999999,1.3084512735487107e-05,0.4457925995680727,0.37006518128102256,-0.07572741828705015,0.0034061703555159587,0.8094294294294295,0.7766643049932523,-0.032765124436177184,0.5076314032480688
