,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval),mrr (base),mrr (fuse),mrr (diff),mrr (pval)
0,UDInfoPMSA3,0.30556596786167967,0.6083979148372124,0.30283194697553273,2.7625627406655806e-16,0.10776303621352028,0.2974093080275274,0.18964627181400712,2.5799220422765212e-11,0.4059999999999999,0.38800000000000007,-0.01799999999999985,0.5113604942078478,0.23651058490019372,0.31450895363880993,0.07799836873861621,0.0013326045036452026,0.5800668324255991,0.5383600648277089,-0.04170676759789016,0.41320618072667503
1,IKMLAB_1,0.4875771014348279,0.6320616676965846,0.14448456626175665,7.934138880503684e-12,0.20165608843410143,0.3462861973993927,0.14463010896529127,6.037416719409693e-08,0.528,0.41600000000000004,-0.11199999999999999,2.422682407565356e-05,0.4083816463414846,0.36739154746570846,-0.04099009887577615,0.029664634446968572,0.6150595238095238,0.5744361347644308,-0.040623389045092995,0.46039501941763183
2,doc2vec_run,0.0023381473954216044,0.5388179133650355,0.5364797659696139,1.515742935795043e-30,9.869436288358736e-05,0.21318591112830085,0.21308721676541725,1.3962716622028653e-14,0.004,0.24400000000000002,0.24000000000000002,1.8504180960165384e-10,0.0024143605863345434,0.23829571230717705,0.2358813517208425,1.3496600240706378e-11,0.004108369818304888,0.45784753923697613,0.45373916941867126,1.1466156840927922e-10
3,cbnuSA3,0.2581609965369483,0.58268811901844,0.3245271224814917,6.756671005421659e-18,0.06883800182722197,0.27227435063143884,0.20343634880421688,1.0383943973925794e-12,0.23800000000000002,0.29600000000000004,0.058000000000000024,0.015189273456815165,0.21728170940260014,0.2937132389474863,0.07643152954488616,0.003670601495185773,0.3875376916847376,0.495834392905251,0.10829670122051338,0.04320185368490595
4,two_stage,0.5245689428095386,0.6762853095772773,0.1517163667677387,4.896301902483881e-09,0.22776613481758068,0.35828684537393685,0.13052071055635617,1.3309469754095164e-06,0.508,0.42800000000000005,-0.07999999999999996,0.002625010353084458,0.4007013717609849,0.3572342250993351,-0.0434671466616498,0.08727180364344926,0.6641844210501598,0.5992966703009536,-0.06488775074920627,0.23427719131304042
5,bool51,0.36494170527928477,0.6172379441654732,0.2522962388861884,2.2034045813750408e-15,0.1385758060320192,0.31900792982138376,0.18043212378936457,9.667308584951392e-12,0.446,0.4100000000000001,-0.03599999999999992,0.1487379411362017,0.31286785087229296,0.3340308608579644,0.021163009985671444,0.2893410330092329,0.5367805266769667,0.5489550337748813,0.012174507097914566,0.8187895865671855
6,MSIIP_PBL,0.54344793542532,0.6945822593929388,0.15113432396761883,5.164036600317942e-10,0.24966772218963743,0.38271867496250245,0.13305095277286502,4.147319638535238e-06,0.6679999999999999,0.48,-0.18799999999999994,2.0665286881239495e-09,0.4505347623750462,0.3905287952124024,-0.06000596716264378,0.017340640032046026,0.8094294294294295,0.6221444586028356,-0.1872849708265939,0.0005111325623814573
7,imi_mug_abs3,0.6247443999207412,0.7040183124921939,0.07927391257145278,2.2663758014454668e-05,0.31362768166038424,0.39316504080934345,0.07953735914895921,0.0005251546330258042,0.59,0.47600000000000003,-0.11399999999999993,6.147501655682883e-06,0.4835961413897249,0.39123127044029377,-0.09236487094943113,5.297983462988356e-06,0.8508333333333334,0.6307651030561477,-0.2200682302771857,1.683673961232084e-06
8,rbf,0.5278740142345615,0.6748280486907821,0.14695403445622057,6.316516226008594e-09,0.23114448483028432,0.35937348923990986,0.12822900440962554,2.062816494312441e-06,0.51,0.43199999999999994,-0.07800000000000007,0.004338499398180187,0.4132047657126025,0.3597158291835976,-0.05348893652900488,0.022825707377577276,0.6283885636899554,0.5775969859561408,-0.0507915777338146,0.40498746482657677
9,MSIIP_PBH,0.5405792310737197,0.6942047828614338,0.1536255517877141,5.156421961663307e-10,0.24924277984284815,0.38256822882281943,0.13332544897997128,3.909164672183455e-06,0.6679999999999999,0.482,-0.18599999999999994,3.3864083120201713e-09,0.4457925995680727,0.39017144441522034,-0.055621155152852375,0.02998269321826592,0.8094294294294295,0.6221444586028356,-0.1872849708265939,0.0005111325623814573
