,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval)
35,UDInfoPMSA1,0.6038966453535373,0.7037606692660026,0.0998640239124653,5.177279599460409e-05,0.2830737897645406,0.3981282585682204,0.11505446880367975,6.730950664117286e-05,0.5740000000000001,0.504,-0.07000000000000006,0.014907614652617241,0.45084806784258386,0.3842115374515825,-0.06663653039100137,0.002162604453550678
36,IKMLAB_3,0.5488139266042672,0.7172453118927099,0.1684313852884427,4.7824976392370685e-12,0.2422650489318375,0.42181830259107267,0.17955325365923516,2.490322144224876e-08,0.5980000000000001,0.5840000000000001,-0.014000000000000012,0.5953427055960059,0.4502997142993576,0.4058131075009562,-0.044486606798401385,0.03183200365039777
37,raw_medline,0.5790526724523188,0.708342612698192,0.12928994024587315,4.3396073841166636e-08,0.25455233848922565,0.39992966387400813,0.14537732538478249,1.6053402289275936e-07,0.524,0.51,-0.014000000000000012,0.6497567207207511,0.43136752127826994,0.3841715677462876,-0.04719595353198236,0.015802003223697292
38,UCASSA2,0.6375781246652985,0.71756153606721,0.07998341140191145,2.379423535397694e-05,0.319507179098767,0.41364531058116905,0.09413813148240202,0.0003771134141771755,0.568,0.51,-0.05799999999999994,0.05770043277463317,0.4851692209254573,0.3989512536478883,-0.08621796727756897,3.1144152296545436e-05
39,mnzAbs,0.4170404997907823,0.6353792760504665,0.21833877625968423,2.7692047880163443e-14,0.16096508664882112,0.35065921720986076,0.18969413056103965,1.348267258767478e-10,0.482,0.44800000000000006,-0.03399999999999992,0.1829675987823429,0.31990807857284426,0.34611326163829226,0.026205183065448,0.1664984758963393
40,ECNU_S_Run5,0.012538639154673757,0.5610877658294414,0.5485491266747676,6.461679482124805e-30,0.0006704558618662207,0.25964284867674453,0.2589723928148783,6.3120067534356505e-15,0.006000000000000001,0.29200000000000004,0.28600000000000003,6.1249953578327546e-12,0.009602496067620037,0.2508192985041443,0.24121680243652427,3.6190800172696464e-11
41,UVAEXPBSTNEG,0.19462866922909763,0.6327712414235657,0.43814257219446806,9.25544427191558e-27,0.07853773862093341,0.3306070229662669,0.2520692843453335,1.1542233858711287e-13,0.6240000000000001,0.52,-0.10400000000000009,5.548105989842586e-05,0.10225422600967471,0.31743499340550846,0.21518076739583375,2.7949891142257577e-09
42,IKMLAB_4,0.5320946729076078,0.7120769375637716,0.17998226465616374,6.56189903317213e-14,0.22429630079132898,0.41732926828417244,0.19303296749284346,1.4169926738112136e-09,0.51,0.5780000000000001,0.06800000000000006,0.011166515053112426,0.4398909614219337,0.4023905230349453,-0.037500438386988355,0.06108629003601632
43,MSIIP_PBAH,0.5353618039012993,0.7102487461878302,0.1748869422865309,2.8905666082242204e-10,0.2446765538123372,0.414531842554026,0.1698552887416888,4.439887646594375e-07,0.66,0.594,-0.06600000000000006,0.01595034536252025,0.445769794899628,0.3972322321408098,-0.048537562758818154,0.0608362347968535
44,aCSIROmedAll,0.3887896634253927,0.6789946550692969,0.29020499164390423,8.305325198232848e-20,0.1437313559710359,0.3495525150665083,0.2058211590954724,1.2469483183860442e-11,0.524,0.502,-0.02200000000000002,0.40010761789711136,0.2917160484500587,0.3413741194188318,0.04965807096877306,0.014908751313461827
45,aCSIROmedNEG,0.3563993005889594,0.6630297745579243,0.3066304739689649,9.544092445588381e-21,0.12064091326113052,0.3445564489484584,0.22391553568732786,2.843784084817246e-12,0.48399999999999993,0.482,-0.0019999999999999463,0.9381268723066505,0.2812450048663445,0.3354519726053305,0.05420696773898598,0.005121755293374556
46,SINAI_FUO,0.38440040961303873,0.6690568583407784,0.2846564487277397,1.0560888954896925e-24,0.05924020048347249,0.3496187402727381,0.2903785397892656,3.28547810356205e-16,0.11,0.424,0.314,1.7553928455117237e-12,0.2900840928908938,0.3445969470708667,0.05451285417997287,0.00014604403174405472
47,KLPM18T2Bl,0.4826326907702908,0.6740847432487052,0.19145205247841435,5.148081080249425e-10,0.21440092582142864,0.3806210241232225,0.16622009830179388,2.953842992710915e-09,0.5,0.504,0.0040000000000000036,0.8975297984717188,0.3774873405769327,0.36667626333256753,-0.010811077244365142,0.5651140746754353
48,MSIIP_PBPK,0.5741221470328469,0.7143878126235026,0.14026566559065567,6.972484078308263e-09,0.2700975749218244,0.4184933659939795,0.14839579107215511,1.523505811244117e-06,0.6359999999999999,0.59,-0.04599999999999993,0.09819403371778639,0.46817598876500766,0.403265130546216,-0.06491085821879167,0.006189984856944028
49,UTDHLTRI_SF,0.472780186099546,0.6793402629225657,0.2065600768230197,3.40362271270025e-11,0.17032416623316415,0.3790346741256034,0.20871050789243922,1.388926664298184e-10,0.54,0.49399999999999994,-0.046000000000000096,0.02462158608708886,0.3648467796263985,0.36704436190050116,0.0021975822741026607,0.9242703148971573
50,RSA_DSC_LA_2,0.572494988151878,0.7133360690455817,0.14084108089370362,9.337744777907492e-08,0.2488079360710068,0.4061474277410034,0.15733949166999658,1.7956012150339048e-07,0.584,0.5319999999999999,-0.052000000000000046,0.09212924130388526,0.45678392314216537,0.3938070263829546,-0.06297689675921075,0.006537743689206536
51,UNTIIA_DGS,0.2530593069374558,0.64626789213004,0.39320858519258417,2.2878378344397955e-26,0.06194387081275961,0.3284669570616802,0.2665230862489206,2.5087990795581633e-14,0.312,0.41200000000000003,0.10000000000000003,0.000259999445163417,0.20951970007998766,0.31247472869287285,0.10295502861288519,0.00011131706247578005
52,SIBTMlit4,0.6449310954656596,0.7272677653734418,0.08233666990778221,0.0005946114053853947,0.32189987141723103,0.42702759467380913,0.1051277232565781,0.0003077455923983938,0.63,0.542,-0.08799999999999997,0.004618161564318349,0.502664719432775,0.4127067787014832,-0.08995794073129182,0.00030623923779092983
53,UTDHLTRI_SS,0.4379287792552569,0.6667543996571336,0.22882562040187665,6.75217899994431e-13,0.15425895791911923,0.3650771977563629,0.21081823983724365,1.4171373563755257e-11,0.49800000000000005,0.484,-0.014000000000000068,0.5886278471815971,0.34220446987891384,0.35458010357994924,0.012375633701035393,0.4914008638437277
54,imi_mug_abs5,0.6222996591376372,0.7137188313265243,0.09141917218888707,5.82212426105486e-06,0.3150401797215227,0.4188727500133072,0.1038325702917845,4.158742618752507e-05,0.604,0.57,-0.03400000000000003,0.23181854873190358,0.4812975854742356,0.40589522620075313,-0.07540235927348249,5.879570334081001e-05
55,MedIER_sa13,0.6308623244269462,0.7228638250124368,0.09200150058549061,1.976745933988803e-05,0.3173819170432681,0.42349126441219687,0.10610934736892874,0.00019068459817344244,0.618,0.5479999999999999,-0.07000000000000006,0.020833920609015285,0.4903193558878683,0.40691817820535825,-0.08340117768251004,0.00020140428492904062
56,UTDHLTRI_RA,0.4761297281487665,0.6747470164290625,0.19861728828029607,6.944130593032027e-11,0.18694778926047712,0.3724887752101853,0.1855409859497082,6.670925943676321e-10,0.546,0.4879999999999999,-0.05800000000000016,0.03153329349245842,0.3600813724389209,0.35801360034776814,-0.0020677720911527753,0.9154149831518597
57,minfolabTH,0.23556071093985942,0.6500952896133195,0.4145345786734601,2.779791521322225e-25,0.08783139850553162,0.33378878907460174,0.24595739056907012,1.4448830940372212e-13,0.4679999999999999,0.486,0.01800000000000007,0.43722716452293153,0.14692093455940125,0.31488471003520574,0.1679637754758045,8.503453860447101e-07
58,sumAbs,0.4173689771789318,0.6355127978914629,0.21814382071253108,2.924640611639472e-14,0.16149379525540264,0.35098202854662547,0.18948823329122283,1.3733371701061224e-10,0.482,0.45,-0.03199999999999997,0.20912078170519088,0.3200106025184434,0.34618421868960986,0.02617361617116648,0.1659952747026681
59,hpipubclass,0.6445228012852888,0.7248714251304804,0.08034862384519159,0.0001039799769830823,0.31582680526453893,0.43346122129869996,0.11763441603416103,7.109389369346727e-05,0.7,0.57,-0.13,1.2018633318747657e-05,0.5245970211038279,0.4202237096875485,-0.10437331141627937,6.8426584455729785e-06
60,ECNU_S_Run4,0.014426299370258792,0.5649658447413508,0.5505395453710921,3.952128658664309e-30,0.0007645105841286457,0.2615820892683691,0.2608175786842405,3.953508004682135e-15,0.004,0.29400000000000004,0.29000000000000004,2.4574326115563544e-12,0.010749913943597788,0.25385861862400516,0.24310870468040738,2.1238768049621265e-11
61,SIBTMlit2,0.6394448306948517,0.7254315185190531,0.08598668782420138,0.00029390094013029836,0.32059616641221345,0.4268087783238558,0.10621261191164233,0.00019859120981880545,0.616,0.544,-0.07199999999999995,0.016518467310699298,0.5027143343165072,0.412804265229798,-0.08991006908670923,0.00026043815675829194
62,minfolabBA,0.26133014671218413,0.6582174291355356,0.3968872824233515,1.9838271266431117e-22,0.10377104608827915,0.3398164588849115,0.23604541279663238,2.2907604000998583e-12,0.502,0.4779999999999999,-0.024000000000000077,0.2736211147360454,0.16696365772445684,0.31918932739322525,0.1522256696687684,1.1060286601740903e-05
63,imi_mug_abs2,0.6275594070724672,0.7148885374606112,0.08732913038814405,1.4023301255850094e-05,0.31768008348773263,0.4204089855114734,0.10272890202374074,4.979770594412161e-05,0.604,0.564,-0.040000000000000036,0.15938605197461633,0.4857296958192599,0.4071779103083683,-0.07855178551089159,3.206580696024994e-05
64,hpipubcommon,0.6574189486720913,0.7273439471092606,0.06992499843716937,0.00018661463521017603,0.32645824229607734,0.43496477840296444,0.1085065361068871,0.00011424652286792565,0.7099999999999999,0.556,-0.1539999999999998,1.388691440359381e-06,0.5290508917280213,0.420608489838709,-0.10844240188931231,1.2413304438110526e-06
65,doc2vec_run2,0.002147424028153732,0.5619219847063226,0.5597745606781689,7.856458768099539e-31,0.00016409716921409238,0.26421896009843215,0.26405486292921804,5.6276192533894614e-15,0.006,0.28600000000000003,0.28,7.089269038414494e-11,0.001857816443967149,0.2592433192269779,0.25738550278301076,3.792851680246232e-12
66,SINAI_Base,0.5988876896077294,0.7119813584246723,0.11309366881694283,6.186907598966497e-08,0.25817477600432176,0.40295327203440934,0.14477849603008758,3.620111306082738e-07,0.502,0.508,0.006000000000000005,0.8732263422988504,0.44776388346338275,0.3887794418169968,-0.05898444164638594,0.002233208068133081
67,ECNU_S_Run1,0.02041830982313286,0.5613628308284175,0.5409445210052847,2.5351907092511366e-28,0.003551600201444422,0.2578794376115997,0.2543278374101553,1.0591338257080555e-14,0.016,0.268,0.252,6.128843107802487e-10,0.011136890417851817,0.24823133946734166,0.23709444904948984,7.592977300492841e-11
68,mayomedcomp,0.44644067271034144,0.64706537401518,0.20062470130483862,1.2937863948133378e-14,0.18955466527705578,0.3692964352219519,0.1797417699448961,2.6531091893452216e-12,0.512,0.512,0.0,0.9999999999999998,0.35672163897267395,0.3662962665024406,0.009574627529766677,0.5384314507903889
69,hpipubbase,0.6133892111788571,0.7130437064743327,0.09965449529547554,4.600888125069558e-06,0.3008715163699513,0.417746961905006,0.11687544553505469,4.051707703248464e-05,0.6960000000000001,0.54,-0.15600000000000003,5.055796601492694e-07,0.49116770216981037,0.4049534739846775,-0.08621422818513286,3.0485129716014718e-05
70,MedIER_sa11,0.6332163002199236,0.7248876389846415,0.09167133876471789,1.665247901794008e-05,0.3147975196360451,0.4252229151709765,0.11042539553493141,0.00010510979635464558,0.6259999999999999,0.55,-0.07599999999999985,0.014679102205114451,0.49286198495262523,0.40924689747602166,-0.08361508747660357,0.00020003415275967224
71,imi_mug_abs4,0.6194152621550252,0.7134707815963496,0.0940555194413244,5.817986431552759e-06,0.31108597507609953,0.4174831245573326,0.10639714948123308,3.0158427589821093e-05,0.59,0.558,-0.03199999999999992,0.24460140700299185,0.4792893951815402,0.40409881422024574,-0.07519058096129444,6.512817833798799e-05
72,RSA_DSC_LA_4,0.5707471397042263,0.7133310237879402,0.14258388408371392,9.36211962136368e-08,0.2526237119753548,0.4085737430639477,0.1559500310885929,2.153249445150088e-07,0.5840000000000001,0.536,-0.04800000000000004,0.1303589711631786,0.45729174650189996,0.3952917130288954,-0.06200003347300459,0.007461516447590269
73,UNTIIA_DGEWS,0.2471870692666288,0.6527605039312,0.4055734346645712,3.3984906108567015e-23,0.06763948121714955,0.3323665179416481,0.2647270367244986,5.6622648161778136e-14,0.342,0.44,0.09799999999999998,0.0016103140961102231,0.18155307253477665,0.31492015194353806,0.1333670794087614,0.00012623922202341706
74,RSA_DSC_LA_1,0.5437886797876568,0.7103763852543397,0.1665877054666829,1.1761951728521145e-08,0.24058430663557193,0.4074495525938778,0.16686524595830585,2.7003211342268827e-07,0.5479999999999999,0.516,-0.03199999999999992,0.35922886373038965,0.45305183802952725,0.3945538653315317,-0.05849797269799556,0.017173060204863783
75,UDInfoPMSA2,0.6044419934896447,0.7059952543788165,0.10155326088917183,3.215510991256728e-05,0.2831181355524487,0.39886024720488067,0.11574211165243198,4.620625077010355e-05,0.586,0.504,-0.08199999999999996,0.00969992890483198,0.44952670263028105,0.3840979346846154,-0.06542876794566566,0.002629243276470289
76,mayopubtator,0.35016740998591867,0.6389467379583071,0.2887793279723885,1.4398182097449443e-17,0.14595777577096256,0.3579656328563511,0.21200785708538852,1.1866726820307287e-13,0.49,0.48400000000000004,-0.00599999999999995,0.8034278844121197,0.2845298310471337,0.3511124728562331,0.0665826418090994,0.003601273310734466
77,SIBTMlit5,0.6326107512183374,0.7236756373701833,0.09106488615184583,0.00014408540104946164,0.30596458188869313,0.42372250083083807,0.11775791894214493,5.3976942090707616e-05,0.634,0.528,-0.10599999999999998,0.0007108104993891724,0.4897899716676126,0.4091483964533548,-0.0806415752142578,0.0010562964893409902
78,KL18absWV,0.29353258377407665,0.6353675054018011,0.34183492162772444,4.063111035452625e-19,0.0787815661064085,0.3329137734523644,0.2541322073459559,8.953382340903778e-14,0.28400000000000003,0.43399999999999994,0.1499999999999999,0.00019066518535915917,0.24342141546385165,0.3247715675814756,0.08135015211762392,0.00026679688070251924
79,sumEW,0.4199594683510576,0.6361412945667275,0.21618182621566995,3.366280798728234e-14,0.16548831399354852,0.35165931523853133,0.18617100124498281,3.1962073382515263e-10,0.498,0.45399999999999996,-0.04400000000000004,0.10931662755487156,0.326995486540109,0.3480179919703247,0.021022505430215666,0.2598978584501619
80,para_fusion,0.5339877349374715,0.6967572371688397,0.1627695022313682,3.651718314780383e-11,0.2232860940178377,0.392252178813175,0.16896608479533728,8.432593476666262e-09,0.49199999999999994,0.512,0.020000000000000073,0.4936174336654331,0.40794617539964295,0.37495868124393666,-0.03298749415570629,0.12003881562101051
81,aCSIROmedMCB,0.34341183585609625,0.6641717748721585,0.32075993901606226,8.589986548819486e-20,0.10876220653131055,0.3427230569708265,0.23396085043951595,3.29786753176841e-12,0.414,0.45399999999999996,0.03999999999999998,0.1821288245920851,0.2831041181602018,0.334986152994817,0.051882034834615176,0.007986573803800993
82,UTDHLTRI_NL,0.5607770476193477,0.7046599118711825,0.14388286425183483,1.1890667271531972e-06,0.2584744979820688,0.40635926832241426,0.14788477034034547,3.459504970072735e-06,0.622,0.534,-0.08799999999999997,0.003054151305296061,0.4579351681822942,0.3861717293400991,-0.0717634388421951,0.0036872394570039973
83,UVAEXPBSTEXT,0.20031800550994558,0.6372176145024957,0.4368996089925501,1.4135370015638505e-26,0.08473028856948549,0.33844470506772384,0.25371441649823834,1.206114062241988e-13,0.628,0.55,-0.07799999999999996,0.00048281446756260964,0.11137846750984505,0.3260007328169827,0.21462226530713768,3.2074747516848186e-09
84,RSA_DSC_LA_5,0.5706848753742707,0.7138176650069521,0.1431327896326814,8.83045862008447e-08,0.252346664235451,0.4087432935806825,0.15639662934523152,2.0405498122809853e-07,0.5840000000000001,0.5319999999999999,-0.05200000000000016,0.10055365569510603,0.45817046150527896,0.3953503049514185,-0.06282015655386047,0.007259356758746787
85,UNTIIA_WTU,0.18562297014791138,0.6361905410151811,0.45056757086726973,2.4415995167133827e-26,0.05059127235629373,0.3185140757351466,0.2679228033788529,3.3508105339138145e-14,0.354,0.44,0.08600000000000002,0.004842604713707391,0.1309165958389169,0.30282857804178553,0.17191198220286863,1.2759422710095658e-06
86,MedIER_sa14,0.6267258329249212,0.7236855691678659,0.09695973624294463,6.025098101597036e-06,0.3120928052551188,0.42393036730792877,0.11183756205280998,8.761043904917313e-05,0.624,0.552,-0.07199999999999995,0.022313221856580526,0.4882921920183044,0.40747228851205786,-0.08081990350624657,0.00034406455561846567
87,UCASSA3,0.6170028642439607,0.7159396671791136,0.09893680293515295,1.2533935536220768e-06,0.3001244066254809,0.41442286502783715,0.11429845840235625,2.9743643073380967e-05,0.578,0.5499999999999999,-0.028000000000000025,0.3674076273082013,0.48124764294298106,0.3979264841617544,-0.08332115878122665,8.814996018214964e-05
