,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval),mrr (base),mrr (fuse),mrr (diff),mrr (pval)
0,UDInfoPMSA3,0.30556596786167967,0.606581115257087,0.30101514739540736,3.4177810552522014e-16,0.10776303621352028,0.2880018339396602,0.18023879772613993,2.0097675831706223e-11,0.4059999999999999,0.3760000000000001,-0.029999999999999805,0.36569040380619633,0.23651058490019372,0.3100947415835121,0.07358415668331836,0.0018327893597452469,0.5800668324255991,0.5416695634767924,-0.038397268948806684,0.5240789898406777
1,IKMLAB_1,0.4875771014348279,0.6428523330611935,0.15527523162636558,9.197218569713402e-14,0.20165608843410143,0.3442522587722877,0.14259617033818628,7.439237653267857e-09,0.528,0.494,-0.03400000000000003,0.2502677356964555,0.4083816463414846,0.3625371483304046,-0.04584449801107998,0.015305471759813154,0.6150595238095238,0.717503771805752,0.1024442479962282,0.06732226403087374
2,doc2vec_run,0.0023381473954216044,0.5376272597548755,0.5352891123594539,1.4433642239445279e-30,9.869436288358736e-05,0.20322278685611067,0.20312409249322708,1.0012940853632607e-14,0.004,0.28800000000000003,0.28400000000000003,2.8522468041494254e-11,0.0024143605863345434,0.2332846133018944,0.23087025271555986,9.640775767108172e-12,0.004108369818304888,0.44399005815014236,0.4398816883318375,2.2498841958463678e-11
3,cbnuSA3,0.2581609965369483,0.5769686864422748,0.31880768990532654,8.415055016500207e-18,0.06883800182722197,0.25605299778608515,0.18721499595886318,1.3086946311830551e-12,0.23800000000000002,0.326,0.088,0.004275287988320036,0.21728170940260014,0.289104595296716,0.07182288589411587,0.004787530308083202,0.3875376916847376,0.48061853335512406,0.09308084167038644,0.025165727988055518
4,two_stage,0.5245689428095386,0.6789318927715496,0.15436294996201105,1.9183252673967796e-09,0.22776613481758068,0.3544300312140703,0.12666389639648962,9.016956134968485e-07,0.508,0.43799999999999994,-0.07000000000000006,0.04171077416907709,0.4007013717609849,0.3566715567422134,-0.04402981501877151,0.0726133326003484,0.6641844210501598,0.6308223995271868,-0.03336202152297307,0.56857985018917
5,bool51,0.36494170527928477,0.6216973198007633,0.2567556145214785,3.649446137774785e-16,0.1385758060320192,0.31273762079611445,0.17416181476409526,1.2728156027834615e-12,0.446,0.4200000000000001,-0.025999999999999912,0.3828802269220859,0.31286785087229296,0.332311538089416,0.01944368721712303,0.307704704888378,0.5367805266769667,0.6481257575757575,0.11134523089879078,0.06188613778225111
6,MSIIP_PBL,0.54344793542532,0.6941075607987212,0.15065962537340116,8.801569545246166e-10,0.24966772218963743,0.37273279142247445,0.12306506923283703,8.130486805644201e-06,0.6679999999999999,0.518,-0.1499999999999999,2.0758954718676186e-05,0.4505347623750462,0.3821529082949211,-0.06838185408012509,0.006594518393636853,0.8094294294294295,0.7436329528640878,-0.06579647656534171,0.21293543570443435
7,imi_mug_abs3,0.6247443999207412,0.7016610664478351,0.07691666652709395,9.168816272707291e-05,0.31362768166038424,0.3875661544638195,0.07393847280343524,0.0008257967492897116,0.59,0.49,-0.09999999999999998,0.00030333029620424997,0.4835961413897249,0.3848048962468523,-0.09879124514287257,1.365008161937075e-06,0.8508333333333334,0.6866447577579653,-0.16418857557536815,0.0022847515134108024
8,rbf,0.5278740142345615,0.6779423923154526,0.15006837808089113,2.1665707784720316e-09,0.23114448483028432,0.35644532375509463,0.1253008389248103,9.97298123691557e-07,0.51,0.45,-0.06,0.07050322396416397,0.4132047657126025,0.3600257935132295,-0.05317897219937301,0.016812995766935245,0.6283885636899554,0.6030750915750915,-0.0253134721148639,0.7008287147238794
9,MSIIP_PBH,0.5405792310737197,0.6930872985294944,0.1525080674557746,1.0513950484535306e-09,0.24924277984284815,0.37228374690287025,0.1230409670600221,8.677165859973955e-06,0.6679999999999999,0.514,-0.15399999999999991,7.737029879232974e-06,0.4457925995680727,0.38178517703593096,-0.06400742253214176,0.012372042973786275,0.8094294294294295,0.7406567623878975,-0.06877266704153207,0.19127824630726153
10,KL18AbsFuse,0.5102334239880186,0.6632009254103766,0.15296750142235793,5.459367303656307e-10,0.22290626629172056,0.346651380323322,0.12374511403160143,4.4262441313402904e-07,0.5420000000000001,0.436,-0.10600000000000015,0.003124968455612477,0.38895627469136856,0.35030104357460323,-0.03865523111676533,0.0370072746692447,0.7144925303454716,0.5883681873681873,-0.12612434297728425,0.05203940433782958
11,UVAEXPBSTDIF,0.1878499913889385,0.6126723168399391,0.42482232545100057,1.724453787684706e-26,0.07464827915137881,0.3114637413493332,0.23681546219795438,4.454514158973801e-13,0.596,0.428,-0.16799999999999998,9.191734730082662e-09,0.09816008059691539,0.307062828789393,0.20890274819247762,5.349253168459101e-09,0.8046753246753247,0.6874778913064477,-0.117197433368877,0.020085904036150612
12,MSIIP_BASE,0.5607431472219618,0.6985308057230499,0.1377876585010881,3.5683497721810974e-09,0.26366311839786033,0.3785336710741772,0.11487055267631685,1.8358438265374553e-05,0.6679999999999999,0.51,-0.15799999999999992,3.881019617216735e-06,0.4632309843667352,0.3873553282879639,-0.07587565607877134,0.0016871752010695067,0.8095360195360196,0.7520303116050144,-0.05750570793100518,0.2725093217498937
13,mayomedsimp,0.4276879386361489,0.6328660740416264,0.20517813540547752,3.080812347356278e-13,0.19916245920016784,0.3349551884689069,0.13579272926873903,2.372561692243476e-09,0.5640000000000001,0.47,-0.09400000000000008,0.003429214497835273,0.359049860656837,0.35537950354579173,-0.003670357111045297,0.8474524970679934,0.7392579331455508,0.7226177109440267,-0.016640222201524058,0.7331286499557297
14,SIBTMlit1,0.6421962446123266,0.7152853589894406,0.07308911437711396,0.0008857359146896678,0.3199649521139637,0.3954926090199838,0.07552765690602009,0.0020258275124653427,0.5920000000000001,0.466,-0.12600000000000006,5.571086615872529e-05,0.4964893237528555,0.3908711403419431,-0.10561818341091239,6.002330960320539e-05,0.7881688311688312,0.7191960531960533,-0.0689727779727779,0.1810768644962805
15,UNTIIA_DGES,0.253910270188941,0.6197094791812715,0.3657992089923305,2.2273073834184113e-25,0.05895669630621134,0.27911453363896316,0.22015783733275182,1.7833444791378969e-13,0.34,0.36200000000000004,0.02200000000000002,0.4804645697391611,0.2089257587401321,0.2901053090057537,0.0811795502656216,0.002875054876776317,0.49084282820721176,0.552076927761071,0.06123409955385922,0.32605367202503843
16,UDInfoPMSA4,0.3090137839811542,0.6069176144355581,0.29790383045440394,4.0868444402336447e-16,0.10936821230584842,0.28821635087856534,0.17884813857271692,3.229622440999683e-11,0.41,0.37400000000000005,-0.03599999999999992,0.2758981918896052,0.23852517778997703,0.3107232877226987,0.07219810993272166,0.0018679994161741888,0.6233346547150741,0.5559454461736985,-0.06738920854137564,0.26492161387217805
17,cbnuSA2,0.4935136653328211,0.6394907355532892,0.14597707022046807,1.7865678652077846e-10,0.20433493978287298,0.33727201788820615,0.13293707810533317,2.365846446125782e-08,0.544,0.46,-0.08400000000000002,0.005915431411217748,0.3816705245513844,0.353399744683941,-0.02827077986744342,0.11486856885098878,0.70407215007215,0.6219997091516078,-0.08207244092054211,0.1871825458708479
18,UTDHLTRI_RF,0.4972675297846363,0.6654714473841694,0.16820391759953313,7.434494216629519e-09,0.18539205741337367,0.33379154178926707,0.1483994843758934,2.2737383811026817e-08,0.532,0.43200000000000005,-0.09999999999999998,0.0026371885387261704,0.38054926031718017,0.3432101514006179,-0.03733910891656228,0.12381711353636965,0.7324626193239651,0.6320059842118666,-0.10045663511209846,0.04808077673726207
19,SIBTMlit3,0.6400312786307797,0.7149895460914454,0.0749582674606657,0.0008599146455022961,0.32105400572824755,0.39536560071466786,0.07431159498642032,0.0031232102265271134,0.622,0.4699999999999999,-0.15200000000000008,2.9153807408720452e-05,0.502448119557996,0.39171247365609624,-0.11073564590189972,2.1660966744420156e-05,0.8004097744360902,0.7172372616122615,-0.08317251282382865,0.09348083877125794
20,minfolabBC,0.25209750678985804,0.6416716526694118,0.3895741458795538,5.561189017677815e-23,0.09828245019775798,0.3188691730367114,0.22058672283895342,2.083926018052186e-12,0.474,0.41200000000000003,-0.061999999999999944,0.03653593246173556,0.1595544863769597,0.31726701170087757,0.15771252532391786,5.6872704744133055e-06,0.7296666666666667,0.6327636365463366,-0.09690303012033008,0.10537244577565015
21,MedIER_sa15,0.6127810022073921,0.7085220050815526,0.09574100287416054,3.8808315456519584e-06,0.30016261673245187,0.3889542569837633,0.08879164025131142,0.0003439644271117409,0.602,0.47,-0.132,0.00013567059348425426,0.4774932687334612,0.38288335392012646,-0.09460991481333475,5.878616235747041e-05,0.7533840947546531,0.6719857908020731,-0.08139830395257996,0.20459660184107636
22,cubicmnzAbs,0.4170404997907823,0.620342209689635,0.20330170989885277,9.535298452194862e-14,0.16096508664882112,0.31415969839693275,0.15319461174811164,1.0531439642171316e-09,0.482,0.42,-0.062,0.06966133946530546,0.31990807857284426,0.3294198557304599,0.009511777157615642,0.6133058203324488,0.6564775903090475,0.606931475029036,-0.049546115280011516,0.38240721571800473
23,PM_IBI_run2,0.3479021818062412,0.6370413105344828,0.28913912872824155,1.7761027299078575e-18,0.14458536450898488,0.31335943621814283,0.16877407170915795,2.54660723916904e-10,0.48800000000000004,0.414,-0.07400000000000007,0.021447676796356514,0.2576055139891802,0.3286306832707413,0.0710251692815611,0.01124791129304074,0.6722453579754165,0.6672271241830064,-0.005018233792410065,0.9341929759009981
