,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval),mrr (base),mrr (fuse),mrr (diff),mrr (pval)
0,UDInfoPMSA3,0.30556596786167967,0.524074560871615,0.2185085930099353,3.97072220922852e-15,0.10776303621352028,0.14899295913253222,0.04122992291901194,5.920815606875525e-08,0.4059999999999999,0.442,0.03600000000000009,0.16200610761498838,0.23651058490019372,0.34729638721205275,0.11078580231185903,1.5281144343975086e-06,0.5800668324255991,0.5800667964113522,-3.601424691801469e-08,0.9999995681712008
1,IKMLAB_1,0.4875771014348279,0.5994312243502374,0.11185412291540953,5.094434924494113e-12,0.20165608843410143,0.24420701940264197,0.04255093096854054,6.585930075944333e-09,0.528,0.5060000000000001,-0.02199999999999991,0.40293047405458393,0.4083816463414846,0.443717044281829,0.035335397940344404,0.012373365640489083,0.6150595238095238,0.6048661071143084,-0.01019341669521534,0.8574479795410326
2,doc2vec_run,0.0023381473954216044,0.3943322332566784,0.3919940858612568,1.8740102992138676e-29,9.869436288358736e-05,0.04801325397703647,0.047914559614152884,4.3053882343967506e-13,0.004,0.19,0.186,2.602658200311209e-06,0.0024143605863345434,0.2094093379625531,0.20699497737621855,1.987753842781454e-10,0.004108369818304888,0.4746695967259026,0.4705612269075977,1.7746304416940634e-09
3,cbnuSA3,0.2581609965369483,0.4815563097965044,0.22339531325955608,3.988012848418176e-16,0.06883800182722197,0.11134281943651873,0.042504817609296766,4.487909633955514e-09,0.23800000000000002,0.298,0.05999999999999997,0.0026589235538707883,0.21728170940260014,0.323513567610725,0.10623185820812484,8.413599139854598e-06,0.3875376916847376,0.5393973632521676,0.15185967156742997,0.022877811556848322
4,two_stage,0.5245689428095386,0.6390030265369648,0.11443408372742625,2.9941635317435583e-09,0.22776613481758068,0.26120053989374836,0.033434405076167684,4.085965287732104e-05,0.508,0.5100000000000001,0.002000000000000113,0.9348094853793554,0.4007013717609849,0.4463488451441705,0.04564747338318559,0.010367033789319004,0.6641844210501598,0.5973919672423796,-0.0667924538077802,0.225494889682892
5,bool51,0.36494170527928477,0.5585300368879388,0.19358833160865402,5.183099893879215e-16,0.1385758060320192,0.20843338920032572,0.06985758316830654,7.507181709112184e-09,0.446,0.42800000000000005,-0.01799999999999996,0.4187690370701882,0.31286785087229296,0.3701400348517589,0.05727218397946593,0.001833503150976494,0.5367805266769667,0.5683426650554824,0.031562138378515625,0.5942677364503642
6,MSIIP_PBL,0.54344793542532,0.6500025998183757,0.10655466439305572,1.8274667283922148e-08,0.24966772218963743,0.26993715840888904,0.02026943621925162,0.044783412264811175,0.6679999999999999,0.634,-0.03399999999999992,0.18846377893977098,0.4505347623750462,0.5038823284723989,0.053347566097352694,0.006246946102829757,0.8094294294294295,0.6480736387381958,-0.16135579069123374,0.009896646077869447
7,imi_mug_abs3,0.6247443999207412,0.6889011669743611,0.06415676705361995,2.0265643149662813e-05,0.31362768166038424,0.3378709607297507,0.024243279069366463,0.0022259326692541438,0.59,0.5660000000000001,-0.02399999999999991,0.2934349660012409,0.4835961413897249,0.5026281485119071,0.01903200712218217,0.07336437821154838,0.8508333333333334,0.6487323525616208,-0.20210098077171268,0.0009428665520599553
8,rbf,0.5278740142345615,0.6382550381991603,0.11038102396459881,1.2897784915949039e-09,0.23114448483028432,0.26546280225465946,0.03431831742437513,3.8073815675942066e-05,0.51,0.48999999999999994,-0.020000000000000073,0.4806134253650526,0.4132047657126025,0.45089335948538867,0.03768859377278616,0.01724111680420032,0.6283885636899554,0.6079347510298639,-0.020453812660091497,0.7228358443021456
9,MSIIP_PBH,0.5405792310737197,0.6494955838183522,0.1089163527446324,1.3949219111548317e-08,0.24924277984284815,0.27019798624982,0.02095520640697185,0.03819006636511649,0.6679999999999999,0.6320000000000001,-0.03599999999999981,0.15674909638783305,0.4457925995680727,0.50167273314592,0.05588013357784727,0.00503789427880674,0.8094294294294295,0.6497403054048624,-0.15968912402456714,0.010260948478669924
10,KL18AbsFuse,0.5102334239880186,0.6322765524630608,0.12204312847504217,8.587121680559536e-11,0.22290626629172056,0.2588242199507046,0.035917953658984036,0.00017617541511106646,0.5420000000000001,0.49200000000000005,-0.0500000000000001,0.06244901962472508,0.38895627469136856,0.41860903356364415,0.029652758872275586,0.030627119219917405,0.7144925303454716,0.6271444604777938,-0.08734806986767774,0.17504953235036783
11,UVAEXPBSTDIF,0.1878499913889385,0.6201589240811454,0.4323089326922069,1.801118591761786e-26,0.07464827915137881,0.3264217545720441,0.2517734754206653,6.085143020432903e-14,0.596,0.518,-0.07799999999999996,0.0005956297649712354,0.09816008059691539,0.3253402550601332,0.2271801744632178,1.3808163748904625e-10,0.8046753246753247,0.6165478335478335,-0.18812749112749116,0.00020507853271588687
