,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval),mrr (base),mrr (fuse),mrr (diff),mrr (pval)
0,UDInfoPMSA3,0.30556596786167967,0.5792407953398783,0.2736748274781986,3.6657150922351197e-16,0.10776303621352028,0.23007908783041597,0.1223160516168957,1.3739867383044564e-10,0.4059999999999999,0.37799999999999995,-0.02799999999999997,0.22298101964823017,0.23651058490019372,0.3062789595604769,0.06976837466028318,0.002444836826698696,0.5800668324255991,0.5279063173668437,-0.05216051505875541,0.1582195448335353
1,IKMLAB_1,0.4875771014348279,0.6106761957890536,0.12309909435422572,7.08545448230201e-11,0.20165608843410143,0.2822029961688512,0.08054690773474976,3.1950896133402455e-06,0.528,0.42800000000000005,-0.09999999999999998,7.084180095109491e-05,0.4083816463414846,0.3557384523272976,-0.05264319401418699,0.005684995690385684,0.6150595238095238,0.5823811116419811,-0.032678412167542636,0.4444673873913524
2,doc2vec_run,0.0023381473954216044,0.4782551670516624,0.4759170196562408,1.6997776672369603e-30,9.869436288358736e-05,0.12368842272844152,0.12358972836555794,1.9023545698459966e-14,0.004,0.15,0.146,1.555239131734742e-10,0.0024143605863345434,0.2084533040661025,0.20603894347976795,2.86603882250741e-10,0.004108369818304888,0.3166902241538849,0.31258185433558006,1.1462417933441171e-08
3,cbnuSA3,0.2581609965369483,0.5405406166332134,0.2823796200962651,6.865656152963707e-17,0.06883800182722197,0.1890450532997546,0.12020705147253263,3.4731104223790474e-11,0.23800000000000002,0.28200000000000003,0.04400000000000001,0.03453170930321041,0.21728170940260014,0.2753630532894811,0.05808134388688094,0.02396287316595135,0.3875376916847376,0.49042431074002885,0.10288661905529123,0.0008699875055536091
4,two_stage,0.5245689428095386,0.661433020551884,0.13686407774234544,4.310808552225776e-09,0.22776613481758068,0.31040241051938466,0.08263627570180399,1.2114331900503708e-05,0.508,0.42199999999999993,-0.08600000000000008,0.0008063346815958078,0.4007013717609849,0.36198649695864854,-0.038714874802336374,0.09765490181915149,0.6641844210501598,0.62807743209441,-0.03610698895574982,0.39177102228844707
5,bool51,0.36494170527928477,0.5857515381025614,0.22080983282327665,2.879380292977836e-15,0.1385758060320192,0.24926723225643937,0.11069142622442019,1.249261443326445e-10,0.446,0.39399999999999996,-0.052000000000000046,0.024217020097896145,0.31286785087229296,0.3220500635670696,0.009182212694776648,0.6288476251965999,0.5367805266769667,0.5199729387009322,-0.016807587976034544,0.6506062472096013
6,MSIIP_PBL,0.54344793542532,0.6862229938902668,0.14277505846494676,1.9983517778843434e-11,0.24966772218963743,0.331776457861702,0.08210873567206459,1.9122051437781546e-05,0.6679999999999999,0.5159999999999999,-0.15200000000000002,1.4247454178142577e-09,0.4505347623750462,0.40077866694363606,-0.04975609543141013,0.02761001072192153,0.8094294294294295,0.7246740356937248,-0.08475539373570473,0.03837936032455334
7,imi_mug_abs3,0.6247443999207412,0.6995741478304425,0.07482974790970132,1.2042362534964986e-05,0.31362768166038424,0.35956006031307686,0.04593237865269262,0.0061066345861012635,0.59,0.48999999999999994,-0.10000000000000003,6.474898794455118e-06,0.4835961413897249,0.3947941465927753,-0.08880199479694961,2.2659534020994605e-06,0.8508333333333334,0.7207547120222273,-0.13007862131110615,0.00025785681176668793
8,rbf,0.5278740142345615,0.6576533004594318,0.12977928622487034,6.834530543813685e-09,0.23114448483028432,0.3105410128207815,0.07939652799049718,2.0107827480483483e-05,0.51,0.414,-0.09600000000000003,5.585401899761841e-05,0.4132047657126025,0.36674915390249313,-0.046455611810109376,0.027608373978204113,0.6283885636899554,0.5775376167691957,-0.050850946920759754,0.25291088084287533
9,MSIIP_PBH,0.5405792310737197,0.6855283498622221,0.14494911878850236,2.488832587464689e-11,0.24924277984284815,0.3315242973113889,0.08228151746854073,1.974459810436479e-05,0.6679999999999999,0.5159999999999999,-0.15200000000000002,1.4247454178142577e-09,0.4457925995680727,0.4005393918298267,-0.04525320773824604,0.04935954010143733,0.8094294294294295,0.7246740356937248,-0.08475539373570473,0.03837936032455334
