,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval),mrr (base),mrr (fuse),mrr (diff),mrr (pval)
0,UDInfoPMSA3,0.30556596786167967,0.6020053642073798,0.29643939634570016,2.8890805759201722e-15,0.10776303621352028,0.2856964191866117,0.17793338297309141,7.640060511784572e-11,0.4059999999999999,0.36199999999999993,-0.043999999999999984,0.20410888791932766,0.23651058490019372,0.30042342755191426,0.06391284265172054,0.007919963031192656,0.5800668324255991,0.5296905322702019,-0.05037630015539718,0.4186979463347328
1,IKMLAB_1,0.4875771014348279,0.6316510458663376,0.14407394443150967,3.5546504459844718e-12,0.20165608843410143,0.33014519654425073,0.1284891081101493,3.0560452079742765e-07,0.528,0.43,-0.09800000000000003,0.0028794355813525703,0.4083816463414846,0.3488153589260052,-0.059566287415479424,0.003339159783141048,0.6150595238095238,0.6615565268065268,0.04649700299700299,0.4519532185078512
2,doc2vec_run,0.0023381473954216044,0.5417941580494409,0.5394560106540193,1.5825120058369445e-30,9.869436288358736e-05,0.21248054401699462,0.21238184965411103,1.1906983103384764e-14,0.004,0.3,0.296,1.094125043518478e-11,0.0024143605863345434,0.231471450307215,0.22905708972088046,1.543990277327933e-11,0.004108369818304888,0.47921065058000795,0.4751022807617031,5.58048710248161e-12
3,cbnuSA3,0.2581609965369483,0.5779246340582128,0.3197636375212645,2.5032758950372974e-17,0.06883800182722197,0.2585994790051771,0.18976147717795513,2.1806114338248005e-12,0.23800000000000002,0.308,0.06999999999999998,0.028768549756809238,0.21728170940260014,0.281424304400234,0.06414259499763389,0.011674282508792032,0.3875376916847376,0.48338927148893923,0.09585157980420161,0.06657062140100493
4,two_stage,0.5245689428095386,0.6694167722769458,0.14484782946740726,2.9222324076552776e-08,0.22776613481758068,0.3431538299300728,0.11538769511249214,1.152482697470593e-05,0.508,0.398,-0.10999999999999999,0.0024503041247774956,0.4007013717609849,0.3412152543025096,-0.05948611745847532,0.022898240959986323,0.6641844210501598,0.5840347569955817,-0.08014966405457813,0.21625854759357285
5,bool51,0.36494170527928477,0.6162209811498485,0.2512792758705637,1.7442893720073963e-15,0.1385758060320192,0.3072010900990349,0.1686252840670157,7.317856953789462e-12,0.446,0.386,-0.06,0.053856108836585856,0.31286785087229296,0.3202619262563462,0.007394075384053234,0.7132419975590265,0.5367805266769667,0.6036168371361132,0.06683631045914651,0.26736150664133257
6,MSIIP_PBL,0.54344793542532,0.6823136753753971,0.13886573995007712,1.113932654892176e-08,0.24966772218963743,0.35868084160693775,0.10901311941730032,9.00704605042453e-05,0.6679999999999999,0.452,-0.21599999999999991,2.5612344099019252e-08,0.4505347623750462,0.3613415520684953,-0.08919321030655092,0.0009043248806457843,0.8094294294294295,0.7023309990662931,-0.10709843036313638,0.04753487210305405
7,imi_mug_abs3,0.6247443999207412,0.68942600119692,0.06468160127617884,0.0010356458524123239,0.31362768166038424,0.37122457711573253,0.057596895455348296,0.01118208287491629,0.59,0.4519999999999999,-0.13800000000000007,9.750117221446322e-06,0.4835961413897249,0.3663924644811038,-0.1172036769086211,2.3364220415679395e-07,0.8508333333333334,0.6525085533179786,-0.1983247800153548,0.000628165988225615
8,rbf,0.5278740142345615,0.671294242633609,0.14342022839904756,1.596837552702425e-08,0.23114448483028432,0.34565619412522125,0.11451170929493693,1.1287647095640247e-05,0.51,0.4,-0.10999999999999999,0.0018808188488242499,0.4132047657126025,0.34614591137393014,-0.06705885433867237,0.005087966868051929,0.6283885636899554,0.6178554050600562,-0.01053315862989923,0.8842223499836397
9,MSIIP_PBH,0.5405792310737197,0.6809435893775867,0.14036435830386695,1.2548478834498449e-08,0.24924277984284815,0.35840855492282175,0.1091657750799736,9.263082914063176e-05,0.6679999999999999,0.45199999999999996,-0.21599999999999997,1.1975373275197393e-08,0.4457925995680727,0.3608116995404302,-0.08498090002764253,0.0017831809860667787,0.8094294294294295,0.6900643029141481,-0.11936512651528142,0.029893642886582382
10,KL18AbsFuse,0.5102334239880186,0.656952032098214,0.14671860811019533,4.9113189072713535e-09,0.22290626629172056,0.3377592025181315,0.11485293622641096,3.439806124438909e-06,0.5420000000000001,0.396,-0.14600000000000013,8.51470983918407e-05,0.38895627469136856,0.3385521666135617,-0.050404108077806875,0.011496267412227989,0.7144925303454716,0.5824194598394212,-0.13207307050605033,0.0732397687088338
11,UVAEXPBSTDIF,0.1878499913889385,0.6027562316559051,0.4149062402669666,1.1507824813733098e-25,0.07464827915137881,0.30274815030761076,0.22809987115623195,1.859158341661599e-12,0.596,0.38800000000000007,-0.2079999999999999,1.358934855337703e-10,0.09816008059691539,0.2989340626451873,0.2007739820482719,1.6273247621182364e-08,0.8046753246753247,0.6367503607503607,-0.16792496392496392,0.00175721592244276
12,MSIIP_BASE,0.5607431472219618,0.686002114273439,0.1252589670514772,6.29515335071606e-08,0.26366311839786033,0.3642601050015491,0.10059698660368876,0.00020662004106561445,0.6679999999999999,0.434,-0.23399999999999993,2.4581675767764655e-09,0.4632309843667352,0.3666089663835288,-0.09662201798320641,0.00019169993801037321,0.8095360195360196,0.6972880952380952,-0.1122479242979244,0.029488117304756655
13,mayomedsimp,0.4276879386361489,0.6222449468638804,0.19455700822773153,7.081828758992849e-12,0.19916245920016784,0.3243008579605194,0.12513839876035154,5.184164907953771e-08,0.5640000000000001,0.4159999999999999,-0.14800000000000013,2.405833656622884e-05,0.359049860656837,0.34262080618657964,-0.016429054470257387,0.41566927829982336,0.7392579331455508,0.6520539682539683,-0.08720396489158244,0.13161438984046542
14,SIBTMlit1,0.6421962446123266,0.6987619694391389,0.056565724826812325,0.012413613956229818,0.3199649521139637,0.376425807026383,0.05646085491241931,0.025265757310141853,0.5920000000000001,0.436,-0.15600000000000008,1.164253195899439e-05,0.4964893237528555,0.36896722157120415,-0.12752210218165133,5.565676223576611e-06,0.7881688311688312,0.6504137152051374,-0.13775511596369383,0.015831612963077828
15,UNTIIA_DGES,0.253910270188941,0.6170320458637084,0.3631217756747674,8.957926658523713e-25,0.05895669630621134,0.2792292442721546,0.22027254796594328,2.590925925450491e-13,0.34,0.352,0.011999999999999955,0.7345097426431639,0.2089257587401321,0.2817190457677042,0.07279328702757207,0.007087750792142903,0.49084282820721176,0.545655453646758,0.05481262543954629,0.3758305796442447
16,UDInfoPMSA4,0.3090137839811542,0.602241515473826,0.2932277314926718,2.562592169690291e-15,0.10936821230584842,0.2859237591496807,0.1765555468438323,9.013194929741943e-11,0.41,0.358,-0.05199999999999999,0.1267225741077317,0.23852517778997703,0.301167433527286,0.06264225573730894,0.007927359620385783,0.6233346547150741,0.5223759018759019,-0.10095875283917222,0.11207771505480711
17,cbnuSA2,0.4935136653328211,0.6259038574923921,0.13239019215957099,1.573987561709686e-08,0.20433493978287298,0.3252669382689164,0.12093199848604341,5.46333257416656e-07,0.544,0.428,-0.11600000000000005,0.000955251449139247,0.3816705245513844,0.33814956740501406,-0.04352095714637033,0.024071370424862133,0.70407215007215,0.5580988500663423,-0.14597330000580766,0.040635154716857386
18,UTDHLTRI_RF,0.4972675297846363,0.6557980065619542,0.1585304767773179,9.14595038277587e-08,0.18539205741337367,0.3255262102339592,0.14013415282058556,2.5229567379079655e-07,0.532,0.37799999999999995,-0.15400000000000008,1.864066334235897e-05,0.38054926031718017,0.33081825405646437,-0.049731006260715804,0.05091741557466504,0.7324626193239651,0.5746298701298701,-0.15783274919409496,0.004789024753813581
19,SIBTMlit3,0.6400312786307797,0.7014567704403872,0.061425491809607546,0.008493903457731685,0.32105400572824755,0.3778174109292996,0.05676340520105205,0.030920571679969942,0.622,0.43799999999999994,-0.18400000000000005,1.0434340920897269e-06,0.502448119557996,0.3706820182342812,-0.13176610132371475,3.0924791205555085e-06,0.8004097744360902,0.6914629629629632,-0.10894681147312701,0.04809105178089061
20,minfolabBC,0.25209750678985804,0.6328271478732718,0.38072964108341373,6.247550451537703e-22,0.09828245019775798,0.3124155831862726,0.2141331329885146,1.3492113215091634e-11,0.474,0.39,-0.08399999999999996,0.006138259445397052,0.1595544863769597,0.3054341537892563,0.1458796674122966,2.355559564459154e-05,0.7296666666666667,0.5703561327561327,-0.15931053391053396,0.008358128056255167
