,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval),mrr (base),mrr (fuse),mrr (diff),mrr (pval)
0,UDInfoPMSA3,0.30556596786167967,0.5368021341154718,0.23123616625379217,3.353296038445464e-15,0.10776303621352028,0.16098347417961428,0.053220437966094006,1.1384842902073486e-08,0.4059999999999999,0.46199999999999997,0.05600000000000005,0.07387949075279245,0.23651058490019372,0.35003750405465084,0.11352691915445712,1.984376081856788e-06,0.5800668324255991,0.62232302955398,0.04225619712838091,0.5393034476306191
1,IKMLAB_1,0.4875771014348279,0.6069967719992794,0.11941967056445146,6.58119781631366e-13,0.20165608843410143,0.2563105423328446,0.05465445389874318,1.3432767608605255e-10,0.528,0.52,-0.008000000000000007,0.777202003442965,0.4083816463414846,0.4389050963831855,0.030523450041700873,0.03450074908851829,0.6150595238095238,0.6278630273905503,0.012803503581026554,0.81567148903913
2,doc2vec_run,0.0023381473954216044,0.4085311823282053,0.4061930349327837,3.189717342763069e-29,9.869436288358736e-05,0.05549108750355489,0.0553923931406713,4.155611175287155e-13,0.004,0.21999999999999997,0.21599999999999997,1.8563166096334011e-07,0.0024143605863345434,0.2180196268384427,0.21560526625210816,1.5536485526422699e-10,0.004108369818304888,0.4748165944812904,0.4707082246629855,8.747907064361699e-10
3,cbnuSA3,0.2581609965369483,0.49547620641607426,0.23731520987912597,6.871080124392253e-17,0.06883800182722197,0.12423265973110796,0.055394657903885994,9.278220358625707e-11,0.23800000000000002,0.34,0.10200000000000001,0.0004066986542729908,0.21728170940260014,0.32632007815841957,0.10903836875581943,1.6359575841638753e-05,0.3875376916847376,0.5008338359686096,0.11329614428387202,0.08021332516511834
4,two_stage,0.5245689428095386,0.6510373723649829,0.12646842955544435,7.677355963915412e-10,0.22776613481758068,0.2766038917093714,0.04883775689179071,3.2921703510552116e-07,0.508,0.524,0.016000000000000014,0.5627663924266562,0.4007013717609849,0.4470839212782603,0.046382549517275384,0.011282547386400853,0.6641844210501598,0.646834119569297,-0.017350301480862806,0.7691872573255931
5,bool51,0.36494170527928477,0.5745719286423956,0.20963022336311082,3.394460906615587e-17,0.1385758060320192,0.23754027160100297,0.09896446556898378,7.885869289610787e-09,0.446,0.43799999999999994,-0.008000000000000063,0.7372026294564171,0.31286785087229296,0.3632870445457482,0.05041919367345521,0.007256861030802086,0.5367805266769667,0.6204189360329606,0.08363840935599387,0.14679084664590392
6,MSIIP_PBL,0.54344793542532,0.6633050473971012,0.11985711197178117,3.095641888375988e-10,0.24966772218963743,0.2917179151075244,0.04205019291788695,0.00011114507702707289,0.6679999999999999,0.632,-0.03599999999999992,0.2532029013800474,0.4505347623750462,0.5103140485197055,0.05977928614465933,0.0014535975385969525,0.8094294294294295,0.7304853188146704,-0.07894411061475914,0.16589937893264542
7,imi_mug_abs3,0.6247443999207412,0.6983611514400245,0.07361675151928337,2.383593183114824e-06,0.31362768166038424,0.3530154817249118,0.03938780006452758,2.0762067635925376e-05,0.59,0.5820000000000001,-0.007999999999999896,0.7689299420293609,0.4835961413897249,0.5012036296873559,0.01760748829763098,0.10875023197906966,0.8508333333333334,0.6820735843839293,-0.16875974894940415,0.004844893697565701
8,rbf,0.5278740142345615,0.6502218245953957,0.1223478103608342,2.912214705724798e-10,0.23114448483028432,0.2811770145532123,0.05003252972292799,4.961320240410444e-07,0.51,0.49400000000000005,-0.01599999999999996,0.6134992975956252,0.4132047657126025,0.449357524234146,0.03615275852154348,0.028261078744730217,0.6283885636899554,0.6323279808047251,0.003939417114769639,0.9420163218997444
9,MSIIP_PBH,0.5405792310737197,0.662780615901492,0.12220138482777221,2.6634798123541876e-10,0.24924277984284815,0.29170726039168987,0.04246448054884172,9.97279606592539e-05,0.6679999999999999,0.632,-0.03599999999999992,0.24923177709974867,0.4457925995680727,0.5078127057271717,0.06202010615909903,0.0013032194359635838,0.8094294294294295,0.7338186521480037,-0.07561077728142584,0.17941589259944854
10,KL18AbsFuse,0.5102334239880186,0.6477833066727448,0.13754988268472612,1.7794895534130706e-11,0.22290626629172056,0.2817071266180283,0.05880086032630777,2.1689729092563056e-06,0.5420000000000001,0.49200000000000005,-0.0500000000000001,0.07455705863113905,0.38895627469136856,0.4138621324880184,0.024905857796649833,0.08764318305399942,0.7144925303454716,0.653449494949495,-0.06104303539597655,0.3375692194398243
11,UVAEXPBSTDIF,0.1878499913889385,0.6228722865091822,0.43502229512024376,4.6342125566930125e-26,0.07464827915137881,0.33270288810237886,0.2580546089510001,6.219130541287547e-14,0.596,0.52,-0.07599999999999996,0.0021738057236684416,0.09816008059691539,0.32983066580411324,0.23167058520719785,2.8772063284443986e-10,0.8046753246753247,0.6600229885057471,-0.1446523361695775,0.0030116663901404626
12,MSIIP_BASE,0.5607431472219618,0.6720396730813925,0.11129652585943062,1.9973952269038396e-09,0.26366311839786033,0.30568756658067253,0.0420244481828122,0.00018248457928742804,0.6679999999999999,0.628,-0.039999999999999925,0.24408649656342168,0.4632309843667352,0.518222916557663,0.05499193219092774,0.0022451115721337663,0.8095360195360196,0.7105423280423281,-0.09899369149369153,0.09046475050055797
13,mayomedsimp,0.4276879386361489,0.5919603133440156,0.16427237470786665,4.397038218799652e-13,0.19916245920016784,0.25270398511917724,0.0535415259190094,1.3806059847789429e-09,0.5640000000000001,0.526,-0.038000000000000034,0.12062296238285378,0.359049860656837,0.4125382083381328,0.05348834768129579,0.0010334367161128895,0.7392579331455508,0.6630982159916585,-0.07615971715389225,0.18179427545832252
14,SIBTMlit1,0.6421962446123266,0.7131295969388531,0.07093335232652653,0.00022132605687463346,0.3199649521139637,0.36860747288846674,0.04864252077450304,0.0003420807975919487,0.5920000000000001,0.57,-0.02200000000000013,0.43402874756722587,0.4964893237528555,0.5164308035605449,0.019941479807689455,0.201481955259253,0.7881688311688312,0.6676448275862069,-0.12052400358262427,0.035806798995126565
15,UNTIIA_DGES,0.253910270188941,0.5496223515268709,0.29571208133792987,2.3964285449269768e-20,0.05895669630621134,0.16652172402271176,0.10756502771650042,3.0893686052670357e-07,0.34,0.41800000000000004,0.07800000000000001,0.0085527454420961,0.2089257587401321,0.34372018420803385,0.13479442546790174,2.31845136844457e-06,0.49084282820721176,0.5981978109982784,0.10735498279106664,0.0642280135230045
16,UDInfoPMSA4,0.3090137839811542,0.5368007703162296,0.22778698633507544,5.525466244295929e-15,0.10936821230584842,0.16141863200506662,0.0520504196992182,4.033436322414146e-08,0.41,0.458,0.04800000000000004,0.11439666933656904,0.23852517778997703,0.3495493635222446,0.11102418573226755,2.3694021163883678e-06,0.6233346547150741,0.6226723350315762,-0.0006623196834979472,0.9926912513197588
17,cbnuSA2,0.4935136653328211,0.60916617294076,0.11565250760793894,1.8374388278213986e-10,0.20433493978287298,0.2521610213137786,0.04782608153090562,1.1943994360888224e-06,0.544,0.5160000000000001,-0.027999999999999914,0.26964331026768323,0.3816705245513844,0.42331453409767666,0.04164400954629227,0.004120135517877511,0.70407215007215,0.675590953785644,-0.028481196286505917,0.6482603910213887
18,UTDHLTRI_RF,0.4972675297846363,0.6384740247574733,0.141206494972837,1.7478343119706985e-10,0.18539205741337367,0.27220245560573186,0.0868103981923582,8.917949208757412e-12,0.532,0.5519999999999999,0.019999999999999907,0.428879698481728,0.38054926031718017,0.4496932759070906,0.0691440155899104,0.00019056272343544476,0.7324626193239651,0.6860613581420406,-0.04640126118192445,0.42795637797640984
19,SIBTMlit3,0.6400312786307797,0.7137372867827552,0.07370600815197548,0.00014043759366609172,0.32105400572824755,0.3693137859864281,0.04825978025818056,0.00012184517116394545,0.622,0.59,-0.03200000000000003,0.24716214583304255,0.502448119557996,0.5269214961555165,0.02447337659752058,0.10061282157234908,0.8004097744360902,0.663523244871071,-0.13688652956501923,0.009806545405492962
20,minfolabBC,0.25209750678985804,0.6505016143686834,0.39840410757882533,6.977594748343234e-24,0.09828245019775798,0.335884823744702,0.23760237354694402,2.8533717720968184e-14,0.474,0.498,0.02400000000000002,0.2652593395939689,0.1595544863769597,0.3646767615595205,0.2051222751825608,3.5249663453760833e-09,0.7296666666666667,0.5781235540069687,-0.151543112659698,0.009432135261936932
21,MedIER_sa15,0.6127810022073921,0.7153915156265138,0.10261051341912175,4.944656319790447e-09,0.30016261673245187,0.3705689910057282,0.07040637427327634,2.3408410055270574e-07,0.602,0.58,-0.02200000000000002,0.4164844567778101,0.4774932687334612,0.4802177272966353,0.0027244585631741036,0.8740380789538947,0.7533840947546531,0.6774758648981266,-0.07590822985652645,0.21674668189746257
22,cubicmnzAbs,0.4170404997907823,0.5761359637707897,0.1590954639800074,2.277224094597801e-13,0.16096508664882112,0.2121463572527718,0.051181270603950696,1.1101600898548499e-08,0.482,0.504,0.02200000000000002,0.42419657068544014,0.31990807857284426,0.38699980294836517,0.06709172437552091,5.111732909260344e-05,0.6564775903090475,0.6704182754182755,0.013940685109227968,0.8372063893531686
23,PM_IBI_run2,0.3479021818062412,0.5794461901584248,0.23154400835218358,1.3199028235224853e-17,0.14458536450898488,0.201254684818328,0.05666932030934313,1.9354924456437222e-08,0.48800000000000004,0.536,0.04799999999999999,0.0782318298244589,0.2576055139891802,0.3766982092812154,0.1190926952920352,3.019884708636861e-06,0.6722453579754165,0.6433942630139814,-0.02885109496143512,0.6717004696490394
24,IKMLAB_5,0.12139005317333262,0.4839100546261302,0.36252000145279756,8.160633124950432e-23,0.02451552318361911,0.10234969220306755,0.07783416901944845,5.217779148658241e-12,0.15200000000000002,0.30400000000000005,0.15200000000000002,1.2843279379223405e-05,0.10782841008959837,0.29228019037760794,0.18445178028800957,8.580726119567138e-08,0.18887389513928038,0.5400618071149567,0.3511879119756763,1.0324212908570544e-06
25,method_fu,0.531669452483129,0.6536014021946599,0.12193194971153087,1.1964168070743423e-10,0.224490894653925,0.27506869412296425,0.05057779946903926,9.312665159056021e-08,0.498,0.512,0.014000000000000012,0.5551328388557337,0.4078363086457315,0.4439926517992652,0.03615634315353372,0.022466585378210835,0.6415897832831409,0.6546655565293602,0.013075773246219335,0.8178923306757679
26,hpipubnone,0.658219722126419,0.7091441231975035,0.050924401071084535,0.00010908297446939417,0.3266082853458719,0.3642059419036005,0.03759765655772862,0.00014575511652358,0.7099999999999999,0.616,-0.09399999999999986,0.0001896262097532329,0.529187326907794,0.5463531134322452,0.01716578652445122,0.18827081312731767,0.8249455207815863,0.6646864807908366,-0.16025903999074975,0.0015493738263320967
27,PM_IBI_run3,0.296439319910349,0.5627273066312927,0.26628798672094367,1.4882612742526818e-20,0.1053067806048838,0.17674444920494065,0.07143766860005685,9.18740995609969e-14,0.19,0.45599999999999996,0.26599999999999996,1.657353443906675e-08,0.23699318526164068,0.3597687006397841,0.12277551537814343,1.5370676477463776e-06,0.4074454406211867,0.6091269841269842,0.20168154350579748,0.005738874995474199
28,RSA_DSC_LA_3,0.5438509441176124,0.6594616459277975,0.11561070181018518,2.2862684267187904e-08,0.24086135437547576,0.2929963875202674,0.05213503314479165,1.127740595607026e-06,0.5479999999999999,0.5559999999999999,0.008000000000000007,0.8104616337388911,0.45217312302614837,0.49322492054819905,0.04105179752205068,0.021136226261788862,0.6536685007920466,0.6965578031502647,0.042889302358218084,0.4388356776611245
29,ECNU_S_Run3,0.013357249766142214,0.385008758609577,0.3716515088434348,4.956001554562255e-30,0.0010763769257528559,0.042933198174901516,0.04185682124914866,5.982165139819083e-15,0.016,0.13399999999999998,0.11799999999999998,1.2106678855636032e-06,0.009987794905652074,0.14023072018791263,0.13024292528226056,1.6162306832521965e-07,0.035205305670252256,0.46215212542234296,0.4269468197520907,2.337279342095113e-08
30,PM_IBI_run1,0.36646273992731926,0.5893541937556903,0.22289145382837106,2.0002623994304065e-16,0.17181222431340606,0.22040966250307253,0.04859743818966647,1.7920303025895063e-06,0.546,0.55,0.0040000000000000036,0.8812781248223653,0.2709668171567022,0.38779916500756345,0.11683234785086127,4.315085612921186e-06,0.6822727019764447,0.651060929680648,-0.031211772295796747,0.6440654031552295
31,KL18absHY,0.5272285998833351,0.6508407259113657,0.12361212602803051,4.1134586574295e-12,0.2298784430154993,0.27945060244969133,0.04957215943419202,9.088916710212229e-07,0.534,0.512,-0.02200000000000002,0.4387632636282571,0.4003137944246694,0.4408595463688495,0.040545751944180086,0.001508817695402089,0.7643932650941997,0.6818158800393312,-0.08257738505486845,0.11770320793375286
32,SINAI_FU,0.5693076412241908,0.6740603017614002,0.10475266053720944,2.6583130138017354e-09,0.24359364166030598,0.3010143155632996,0.05742067390299363,3.421881199454255e-08,0.4860000000000001,0.52,0.03399999999999992,0.18572641174451412,0.4267566811364302,0.45558398294663816,0.028827301810207928,0.01496756425488851,0.643339492811715,0.6580384615384614,0.014698968726746364,0.8214827802067131
33,mayomedcreat,0.29636724629634725,0.5141581806194722,0.2177909343231249,2.420740132572561e-18,0.07855111207508368,0.1398534698563776,0.061302357781293906,1.1630667819198125e-13,0.306,0.36800000000000005,0.062000000000000055,0.011840848509742296,0.24649713274606025,0.33571882641338585,0.0892216936673256,1.6715017931768743e-06,0.49192368585814394,0.6120086950000138,0.12008500914186981,0.06466408627672014
34,elastic_run,0.3049579116479231,0.5282864040732129,0.22332849242528985,6.465700966291296e-16,0.10443393290977837,0.1617244705285912,0.05729053761881284,2.938716802625561e-10,0.38199999999999995,0.44400000000000006,0.06200000000000011,0.055997197693396276,0.2401620170797986,0.34860097122143413,0.10843895414163554,4.9935016547140945e-06,0.5802178170783655,0.5943394521510236,0.014121635072658068,0.8396919461301448
35,UDInfoPMSA1,0.6038966453535373,0.6896296518093965,0.08573300645585924,1.7022709914159869e-06,0.2830737897645406,0.32507668716815474,0.042002897403614126,3.279366202612765e-05,0.5740000000000001,0.5680000000000001,-0.006000000000000005,0.816928861908483,0.45084806784258386,0.4762601800658326,0.02541211222324874,0.04577902888079395,0.7514370816599731,0.6733334469826118,-0.07810363467736137,0.23917696262513632
36,IKMLAB_3,0.5488139266042672,0.6672972491995819,0.11848332259531469,5.845547918200648e-11,0.2422650489318375,0.2974154519128329,0.05515040298099541,1.8564625153202135e-08,0.5980000000000001,0.548,-0.050000000000000044,0.04627348817721411,0.4502997142993576,0.48054874366341416,0.030249029364056546,0.06521280359070099,0.7133333333333334,0.657497538919414,-0.05583579441391939,0.29444532359021613
37,raw_medline,0.5790526724523188,0.6783223995617241,0.09926972710940529,5.736920046687544e-09,0.25455233848922565,0.3054587373068743,0.050906398817648635,1.612691739997798e-07,0.524,0.53,0.006000000000000005,0.8158149522595651,0.43136752127826994,0.45827009041838723,0.026902569140117294,0.03395670196035476,0.7050574985213146,0.6660669271922753,-0.03899057132903927,0.5427586440752552
38,UCASSA2,0.6375781246652985,0.7096554294455935,0.07207730478029495,5.56548890920523e-07,0.319507179098767,0.3628173394320957,0.043310160333328684,2.1880987039256088e-05,0.568,0.584,0.016000000000000014,0.5495512629759122,0.4851692209254573,0.501882355397008,0.016713134471550706,0.1258953133706631,0.744270910486104,0.6932476851851852,-0.05102322530091885,0.430103695354525
39,mnzAbs,0.4170404997907823,0.5761359637707897,0.1590954639800074,2.277224094597801e-13,0.16096508664882112,0.2121463572527718,0.051181270603950696,1.1101600898548499e-08,0.482,0.504,0.02200000000000002,0.42419657068544014,0.31990807857284426,0.38699980294836517,0.06709172437552091,5.111732909260344e-05,0.6564775903090475,0.6704182754182755,0.013940685109227968,0.8372063893531686
40,ECNU_S_Run5,0.012538639154673757,0.4164815200524465,0.40394288089777275,7.15031493833061e-30,0.0006704558618662207,0.057372684628549206,0.05670222876668299,1.4374299030736512e-14,0.006000000000000001,0.148,0.142,1.8073263158847078e-06,0.009602496067620037,0.17878705943698944,0.1691845633693694,1.748957619222538e-09,0.010376530026137622,0.47549241214791105,0.4651158821217734,1.9472215469176027e-09
