,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval),mrr (base),mrr (fuse),mrr (diff),mrr (pval)
0,UDInfoPMSA3,0.4898854026126848,0.5958209562730649,0.10593555366038004,3.5259573729861826e-05,0.16427658504533418,0.2036865123658823,0.03940992732054813,0.032630931442617514,0.4233333333333333,0.28,-0.14333333333333326,0.00016261304578578888,0.25651730476999196,0.18375282361102405,-0.07276448115896791,0.00019907056418319168,0.697053022077452,0.5522106530127943,-0.14484236906465775,0.13732863071074713
1,ielabRun3,0.03921843989991786,0.4700326145021168,0.43081417460219895,1.1680962821864298e-17,0.0019699761929898993,0.11315399407291814,0.11118401787992824,1.291230540172511e-07,0.013333333333333334,0.16333333333333336,0.15000000000000002,0.00029107687093346573,0.024086735434636308,0.11136696162887175,0.08728022619423544,0.0001078943558030441,0.02365574291974188,0.2859629303505272,0.26230718743078535,6.674316271190806e-05
2,ECNU_M_5,0.42896818734352743,0.5805174860911465,0.15154929874761908,1.532678672300478e-07,0.14069852492531235,0.19645399005621847,0.05575546513090612,0.0013595881978983363,0.3766666666666667,0.26,-0.1166666666666667,0.002925671043884125,0.22194969243123094,0.17658185213573818,-0.04536784029549276,0.005597656942312724,0.6041984460079088,0.5435052312461034,-0.06069321476180545,0.4516407950635358
3,aCSIROmedMGB,0.2303287440275711,0.49688544936678375,0.26655670533921266,3.921919798095647e-16,0.043030178160851376,0.13921180529469263,0.09618162713384125,4.624116790471542e-07,0.22,0.2,-0.01999999999999999,0.47621308371163906,0.1581465148138911,0.14306679190114766,-0.015079722912743454,0.35997350399473016,0.44284510650530556,0.310062330984821,-0.13278277552048456,0.04404817527722541
4,mayonlppm2,0.3031250196489231,0.5214774582363909,0.21835243858746783,9.672322277727845e-09,0.07294142501437796,0.1544353392225089,0.08149391420813094,9.620583308230193e-05,0.37999999999999995,0.23,-0.14999999999999994,0.0016925898035442472,0.1733475143002389,0.16076322945653915,-0.01258428484369975,0.4873201188516073,0.6083121237000547,0.4822898251948041,-0.1260222985052506,0.16206608805409434
5,mayonlppm1,0.26782043245199916,0.5187869722961718,0.2509665398441726,6.887149401297354e-08,0.08343671984725409,0.15675286025163646,0.07331614040438236,0.0006629001144385491,0.4066666666666666,0.22999999999999998,-0.17666666666666664,0.00011785105093028526,0.14440814896483228,0.16135689301892298,0.016948744054090692,0.5749746967653467,0.6872573561703997,0.4657074774354185,-0.22154987873498122,0.0300171065015716
6,SDSFU_Jnal,0.33075950649502145,0.5456765924231362,0.2149170859281147,3.597230267755434e-12,0.08543384030804704,0.17032302018995854,0.0848891798819115,4.824546637381347e-06,0.26,0.26666666666666666,0.006666666666666654,0.8273879178698487,0.19356851609856754,0.16347182207695,-0.030096694021617548,0.05509995128840141,0.44086241161404555,0.4324191448555922,-0.00844326675845336,0.916759104188547
7,Textual,0.4182506832113502,0.5715167837002649,0.1532661004889147,7.847930786492436e-09,0.14312235374354115,0.1962517901308445,0.05312943638730336,0.0034086192817480597,0.4333333333333333,0.2866666666666667,-0.1466666666666666,0.0006829959507224891,0.2306010387067867,0.18232596538148135,-0.04827507332530534,0.00225576533274238,0.7402525252525252,0.5374725780755193,-0.20277994717700587,0.02687864603332695
8,KISTI02,0.39809661002114005,0.5406446651313992,0.14254805511025914,9.461649505739513e-07,0.12470921074416737,0.17901757156395257,0.0543083608197852,0.0016227928026725943,0.38999999999999996,0.26,-0.12999999999999995,0.006970632479342764,0.2131953561722512,0.17246334193877336,-0.04073201423347783,0.004823783795595393,0.6630256740238568,0.5125464541843853,-0.15047921983947155,0.09430252128478618
9,cbnuSA3,0.2618993070661933,0.5065233896251623,0.244624082558969,4.27402046704278e-11,0.05777658384233475,0.1490523390805176,0.09127575523818285,1.741889689477925e-06,0.19333333333333336,0.21666666666666667,0.023333333333333317,0.49541657192220545,0.16572984437980226,0.14611042971263025,-0.019619414667172014,0.22207373194161056,0.2896637209417577,0.4126335254396808,0.12296980449792311,0.09096169676314357
10,UNTIIAIS,0.13683309392119292,0.5003227404478257,0.36348964652663274,2.854028160749141e-14,0.04906389929560319,0.14347236922446663,0.09440846992886344,1.081383253217252e-06,0.19666666666666668,0.20666666666666667,0.009999999999999981,0.8105736569456219,0.09361198434417717,0.14488177332601598,0.051269788981838815,0.01610162892271861,0.2838303364981763,0.35779875488279556,0.07396841838461926,0.2594853816687849
11,UWMSOIS8,0.4317690792157867,0.5513729267079416,0.11960384749215486,4.840042025467097e-07,0.13139449149952195,0.1839020206995499,0.052507529200027936,0.001110562793886958,0.3566666666666667,0.26333333333333336,-0.09333333333333332,0.01003892593398256,0.22526971271738586,0.1755769208795057,-0.04969279183788017,0.0019657976875279955,0.6394753086419752,0.5372814061944495,-0.10219390244752569,0.2442762178499395
