,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval)
16,SIBTMlit1,0.5138078397993017,0.6541488095158725,0.14034096971657084,5.79247362793411e-08,0.19221513877086974,0.2722441930666783,0.08002905429580856,0.0013308143432067805,0.5199999999999999,0.4333333333333334,-0.0866666666666665,0.013968180625374358,0.29845490836140465,0.25901616948020995,-0.0394387388811947,0.03296962587534382
17,ielabRun1,0.03656287853704389,0.5071756484983696,0.4706127699613257,8.119354230497081e-18,0.0019001549659513064,0.1672475473672659,0.1653473924013146,8.145783614978821e-08,0.02666666666666667,0.13666666666666666,0.10999999999999999,1.998630240015344e-05,0.020688983627603245,0.1386999088060814,0.11801092517847817,5.427006046507783e-05
18,UD_GU_SA_4,0.4676793578405223,0.6633823356496072,0.19570297780908497,4.240264120992506e-06,0.18871845466775442,0.3060343896044347,0.11731593493668027,0.0011265807235451895,0.6233333333333333,0.49,-0.1333333333333333,6.197414236306348e-05,0.31904159362888257,0.3027754858464679,-0.016266107782414663,0.5196136047810024
19,UTDHLTAF,0.5388670299211648,0.6161458417007775,0.07727881177961271,0.0090685630117144,0.22443297919534008,0.22637814012545066,0.0019451609301105732,0.9492341916869977,0.6299999999999998,0.36333333333333334,-0.26666666666666644,8.498244880390422e-06,0.3470272642031841,0.20694240941247877,-0.14008485479070532,2.8539446415546963e-05
20,UD_GU_SA_5,0.47347284749937846,0.6670093619071765,0.19353651440779807,6.110035295099601e-06,0.19415565727282014,0.3086822556772753,0.11452659840445517,0.001462319323685095,0.6466666666666667,0.4866666666666666,-0.16000000000000014,3.108541189104718e-06,0.3225380734322331,0.3040420201607727,-0.018496053271460422,0.46734168494888473
21,UWMSOIS9,0.4333084091901537,0.588890790613923,0.15558238142376934,5.509584074305703e-09,0.1319912229980944,0.23894179748015712,0.10695057448206272,3.6583293179359715e-06,0.3566666666666667,0.36333333333333334,0.006666666666666654,0.8453803465134364,0.22532304605071918,0.2287566034885041,0.003433557437784923,0.7516440500039919
22,cbnuSA2,0.25573292692858235,0.5476877179618512,0.2919547910332689,1.6748903183543885e-12,0.051512200588957495,0.20656776102655736,0.15505556043759985,1.0615966197514671e-07,0.16000000000000003,0.23333333333333334,0.0733333333333333,0.0028031527280156124,0.16170440158562197,0.1930000309470049,0.03129562936138294,0.06302472132783507
23,pms_run1,0.2933652574310495,0.5775782558068054,0.2842129983757559,3.258129850974123e-13,0.09542217945248517,0.243564515830699,0.14814233637821383,1.015655950718728e-06,0.46666666666666656,0.4233333333333334,-0.04333333333333317,0.11918648760264075,0.1970078046023033,0.23001945118651287,0.033011646584209575,0.07825027765677661
24,mRun1Bsl,0.5071091704225119,0.640843369355395,0.13373419893288307,2.92879939665632e-07,0.1782380485427221,0.2628101994187825,0.08457215087606038,0.0004100089712965527,0.49666666666666665,0.4033333333333334,-0.09333333333333327,0.0032921611230207477,0.2705958283966354,0.248584624830234,-0.022011203566401377,0.1884783410775035
25,medline5,0.4077382326737337,0.6063381386365009,0.19859990596276716,1.331575822707063e-09,0.1436525221947196,0.2651586747174839,0.12150615252276428,7.751667836762226e-06,0.4366666666666666,0.4000000000000001,-0.036666666666666514,0.3296146248309849,0.24790694661652743,0.2613720196694626,0.013465073052935178,0.2812755953855052
26,Semantic,0.38344752393455656,0.6384558578531974,0.2550083339186408,4.982503336394654e-10,0.13088876584731804,0.2822769886103073,0.15138822276298927,4.853214669059836e-06,0.46,0.43,-0.030000000000000027,0.3977921655791936,0.24998069550580582,0.27840711470520846,0.02842641919940264,0.20344688244187176
27,SDSFU_Ensem,0.34657822960560053,0.5708193573405278,0.22424112773492727,5.584743731006385e-11,0.09356354891491611,0.20500177944883297,0.11143823053391685,2.2009699403574297e-05,0.32666666666666655,0.28666666666666657,-0.03999999999999998,0.18414134229197182,0.19729985377161627,0.18274397798295902,-0.014555875788657247,0.42402851805526154
28,SIBTMlit3,0.5316019664793428,0.657952889358666,0.12635092287932326,2.6542888440959685e-07,0.20070848508251365,0.27540254127764313,0.07469405619512948,0.0032840769892883074,0.5233333333333332,0.4266666666666667,-0.09666666666666651,0.007124657031441885,0.31024143837922163,0.26268306624919585,-0.04755837213002578,0.014585591269448217
29,UCASSEM2a,0.4611937466655411,0.6251259394122698,0.1639321927467287,3.0962575537503937e-09,0.15875107848435882,0.2625063813760368,0.103755302891678,8.04212479072883e-06,0.43333333333333335,0.37000000000000005,-0.0633333333333333,0.03938428471691167,0.24918072334979452,0.24259126860247668,-0.006589454747317841,0.6561464967415152
30,ielabRun21,0.0370673945101135,0.5107525337761222,0.4736851392660087,3.3477880680970484e-18,0.0019262705114699876,0.16868204430179284,0.16675577379032286,5.4898285764605016e-08,0.02666666666666667,0.16666666666666663,0.13999999999999996,9.150768928042588e-06,0.021512670543978953,0.14015788784301492,0.11864521729903596,3.682495766904305e-05
31,UWMSOIS7,0.4369129500424112,0.5904823849299675,0.1535694348875563,5.059810625676925e-08,0.13545212575644075,0.2397754631157768,0.10432333735933605,9.599516980787263e-06,0.3733333333333333,0.3566666666666667,-0.016666666666666607,0.6269911360398821,0.22918812597339372,0.23312545692635347,0.0039373309529597555,0.727602041206056
32,UNTIIADW,0.3697036068915163,0.5977316314094063,0.22802802451789,6.8437744658783746e-09,0.14905165149320185,0.2564825660025705,0.10743091450936867,0.0003262023400045548,0.44666666666666666,0.38333333333333336,-0.0633333333333333,0.17781738506331826,0.24364194663633437,0.24085848598072154,-0.0027834606556128294,0.873446723371047
33,kkseabs3,0.09122178399642582,0.5475724395729978,0.456350655576572,1.1514831097260655e-18,0.012115293419699146,0.19487484713280423,0.1827595537131051,4.126687331353793e-08,0.12666666666666668,0.22000000000000003,0.09333333333333335,0.004494533137622689,0.0682256096977367,0.1743188416033614,0.1060932319056247,9.246846310010161e-05
34,UDInfoPMSA6,0.25432482073014145,0.5713878622457352,0.3170630415155938,1.2158903401638132e-10,0.06933741611525424,0.21592707436382674,0.1465896582485725,3.4581229026562963e-07,0.23999999999999996,0.2966666666666667,0.056666666666666726,0.0509322637628231,0.14460045029482513,0.20717263941103262,0.06257218911620749,0.024810670699061652
35,DUTIR003,0.10795833954575312,0.5455581987324731,0.43759985918672,1.5365121895023033e-18,0.019627893280198892,0.1992285271891309,0.179600633908932,3.2289586923653966e-08,0.21666666666666667,0.30333333333333334,0.08666666666666667,0.012215202328067333,0.07561876964506481,0.18277928618494832,0.10716051653988351,7.408100353050724e-05
36,UNTIIASY,0.35155260618835193,0.5961625078018143,0.2446099016134624,2.067033647669041e-07,0.14325284516791834,0.25386694545475563,0.1106141002868373,0.0008831001328438939,0.4600000000000001,0.40333333333333327,-0.05666666666666681,0.2596775599141493,0.23143704019566946,0.24021468476515268,0.008777644569483212,0.7257955686708435
37,aCSIROmedAll,0.3274903161800484,0.6093737162865926,0.2818834001065442,1.5088313002173806e-15,0.09983248536317937,0.243895896698844,0.14406341133566464,4.157891683166365e-07,0.3933333333333333,0.35,-0.043333333333333335,0.09650605161915593,0.2088163156437615,0.22522379498464368,0.016407479340882186,0.308524294430552
38,aCSIROmedNEG,0.36750590434722896,0.6205762784957108,0.2530703741484819,1.797394892983875e-11,0.11480463964143792,0.25897636682809183,0.14417172718665391,1.4864149216319207e-05,0.3733333333333334,0.3899999999999999,0.016666666666666496,0.6648757394777695,0.2527371072824604,0.2433867459114947,-0.009350361370965704,0.6003734682052685
39,UKY_AGG,0.47607091383386907,0.6390694124525598,0.1629984986186907,6.052845390918339e-07,0.1754081755768601,0.27291330586982976,0.09750513029296967,0.0013189394663849327,0.49333333333333335,0.4133333333333333,-0.08000000000000007,0.041838851714693266,0.2932777764805843,0.26712722746880246,-0.02615054901178182,0.25257067042986053
40,MedIER_sa1,0.22254890157246937,0.5659802814214747,0.34343137984900535,1.478494141396145e-13,0.061451251542815125,0.23017133423595856,0.16872008269314342,9.67133191309763e-08,0.33,0.32666666666666677,-0.0033333333333332438,0.9305200808191187,0.14235523134119993,0.21963532807155317,0.07728009673035324,0.0007344401050466648
41,pms_run3_abs,0.44607948850518714,0.5735981774969348,0.12751868899174762,2.0505030543991365e-05,0.15667516653397834,0.21448038892215662,0.057805222388178285,0.02094180494272467,0.49666666666666676,0.3266666666666667,-0.17000000000000004,0.0005413237266524336,0.2848875166963824,0.19905963278074304,-0.08582788391563936,0.001993194059207864
42,UD_GU_SA_1,0.46004509281894473,0.6632597098377503,0.20321461701880555,1.8698937536569719e-06,0.18059821868694284,0.3049025938208345,0.12430437513389167,0.0006162574913167679,0.5999999999999999,0.46333333333333326,-0.1366666666666666,0.00021560605913823017,0.31726634879737164,0.30022357340094596,-0.01704277539642568,0.5014818755865427
43,pms_run4_abs,0.3159269406029679,0.5876981329248873,0.2717711923219194,8.688439741007013e-13,0.08751248000103319,0.24219549922610534,0.15468301922507216,5.637541169163777e-07,0.38333333333333336,0.38333333333333336,0.0,1.0,0.23282851794076856,0.23545616709586523,0.0026276491550966674,0.9053956945511107
44,SIBTMlit4,0.5337503482690747,0.6612821968417517,0.12753184857267696,3.068173919255755e-07,0.20275701300295063,0.2782362663199038,0.07547925331695315,0.00386788358999496,0.55,0.45,-0.10000000000000003,0.00768123746133245,0.3118066448254856,0.2646124172810422,-0.04719422754444341,0.015235831100668631
45,medline2,0.4058037629147565,0.5915605833888967,0.18575682047414022,1.5743173703473347e-09,0.129370735182166,0.25161682944161423,0.12224609425944824,4.67565461197823e-06,0.41,0.39,-0.019999999999999962,0.48883556981941534,0.24270722362325944,0.24440981199594403,0.0017025883726845825,0.9021411892831426
46,POZabsBB2sn,0.29411135932409976,0.5780665055481656,0.28395514622406587,1.1279595128120282e-15,0.10004566044265602,0.244321678998311,0.14427601855565497,1.2360235385010957e-06,0.39666666666666667,0.3866666666666667,-0.009999999999999953,0.7450142227061831,0.19855101144967038,0.23353986195972312,0.03498885051005274,0.04077064377362421
47,ECNU_M_4,0.2973072962232062,0.5808936010788577,0.2835863048556515,1.0257881233276518e-14,0.06751966289109154,0.22212104738083732,0.15460138448974578,6.296405209096298e-08,0.2733333333333333,0.2966666666666667,0.023333333333333373,0.3943640217941512,0.17422228228158557,0.2010524287705841,0.026830146488998535,0.11521966926383
48,medline1,0.3325585145695637,0.5656771421284723,0.2331186275589086,2.236523898666932e-09,0.09046264416042465,0.21750806901725267,0.12704542485682802,5.140683092243534e-06,0.33000000000000007,0.30666666666666664,-0.023333333333333428,0.4016039403052095,0.17717420320674485,0.2043103796387163,0.027136176431971443,0.11625037510253292
49,Broad,0.4868640642497768,0.6487901051848393,0.16192604093506247,1.7415408170933046e-06,0.1647758799569298,0.2945217229095693,0.1297458429526395,0.00011729696257330101,0.4666666666666667,0.41000000000000003,-0.05666666666666664,0.15245732476242405,0.3026401715755938,0.295077399320701,-0.0075627722548928245,0.6793512790118075
50,KISTI05,0.39855923613394045,0.5808844596812447,0.18232522354730424,4.169607886580314e-10,0.12401681716274178,0.23313108278166622,0.10911426561892444,7.771618686346053e-06,0.4066666666666666,0.3566666666666667,-0.04999999999999993,0.1339725172060661,0.2163033455974694,0.22021514802711642,0.003911802429647032,0.7583191849666922
51,UNTIIAGA,0.14107905282428065,0.5386424365643961,0.39756338374011546,5.151874761823323e-13,0.047262947620857386,0.19920222363613913,0.15193927601528173,1.3094651243400024e-06,0.20999999999999996,0.23666666666666672,0.026666666666666755,0.4507753949520853,0.08486220979749941,0.1813358330160742,0.09647362321857479,0.001003374088456732
52,UWMSOIS6,0.43547283163233946,0.5895695967947614,0.15409676516242193,6.1388920352873065e-09,0.13497713724523894,0.2399563427540413,0.10497920550880235,6.220554761263078e-06,0.36000000000000004,0.36333333333333334,0.0033333333333332993,0.9227266222107905,0.22674797766486599,0.23001460266124385,0.003266624996377865,0.7712608357089087
53,mayonlppm5,0.36169937313115014,0.5731415586832309,0.21144218555208077,5.1032301447256926e-11,0.10853481970656541,0.22025332360931854,0.11171850390275313,7.583928693983227e-06,0.41,0.33333333333333326,-0.07666666666666672,0.007280935193951176,0.20655639064560224,0.20931508519268863,0.002758694547086382,0.8585525651671934
54,POZabsLGDGRn,0.23338641419753306,0.5709311173399051,0.33754470314237206,7.627647649223381e-17,0.06649887921925919,0.23702744443212348,0.1705285652128643,1.362420387708074e-07,0.33333333333333326,0.35666666666666663,0.023333333333333373,0.5370383219806021,0.16937555640908436,0.22744583975419064,0.05807028334510628,0.010147395064880663
55,SIBTMlit2,0.5170723351893918,0.655219563798859,0.13814722860946727,8.262417981869652e-08,0.1950635635609231,0.27369912010692177,0.07863555654599866,0.0015523929751372707,0.5266666666666666,0.4233333333333334,-0.10333333333333322,0.0062743640860235044,0.30313043422662883,0.2609206066395247,-0.04220982758710412,0.022643775285378868
56,pms_run5_abs,0.460447959737581,0.6441437536206644,0.18369579388308344,9.007392079175766e-10,0.17451534251227946,0.3033018756453197,0.12878653313304023,1.147730773837331e-05,0.53,0.45999999999999996,-0.07000000000000006,0.01262878113350921,0.3103689050702144,0.30952715731080127,-0.0008417477594131473,0.9669182449450601
57,UNTIIALQ,0.31435534003105847,0.5955020462382569,0.2811467062071984,4.671396354158222e-10,0.12321071227534881,0.2503771076685282,0.12716639539317942,0.00016525146443172053,0.5233333333333333,0.4100000000000001,-0.11333333333333323,0.015650014532660458,0.21587371897606727,0.23619661143237983,0.020322892456312552,0.4474812240155708
58,NOVAsa1,0.3170515412554982,0.5863805779730558,0.26932903671755754,3.484251213670066e-13,0.08317738670562919,0.22134012953167087,0.13816274282604168,3.253834586566657e-08,0.27666666666666667,0.32333333333333336,0.04666666666666669,0.2025742626141461,0.18233779574360037,0.20161180639438656,0.019274010650786183,0.01892638887755829
59,UTDHLTFF,0.5448404081950217,0.61715079250768,0.07231038431265835,0.013146266235949833,0.23271586041379788,0.2271886680366309,-0.005527192377166978,0.8557503434168746,0.6266666666666667,0.36,-0.2666666666666667,2.6151062269991746e-06,0.3504414243382624,0.20817483447754384,-0.14226658986071858,2.003284645885387e-05
60,NOVAsa2,0.3643255621230716,0.6020580783497917,0.23773251622672015,8.04406942647964e-12,0.09839016553041874,0.22812897723361958,0.12973881170320084,1.8034492566489652e-07,0.32333333333333336,0.36333333333333334,0.03999999999999998,0.20070973409598897,0.1905520198055562,0.20400852924647497,0.013456509440918779,0.10810960861491913
61,NOVAsa3,0.34263966452559547,0.5943672276894828,0.25172756316388734,2.0326141728571896e-12,0.0903458638122607,0.22343573434574165,0.13308987053348095,1.0615004347682546e-07,0.2966666666666667,0.33666666666666667,0.03999999999999998,0.2504140708018397,0.18192921203526155,0.20105078787185873,0.019121575836597182,0.03019860389768952
62,ECNU_M_1,0.42802755176511453,0.6115101742392821,0.18348262247416758,6.772190698017303e-11,0.14738886841802507,0.25032039496780795,0.10293152654978288,6.756241608515035e-06,0.41,0.35666666666666663,-0.053333333333333344,0.09195004525338486,0.2263561982898741,0.23513988377992476,0.008783685490050652,0.4843182685208126
63,UKY_CJT,0.4424163804447026,0.6322284397296086,0.18981205928490602,4.583566558619103e-07,0.16254741331172926,0.2640033022568165,0.10145588894508725,0.0015497389218725073,0.4800000000000001,0.39333333333333337,-0.08666666666666673,0.012215202328067356,0.27141504807747246,0.25589944865337827,-0.015515599424094195,0.5731685499426549
64,GP14Medline,0.05179746097079312,0.5156126638602171,0.46381520288942396,2.8125219888639315e-17,0.010922090122580656,0.17612216096023428,0.16520007083765362,1.2868797155220635e-08,0.05333333333333334,0.1933333333333333,0.13999999999999996,2.28640822953814e-05,0.03381738837569174,0.15179230629993154,0.11797491792423981,2.1794178093756863e-05
65,UCASSEMUMLSa,0.4448578668263455,0.6191831561557736,0.1743252893294281,2.623249923417557e-09,0.15039088569471087,0.2583816154985498,0.10799072980383895,4.342407921218195e-06,0.38666666666666666,0.33333333333333337,-0.05333333333333329,0.08053702647793416,0.23663161543311248,0.23716331159326726,0.0005316961601547765,0.9721265505864638
66,eth_a_ws,0.41016991692207855,0.6144683046468321,0.20429838772475356,3.3766392524311506e-10,0.1230066274261484,0.24930047966810512,0.12629385224195672,1.7984843239285156e-06,0.3633333333333334,0.3733333333333333,0.009999999999999898,0.8040050890469135,0.2406354753178849,0.24033699870055675,-0.0002984766173281528,0.9850472504328167
67,SDSFU_Lambda,0.3336842266588647,0.5668612946689708,0.23317706801010613,1.381867421573619e-11,0.08493054477284183,0.20222926969188446,0.11729872491904263,7.456974314551345e-06,0.28,0.2866666666666667,0.006666666666666654,0.8334314098278561,0.19454215445947534,0.1787366933934275,-0.015805461066047855,0.3802100830606826
68,UD_GU_SA_2,0.46567453373419665,0.666047638803126,0.20037310506892936,2.7722063336872236e-06,0.18676385043383945,0.3070073314615535,0.12024348102771407,0.0008142161679956711,0.63,0.49,-0.14,1.4779871062875118e-05,0.3198508203589778,0.3018526211816328,-0.01799819917734502,0.4791158959211612
69,KISTI04,0.4089858333748215,0.5828701193498081,0.17388428597498667,3.1378468476964936e-09,0.1301005862781526,0.2358294784142931,0.1057288921361405,1.4134641430823672e-05,0.39,0.37,-0.020000000000000018,0.5534379413889638,0.22261123343789074,0.22357049437044516,0.0009592609325544121,0.9327398520256192
70,eth_a_luc,0.4069031368819869,0.6129959737375558,0.20609283685556884,2.49764310479411e-10,0.11975312490226164,0.24557030643426694,0.1258171815320053,1.7198528664793268e-06,0.36000000000000004,0.37,0.009999999999999953,0.781206473186276,0.2391335217114755,0.23650498266071007,-0.0026285390507654327,0.873905832603661
71,mRun3MRF,0.4473716226178988,0.6378956292725142,0.19052400665461539,4.1889663040657323e-10,0.1636998036681658,0.26627748053344824,0.10257767686528244,0.00031346458837421546,0.5133333333333334,0.4066666666666667,-0.10666666666666674,0.004419803373053747,0.2759632658419712,0.2581578374521739,-0.017805428389797262,0.31191154122792
72,mugpubgene,0.40225190075270045,0.6271964695263816,0.22494456877368119,2.4280951890690967e-11,0.13795941771469508,0.2737821261017989,0.13582270838710384,2.5220157873349036e-06,0.47,0.41000000000000003,-0.05999999999999994,0.0800671781389946,0.277131392138494,0.26968091658806304,-0.0074504755504309905,0.6613887562478971
73,mugpubdiseas,0.48045367023786595,0.6487267277785691,0.16827305754070315,1.4792300177185402e-08,0.16551437469848204,0.2751192251849305,0.10960485048644844,0.00021346073077851112,0.49,0.4366666666666667,-0.05333333333333329,0.1219085521226243,0.2960688358957257,0.27009849385387147,-0.025970342041854222,0.1282824321182702
74,UDInfoPMSA2,0.5237700865041182,0.6548314621998981,0.1310613756957799,3.54040721853406e-06,0.19475482935906568,0.2746242028710822,0.0798693735120165,0.0018137310121884222,0.5066666666666666,0.41333333333333333,-0.09333333333333327,0.011416971425095042,0.28923199928460275,0.2643169260559525,-0.024915073228650275,0.10640061328984364
75,KISTI03,0.3923763045659069,0.5790975153334987,0.18672121076759185,5.637931707316378e-10,0.11954998668413173,0.23046174565722305,0.11091175897309132,8.866310889871985e-06,0.38999999999999996,0.3466666666666667,-0.04333333333333328,0.17216183857868125,0.2109651754645128,0.21765910483919754,0.006693929374684743,0.5972444791166184
76,UTDHLTJQ,0.5437651141889236,0.6182721576059155,0.07450704341699188,0.006054855066833628,0.22138334975378055,0.22354000985469696,0.002156660100916419,0.9400933080582113,0.63,0.33,-0.3,2.3296488071705461e-07,0.3549923660546953,0.2005932880179659,-0.15439907803672942,3.984863516674768e-06
77,SDSFU_PF_SA,0.3699685798735068,0.5885553281870745,0.21858674831356767,1.1028478532964495e-11,0.10407961060110495,0.2308201608311142,0.12674055023000924,1.0438468886146974e-06,0.3366666666666667,0.3333333333333333,-0.0033333333333334103,0.9051960834865327,0.2085973834442455,0.21849581982210503,0.009898436377859532,0.3477142778732415
78,SIBTMlit5,0.48502986556869293,0.6446927282356899,0.15966286266699697,1.1878935130319975e-08,0.16854347337533157,0.2671718992334146,0.09862842585808304,0.0003006830494370068,0.4833333333333334,0.3866666666666667,-0.09666666666666668,0.003962540501915316,0.28745822547008243,0.2529564575431454,-0.034501767926937044,0.04426394317967432
79,Focused,0.2296799305752864,0.593868213843243,0.36418828326795655,2.517230562702218e-12,0.07276192747360881,0.22933672153133347,0.15657479405772468,2.7126457661816978e-06,0.36333333333333334,0.38666666666666666,0.023333333333333317,0.5078576686524643,0.12181155729463966,0.21082881909172285,0.08901726179708319,0.004334000067334509
80,aCSIROmedPCB,0.3310836564182036,0.5888775784221276,0.25779392200392404,9.951958094790556e-14,0.0934321894521112,0.21939377968993465,0.12596159023782344,2.8351664510709555e-06,0.3166666666666667,0.3033333333333334,-0.013333333333333308,0.6839393954043324,0.22377354607724206,0.19420570409316226,-0.0295678419840798,0.10936874776399626
81,mayonlppm3,0.36169937313115014,0.5731415586832309,0.21144218555208077,5.1032301447256926e-11,0.10853481970656541,0.22025332360931854,0.11171850390275313,7.583928693983227e-06,0.41,0.33333333333333326,-0.07666666666666672,0.007280935193951176,0.20655639064560224,0.20931508519268863,0.002758694547086382,0.8585525651671934
82,UD_GU_SA_3,0.46052405753834763,0.663114132159494,0.20259007462114637,1.8539189006747175e-06,0.18055702321267592,0.3048500341331189,0.12429301092044298,0.0005821176229232062,0.5966666666666668,0.47,-0.12666666666666682,0.00028136867280783895,0.3164205678540017,0.30067460274365654,-0.01574596511034515,0.5338914380175505
83,ECNU_M_3,0.4088254646361731,0.604608499375426,0.19578303473925296,3.037961118631413e-10,0.1272181326854862,0.235436918765969,0.1082187860804828,5.475048826301772e-06,0.33999999999999997,0.32,-0.019999999999999962,0.576046076094479,0.2144801268010828,0.21823326043673927,0.0037531336356564637,0.7464684409916058
84,eth_a_gws,0.32234636167793435,0.6016628118139008,0.27931645013596645,2.1213221339058566e-15,0.061193444351146466,0.24975048957026771,0.18855704521912126,1.3102239409848708e-08,0.15,0.3333333333333333,0.18333333333333332,0.0002350612550188105,0.19426391766731926,0.24027237524329542,0.04600845757597616,0.004860293650260921
85,UKY_MAN,0.4431405531208334,0.6366505528451962,0.19350999972436284,6.409711737115637e-08,0.16080993509110317,0.2763550751245542,0.11554514003345104,0.00021265208436905436,0.48666666666666664,0.44666666666666666,-0.03999999999999998,0.29269832703529247,0.2878205586233488,0.2692395260340724,-0.018581032589276403,0.4279812906483652
