,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval)
13,UDInfoPMSA7,0.5009116150748381,0.6105848370376257,0.10967322196278761,0.00015169737274977452,0.1760786498808,0.23716231853389566,0.06108366865309567,0.009683502666248534,0.43666666666666665,0.33666666666666667,-0.09999999999999998,0.01639187358606345,0.2699954049555224,0.21526948007348543,-0.05472592488203695,0.001254661552238433
14,udelT1PRF,0.4369351713392041,0.6036807677752046,0.1667455964360005,4.62988173017087e-08,0.14979613119810123,0.23579893450914322,0.08600280331104199,0.0005026286746446646,0.41333333333333333,0.36000000000000004,-0.05333333333333329,0.2697393405948071,0.24277719956823976,0.2089528455195516,-0.033824354048688166,0.03817072326745926
15,POZabsBB2GRn,0.24492141267480136,0.556079288535517,0.31115787586071564,2.3960947369079305e-15,0.0711226721141482,0.213063112143532,0.14194044002938377,1.4311377851773396e-06,0.35333333333333333,0.3766666666666667,0.023333333333333373,0.45706279612244816,0.1809269735097742,0.20277911339520716,0.021852139885432942,0.22812018410967638
16,SIBTMlit1,0.5138078397993017,0.6498329480544158,0.13602510825511416,6.541762976605723e-07,0.19221513877086974,0.2710169695194201,0.07880183074855038,0.0014582432201239092,0.5199999999999999,0.4466666666666666,-0.0733333333333333,0.03699759310029499,0.29845490836140465,0.2515986150014702,-0.046856293359934464,0.01080134865448607
17,ielabRun1,0.03656287853704389,0.46927578963444255,0.4327129110973987,2.7164307004242017e-17,0.0019001549659513064,0.13310676490014542,0.1312066099341941,5.607833070690115e-07,0.02666666666666667,0.04666666666666666,0.019999999999999993,0.2458019870033875,0.020688983627603245,0.09423295020871784,0.0735439665811146,0.0007490821432391379
18,UD_GU_SA_4,0.4676793578405223,0.6499782689353466,0.18229891109482432,6.2502510693559245e-06,0.18871845466775442,0.2799541538619107,0.09123569919415628,0.0053208978425429015,0.6233333333333333,0.4733333333333334,-0.1499999999999999,0.0004992315214973416,0.31904159362888257,0.26706606125981824,-0.051975532369064326,0.03155933176372745
19,UTDHLTAF,0.5388670299211648,0.6480037877832052,0.10913675786204047,0.0001807785841592045,0.22443297919534008,0.27106044481922437,0.046627465623884284,0.1317955714563506,0.6299999999999998,0.4333333333333334,-0.19666666666666638,4.68186716409478e-06,0.3470272642031841,0.24313644755489566,-0.10389081664828842,5.635155216579925e-05
20,UD_GU_SA_5,0.47347284749937846,0.6543569549563429,0.18088410745696448,8.43321416594519e-06,0.19415565727282014,0.2839395784919773,0.08978392121915718,0.006646958103443072,0.6466666666666667,0.4766666666666666,-0.1700000000000001,0.00017866307283428192,0.3225380734322331,0.26950489332350885,-0.053033180108724265,0.029777326863296653
21,UWMSOIS9,0.4333084091901537,0.5699228756187801,0.1366144664286264,4.6592000018701003e-07,0.1319912229980944,0.2228176380040165,0.09082641500592209,9.625690706953235e-05,0.3566666666666667,0.32,-0.03666666666666668,0.25022496901224334,0.22532304605071918,0.20370901734239674,-0.021614028708322436,0.07378456613745853
22,cbnuSA2,0.25573292692858235,0.5274328349427734,0.271699908014191,3.037274008699633e-11,0.051512200588957495,0.1870355464625301,0.1355233458735726,1.190122082669133e-06,0.16000000000000003,0.2533333333333333,0.09333333333333327,0.0020218909305831263,0.16170440158562197,0.16361522528395506,0.0019108236983330917,0.8930211022358501
23,pms_run1,0.2933652574310495,0.5536168827773396,0.26025162534629004,1.0829318227488511e-11,0.09542217945248517,0.21352751801699885,0.11810533856451368,2.1544040873591372e-05,0.46666666666666656,0.3833333333333334,-0.08333333333333315,0.04393901485148255,0.1970078046023033,0.19757808147007122,0.0005702768677679215,0.9722551306893791
24,mRun1Bsl,0.5071091704225119,0.6227475035524989,0.11563833312998695,3.121698188477927e-05,0.1782380485427221,0.247434216589511,0.06919616804678891,0.005424899006866519,0.49666666666666665,0.35666666666666663,-0.14,0.003054268888648412,0.2705958283966354,0.21848849332762058,-0.0521073350690148,0.004005011577909188
25,medline5,0.4077382326737337,0.5750341915171718,0.16729595884343812,4.209439681085808e-07,0.1436525221947196,0.23275595840792934,0.08910343621320974,0.0009184048214098151,0.4366666666666666,0.38333333333333325,-0.053333333333333344,0.11452170959687036,0.24790694661652743,0.2153614184432264,-0.03254552817330103,0.04106072778340595
26,Semantic,0.38344752393455656,0.6279023147474835,0.24445479081292693,1.5183108242762583e-09,0.13088876584731804,0.25334993097469943,0.1224611651273814,5.037045231704146e-05,0.46,0.4133333333333334,-0.046666666666666634,0.1905479779067703,0.24998069550580582,0.23707713854897244,-0.012903556956833373,0.5491582434105609
27,SDSFU_Ensem,0.34657822960560053,0.5693877116779906,0.2228094820723901,8.349907659904468e-11,0.09356354891491611,0.20787377440068674,0.11431022548577063,1.778982333492385e-05,0.32666666666666655,0.3,-0.02666666666666656,0.46306152477473705,0.19729985377161627,0.18427801983396383,-0.013021833937652438,0.3645224713306965
28,SIBTMlit3,0.5316019664793428,0.653852366533613,0.12225040005427024,1.41795381651354e-06,0.20070848508251365,0.27451441938750043,0.07380593430498678,0.0031859922349221524,0.5233333333333332,0.44999999999999996,-0.07333333333333325,0.025108245456130104,0.31024143837922163,0.25507227997205856,-0.05516915840716308,0.0036948763733236144
29,UCASSEM2a,0.4611937466655411,0.6062240301986047,0.14503028353306363,8.673973709884384e-08,0.15875107848435882,0.23994293003400982,0.081191851549651,0.0003764558876959107,0.43333333333333335,0.3466666666666667,-0.08666666666666667,0.048116876211087456,0.24918072334979452,0.20802571279636936,-0.04115501055342516,0.01747752841149342
30,ielabRun21,0.0370673945101135,0.4677379032533407,0.4306705087432272,3.3764578036258184e-17,0.0019262705114699876,0.13102277834522555,0.12909650783375556,5.969955572176899e-07,0.02666666666666667,0.05666666666666667,0.030000000000000002,0.047612795031890566,0.021512670543978953,0.08997455920652873,0.06846188866254978,0.0011726626879731538
31,UWMSOIS7,0.4369129500424112,0.5714133873379397,0.13450043729552846,2.92331761724903e-06,0.13545212575644075,0.22375026630840592,0.08829814055196517,0.00029324699939370786,0.3733333333333333,0.3266666666666666,-0.04666666666666669,0.23966377781733636,0.22918812597339372,0.20535809549965608,-0.023830030473737634,0.06780140447465235
32,UNTIIADW,0.3697036068915163,0.568986266176395,0.1992826592848787,1.549115287625577e-07,0.14905165149320185,0.22473124845326423,0.07567959696006238,0.006599803613458643,0.44666666666666666,0.3266666666666666,-0.12000000000000005,0.004869746609397187,0.24364194663633437,0.2038930175970375,-0.03974892903929686,0.03583307634276053
33,kkseabs3,0.09122178399642582,0.5179456134075641,0.42672382941113823,3.451934646657323e-17,0.012115293419699146,0.16033936579507718,0.14822407237537805,4.052546031190258e-07,0.12666666666666668,0.21,0.08333333333333331,0.007886123215568554,0.0682256096977367,0.12566777948890462,0.057442169791167924,0.008042285440650125
34,UDInfoPMSA6,0.25432482073014145,0.544649639837358,0.2903248191072166,4.487331883790114e-10,0.06933741611525424,0.1871136543508801,0.11777623823562586,4.058767953258391e-06,0.23999999999999996,0.20999999999999996,-0.03,0.3696900975592633,0.14460045029482513,0.16123159715262422,0.016631146857799095,0.463415526363703
35,DUTIR003,0.10795833954575312,0.5175323093689428,0.40957396982318967,2.3275567752966916e-17,0.019627893280198892,0.1651908593579544,0.1455629660777555,3.889424660889897e-07,0.21666666666666667,0.27333333333333326,0.05666666666666659,0.038399272750721906,0.07561876964506481,0.1427589998263417,0.06714023018127688,0.0010514905999780037
36,UNTIIASY,0.35155260618835193,0.5751591096025953,0.22360650341424337,5.97941521594431e-07,0.14325284516791834,0.22258260223121082,0.07932975706329248,0.007596708002702974,0.4600000000000001,0.3166666666666667,-0.14333333333333337,0.006449178522348959,0.23143704019566946,0.20122862791318494,-0.030208412282484526,0.19014629881583917
37,aCSIROmedAll,0.3274903161800484,0.6003089759372904,0.27281865975724195,6.064858697110314e-15,0.09983248536317937,0.22035032820353645,0.12051784284035708,2.2989866668848805e-06,0.3933333333333333,0.38333333333333325,-0.010000000000000064,0.6472870034831124,0.2088163156437615,0.1963792132868013,-0.012437102356960189,0.3705788270884496
38,aCSIROmedNEG,0.36750590434722896,0.6095620306791807,0.24205612633195173,5.2597238338727895e-11,0.11480463964143792,0.23307279516073987,0.11826815551930195,8.27422569483854e-05,0.3733333333333334,0.4266666666666667,0.05333333333333329,0.1963016594186079,0.2527371072824604,0.21061351764915026,-0.04212358963331014,0.015378264403906779
39,UKY_AGG,0.47607091383386907,0.6379391746890737,0.16186826085520462,7.628762224560359e-07,0.1754081755768601,0.26180163502372106,0.08639345944686097,0.003983623554214941,0.49333333333333335,0.43333333333333335,-0.06,0.13601277395705222,0.2932777764805843,0.24646916640947597,-0.046808610071108314,0.039040381338944344
40,MedIER_sa1,0.22254890157246937,0.53911259042147,0.3165636888490006,8.099337152797674e-13,0.061451251542815125,0.197209567865288,0.13575831632247287,1.1914838689114147e-06,0.33,0.30666666666666664,-0.023333333333333373,0.40160394030520985,0.14235523134119993,0.1779249565252678,0.03556972518406787,0.06215585661355996
41,pms_run3_abs,0.44607948850518714,0.6022771279643294,0.15619763945914228,4.220236289631829e-08,0.15667516653397834,0.2563667253829993,0.09969155884902098,0.00015441483228911275,0.49666666666666676,0.41,-0.08666666666666678,0.02416361603916722,0.2848875166963824,0.23845373368106262,-0.04643378301531978,0.011386343973902814
42,UD_GU_SA_1,0.46004509281894473,0.6510800582151757,0.19103496539623094,2.5651148521528864e-06,0.18059821868694284,0.28024022557535966,0.09964200688841682,0.00261118163319125,0.5999999999999999,0.46333333333333326,-0.1366666666666666,0.0009075634136018101,0.31726634879737164,0.2678709960828957,-0.049395352714475926,0.03909099273485698
43,pms_run4_abs,0.3159269406029679,0.5862595056303163,0.27033256502734837,8.613221478136395e-13,0.08751248000103319,0.2324836964097297,0.14497121640869653,1.2001506944315968e-06,0.38333333333333336,0.3933333333333333,0.009999999999999953,0.7709043973431635,0.23282851794076856,0.2216757089380294,-0.011152809002739156,0.5417596944569785
44,SIBTMlit4,0.5337503482690747,0.6559171856314296,0.1221668373623549,1.9535824003209123e-06,0.20275701300295063,0.27595120681671104,0.07319419381376041,0.004237899716478159,0.55,0.45333333333333325,-0.09666666666666679,0.014040183508393646,0.3118066448254856,0.2549342394765176,-0.05687240534896798,0.0029916470383719663
45,medline2,0.4058037629147565,0.5728334619814651,0.16702969906670861,1.2078534483335806e-07,0.129370735182166,0.23163186563323668,0.10226113045107069,0.00016186809453378628,0.41,0.35666666666666663,-0.053333333333333344,0.18058789440263973,0.24270722362325944,0.21342151375923754,-0.029285709864021903,0.04600622813965166
46,POZabsBB2sn,0.29411135932409976,0.5516194306105844,0.2575080712864846,1.2104698381070576e-13,0.10004566044265602,0.2138855081599277,0.1138398477172717,2.2528768854213248e-05,0.39666666666666667,0.36000000000000004,-0.036666666666666625,0.3450844480672818,0.19855101144967038,0.1992782913105193,0.0007272798608489173,0.953297663231364
47,ECNU_M_4,0.2973072962232062,0.5610401402786229,0.26373284405541675,3.8003970172329363e-13,0.06751966289109154,0.20456016482619635,0.1370405019351048,3.876566974329662e-07,0.2733333333333333,0.29333333333333333,0.020000000000000018,0.4626208728077914,0.17422228228158557,0.1765550636742443,0.002332781392658745,0.8698755459431664
48,medline1,0.3325585145695637,0.5459126822681352,0.21335416769857146,2.1058775057975972e-08,0.09046264416042465,0.20276840343452446,0.1123057592740998,2.322652528727747e-05,0.33000000000000007,0.29,-0.04000000000000009,0.2807046476465546,0.17717420320674485,0.18275283688752947,0.005578633680784623,0.7146894914225473
49,Broad,0.4868640642497768,0.631069020943361,0.14420495669358424,1.6927804702676004e-05,0.1647758799569298,0.25676547585187354,0.09198959589494374,0.004135131215840387,0.4666666666666667,0.39333333333333337,-0.0733333333333333,0.07569638097905436,0.3026401715755938,0.2333305069458534,-0.06930966462974042,0.0027518687032273247
50,KISTI05,0.39855923613394045,0.5637159427121519,0.1651567065782114,4.070067756538065e-08,0.12401681716274178,0.22141529136181984,0.09739847419907806,7.752170486552285e-05,0.4066666666666666,0.3266666666666667,-0.0799999999999999,0.07125044332081108,0.2163033455974694,0.2027312982800619,-0.013572047317407493,0.3009550052560593
51,UNTIIAGA,0.14107905282428065,0.5064673746809497,0.36538832185666903,4.928192317607621e-12,0.047262947620857386,0.1651215323678134,0.11785858474695601,1.8576576512573645e-05,0.20999999999999996,0.14999999999999997,-0.06,0.07405953498370367,0.08486220979749941,0.13782785679537027,0.05296564699787086,0.03098716605565819
52,UWMSOIS6,0.43547283163233946,0.5693476225283002,0.13387479089596072,5.655096366260214e-07,0.13497713724523894,0.22275579280954463,0.0877786555643057,0.00018537792426923227,0.36000000000000004,0.32,-0.040000000000000036,0.23150541841763184,0.22674797766486599,0.20410990621839215,-0.02263807144647384,0.06417684544386067
53,mayonlppm5,0.36169937313115014,0.5600230609552372,0.1983236878240871,1.1665078740898164e-09,0.10853481970656541,0.2129362337479947,0.10440141404142929,3.570759848505042e-05,0.41,0.3466666666666667,-0.0633333333333333,0.06248558550460116,0.20655639064560224,0.19664715131567148,-0.009909239329930764,0.43491436259755556
54,POZabsLGDGRn,0.23338641419753306,0.5511607366288002,0.31777432243126713,1.072941969514836e-15,0.06649887921925919,0.20865367249594982,0.14215479327669062,1.0327268993342046e-06,0.33333333333333326,0.3533333333333334,0.02000000000000013,0.5268080418521841,0.16937555640908436,0.20030201472485884,0.03092645831577448,0.09554913689937534
55,SIBTMlit2,0.5170723351893918,0.650436963893014,0.1333646287036222,1.0838415873644292e-06,0.1950635635609231,0.2716241755864983,0.07656061202557521,0.0020719246810929778,0.5266666666666666,0.44,-0.08666666666666661,0.013968180625374358,0.30313043422662883,0.252552050681838,-0.05057838354479083,0.006859062750638523
56,pms_run5_abs,0.460447959737581,0.6177576068804884,0.1573096471429074,7.408708774773558e-08,0.17451534251227946,0.2685812300174888,0.09406588750520933,0.0008262930491635879,0.53,0.44333333333333336,-0.08666666666666667,0.019822904758386075,0.3103689050702144,0.25837948364608837,-0.05198942142412605,0.016513977149322675
57,UNTIIALQ,0.31435534003105847,0.5710967762526754,0.25674143622161694,2.9767436749067545e-09,0.12321071227534881,0.21889707639060413,0.09568636411525532,0.0018529151302430038,0.5233333333333333,0.3633333333333334,-0.15999999999999992,0.003955964570862071,0.21587371897606727,0.19956985624152707,-0.01630386273454021,0.5054675012281127
58,NOVAsa1,0.3170515412554982,0.5728271889353115,0.25577564767981326,1.3042878020117524e-12,0.08317738670562919,0.20653622530807836,0.12335883860244917,2.115023537901313e-07,0.27666666666666667,0.2966666666666667,0.020000000000000018,0.5924832830158485,0.18233779574360037,0.17585900334136567,-0.006478792402234701,0.48524766616362847
59,UTDHLTFF,0.5448404081950217,0.648226763966814,0.10338635577179234,0.00037870814402251034,0.23271586041379788,0.27114288606790937,0.03842702565411149,0.22093781523246886,0.6266666666666667,0.42999999999999994,-0.19666666666666677,2.5851871243775052e-05,0.3504414243382624,0.24449666056561095,-0.10594476377265147,5.0876521531530986e-05
60,NOVAsa2,0.3643255621230716,0.581790068386892,0.21746450626382036,1.8912767315041263e-10,0.09839016553041874,0.21215648780853083,0.11376632227811209,2.354314549265959e-06,0.32333333333333336,0.3133333333333333,-0.010000000000000064,0.7951412643742319,0.1905520198055562,0.17955534429169692,-0.010996675513859272,0.24253217207860367
61,NOVAsa3,0.34263966452559547,0.5748577981830773,0.23221813365748178,5.1741905376187966e-11,0.0903458638122607,0.2072752411124986,0.11692937730023789,1.3979138724803527e-06,0.2966666666666667,0.29333333333333333,-0.003333333333333355,0.9363490251758708,0.18192921203526155,0.1757233424357255,-0.006205869599536062,0.5132558858914704
62,ECNU_M_1,0.42802755176511453,0.5962113084473102,0.16818375668219565,3.962689417437929e-09,0.14738886841802507,0.2303099222457227,0.08292105382769763,0.00017244459076097028,0.41,0.3466666666666666,-0.06333333333333335,0.12647869119135732,0.2263561982898741,0.19991129854020748,-0.026444899749666628,0.05710571011229667
63,UKY_CJT,0.4424163804447026,0.6458467997473838,0.2034304193026812,3.714880628261449e-08,0.16254741331172926,0.26378011530349604,0.10123270199176679,0.0008708854821448454,0.4800000000000001,0.44000000000000006,-0.040000000000000036,0.2215758769060887,0.27141504807747246,0.2446907873402206,-0.02672426073725187,0.29652892179086554
64,GP14Medline,0.05179746097079312,0.47347313736415225,0.4216756763933591,1.584638201352044e-16,0.010922090122580656,0.1406625666128841,0.12974047649030343,2.045925133593713e-07,0.05333333333333334,0.07333333333333332,0.019999999999999983,0.13601277395705222,0.03381738837569174,0.10587451115548564,0.0720571227797939,0.0004707625245628242
65,UCASSEMUMLSa,0.4448578668263455,0.6037728787724208,0.15891501194607532,2.8804951146090727e-08,0.15039088569471087,0.2365611706869438,0.08617028499223292,0.0001349901394413925,0.38666666666666666,0.3233333333333333,-0.06333333333333335,0.12128773037149625,0.23663161543311248,0.2039128404789647,-0.03271877495414777,0.049852810378717576
66,eth_a_ws,0.41016991692207855,0.5919046441640575,0.18173472724197898,2.9134017684329813e-08,0.1230066274261484,0.22478523512660936,0.10177860770046096,5.328584860532828e-05,0.3633333333333334,0.33,-0.03333333333333338,0.39318177511916075,0.2406354753178849,0.20268532888990431,-0.037950146427980586,0.020349931483039308
67,SDSFU_Lambda,0.3336842266588647,0.567138080765971,0.23345385410710634,7.385765855839084e-12,0.08493054477284183,0.20651938137269385,0.12158883659985202,5.10429103971853e-06,0.28,0.2966666666666667,0.016666666666666663,0.5775725856532484,0.19454215445947534,0.1822125810532886,-0.012329573406186733,0.3862978456735038
68,UD_GU_SA_2,0.46567453373419665,0.6532710199705822,0.18759648623638558,4.106383279426062e-06,0.18676385043383945,0.2826104140216921,0.09584656358785268,0.0037287355889646418,0.63,0.4766666666666666,-0.15333333333333338,0.0006820797678028514,0.3198508203589778,0.26904111466645086,-0.05080970569252696,0.035680364108678086
69,KISTI04,0.4089858333748215,0.5633041617266171,0.15431832835179565,2.414349221299432e-07,0.1301005862781526,0.22045050334407637,0.09034991706592377,0.00021106447487487766,0.39,0.32000000000000006,-0.06999999999999995,0.09190698436468064,0.22261123343789074,0.20104738208476272,-0.021563851353128022,0.09012669473428093
70,eth_a_luc,0.4069031368819869,0.5911800037155915,0.1842768668336046,2.3289337796518876e-08,0.11975312490226164,0.22373221213500114,0.10397908723273949,4.372609616263815e-05,0.36000000000000004,0.32,-0.040000000000000036,0.3356182605189989,0.2391335217114755,0.20179847413197016,-0.03733504757950534,0.022787620313141254
71,mRun3MRF,0.4473716226178988,0.6089629129959261,0.16159129037802727,1.4096147164075356e-07,0.1636998036681658,0.23941150355498206,0.07571169988681625,0.006296010633427922,0.5133333333333334,0.3566666666666667,-0.15666666666666673,0.0036417089401198587,0.2759632658419712,0.2179782602423283,-0.05798500559964287,0.0021895751693359745
72,mugpubgene,0.40225190075270045,0.6184534578499807,0.21620155709728028,2.7538033882995385e-10,0.13795941771469508,0.2566404260722372,0.11868100835754211,2.7165120974678085e-05,0.47,0.4533333333333332,-0.016666666666666774,0.626991136039882,0.277131392138494,0.24062471489767512,-0.03650667724081891,0.015910927507770192
73,mugpubdiseas,0.48045367023786595,0.6268892695539277,0.1464355993160617,1.8755214221415048e-06,0.16551437469848204,0.2506241079331637,0.08510973323468166,0.00402001330190976,0.49,0.39,-0.09999999999999998,0.01043738949886733,0.2960688358957257,0.23399848833754283,-0.06207034755818286,0.0008659308412787692
74,UDInfoPMSA2,0.5237700865041182,0.6258702014054108,0.10210011490129267,0.00039941493687805306,0.19475482935906568,0.2466488173400743,0.05189398798100861,0.05250984204446221,0.5066666666666666,0.3566666666666667,-0.1499999999999999,0.003342466833021194,0.28923199928460275,0.2250127816996778,-0.06421921758492494,0.0012074336328714156
75,KISTI03,0.3923763045659069,0.5602571322593413,0.16788082769343438,4.9545375407482605e-08,0.11954998668413173,0.21860589664218275,0.09905590995805101,7.490839518929877e-05,0.38999999999999996,0.32000000000000006,-0.0699999999999999,0.12233307916004346,0.2109651754645128,0.20014480583708608,-0.010820369627426718,0.3879048123999571
76,UTDHLTJQ,0.5437651141889236,0.6461861463611039,0.10242103217218035,0.0005786055512612392,0.22138334975378055,0.2703250903034503,0.048941740549669766,0.13328958138616315,0.63,0.4433333333333333,-0.1866666666666667,0.0001183655108205278,0.3549923660546953,0.24291564747831995,-0.11207671857637536,3.797578281880545e-05
77,SDSFU_PF_SA,0.3699685798735068,0.5742967800944637,0.20432820022095693,2.0907316799358429e-10,0.10407961060110495,0.21682933128818366,0.11274972068707871,1.305846873297086e-05,0.3366666666666667,0.31666666666666665,-0.020000000000000073,0.5688937570700227,0.2085973834442455,0.19038362718761329,-0.018213756256632213,0.14144913691340882
78,SIBTMlit5,0.48502986556869293,0.6364837708283412,0.15145390525964825,2.2129844883205233e-07,0.16854347337533157,0.2571975432139007,0.08865406983856913,0.0008094953510493213,0.4833333333333334,0.41999999999999993,-0.06333333333333346,0.12388889921042807,0.28745822547008243,0.2385359107762035,-0.04892231469387892,0.00800345101486897
79,Focused,0.2296799305752864,0.5850971728393124,0.355417242264026,3.742959714150744e-13,0.07276192747360881,0.20476499379292143,0.13200306631931263,5.497132584372933e-06,0.36333333333333334,0.3266666666666667,-0.036666666666666625,0.32558198801619376,0.12181155729463966,0.1814695312225117,0.05965797392787203,0.02130031554812768
80,aCSIROmedPCB,0.3310836564182036,0.593900015727164,0.2628163593089604,1.3051419030895823e-13,0.0934321894521112,0.22170106301310408,0.12826887356099287,3.694995215329367e-06,0.3166666666666667,0.3733333333333333,0.05666666666666659,0.08419866518110145,0.22377354607724206,0.19934391894589185,-0.024429627131350218,0.11091648346282983
81,mayonlppm3,0.36169937313115014,0.5600230609552372,0.1983236878240871,1.1665078740898164e-09,0.10853481970656541,0.2129362337479947,0.10440141404142929,3.570759848505042e-05,0.41,0.3466666666666667,-0.0633333333333333,0.06248558550460116,0.20655639064560224,0.19664715131567148,-0.009909239329930764,0.43491436259755556
82,UD_GU_SA_3,0.46052405753834763,0.6512708260051624,0.19074676846681476,2.1748606755108637e-06,0.18055702321267592,0.28053613581586845,0.09997911260319253,0.0023820296373639246,0.5966666666666668,0.4666666666666666,-0.13000000000000017,0.00358086176917814,0.3164205678540017,0.26857957906887653,-0.04784098878512516,0.04540391656712349
83,ECNU_M_3,0.4088254646361731,0.5899823916964115,0.18115692706023845,8.233779105295994e-09,0.1272181326854862,0.22426584458755397,0.09704771190206776,6.17147628341338e-05,0.33999999999999997,0.32999999999999996,-0.010000000000000009,0.8381078207164844,0.2144801268010828,0.1947206471937806,-0.019759479607302205,0.13682676962068743
84,eth_a_gws,0.32234636167793435,0.5605234055524236,0.2381770438744893,2.820747841874371e-13,0.061193444351146466,0.2026650958045098,0.14147165145336335,3.018727633335566e-07,0.15,0.2466666666666667,0.0966666666666667,0.010619270364296803,0.19426391766731926,0.17857426860259132,-0.015689649064727945,0.2908687399631568
85,UKY_MAN,0.4431405531208334,0.641869393559041,0.19872884043820765,6.664049587673798e-09,0.16080993509110317,0.2672567928157588,0.10644685772465565,0.0002999883093339544,0.48666666666666664,0.45,-0.036666666666666625,0.34879496129810705,0.2878205586233488,0.25301194704630764,-0.03480861157704118,0.0954092828812296
86,UKY_COM,0.36080189595691914,0.601369525673755,0.24056762971683587,1.0194281771270613e-09,0.12040692269109964,0.2411407327563393,0.12073381006523966,7.790230344325822e-05,0.38333333333333325,0.41000000000000003,0.026666666666666783,0.5620909734887702,0.24824438398309687,0.22680710236116797,-0.0214372816219289,0.2975998797298122
