,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval),mrr (base),mrr (fuse),mrr (diff),mrr (pval)
0,UDInfoPMSA3,0.4898854026126848,0.5987517675973819,0.1088663649846971,1.5094166057270072e-05,0.16427658504533418,0.21346320271105831,0.04918661766572413,0.012946613651233044,0.4233333333333333,0.2700000000000001,-0.1533333333333332,4.935705277445314e-06,0.25651730476999196,0.19093074016076864,-0.06558656460922332,0.00028300393125524836,0.697053022077452,0.44402116402116404,-0.253031858056288,0.0111165023905803
1,ielabRun3,0.03921843989991786,0.47755642280714244,0.4383379829072246,8.374219628039206e-18,0.0019699761929898993,0.12735370923929878,0.1253837330463089,1.0155561720078446e-07,0.013333333333333334,0.14,0.12666666666666668,0.00032208496575760446,0.024086735434636308,0.11351263605231686,0.08942590061768055,0.0001265619822569341,0.02365574291974188,0.2591506395426555,0.23549489662291362,9.033715066150715e-05
2,ECNU_M_5,0.42896818734352743,0.5821239543303547,0.15315576698682726,1.6563284564833528e-07,0.14069852492531235,0.20648132211380554,0.0657827971884932,0.0007006419580408321,0.3766666666666667,0.26666666666666666,-0.11000000000000004,0.0038561972431643125,0.22194969243123094,0.17938245223709864,-0.0425672401941323,0.006056972230448545,0.6041984460079088,0.44372447238751583,-0.160473973620393,0.05022988479058135
3,aCSIROmedMGB,0.2303287440275711,0.5139695669714668,0.2836408229438957,5.2531124695965686e-17,0.043030178160851376,0.16226677953941898,0.1192366013785676,1.879855990984311e-07,0.22,0.22666666666666668,0.006666666666666682,0.7826350296749631,0.1581465148138911,0.14467883098221307,-0.01346768383167804,0.4219256266195752,0.44284510650530556,0.3454353841036084,-0.09740972240169715,0.1476593728167434
4,mayonlppm2,0.3031250196489231,0.5310921713288048,0.22796715167988174,3.440312822120603e-09,0.07294142501437796,0.17278348578412844,0.09984206076975048,7.636613283379182e-05,0.37999999999999995,0.2533333333333333,-0.12666666666666665,0.005337337040993643,0.1733475143002389,0.1653373853567993,-0.00801012894343961,0.6666017246242292,0.6083121237000547,0.4441227230901144,-0.1641894006099403,0.08690088492516625
5,mayonlppm1,0.26782043245199916,0.5339161364319097,0.26609570397991056,2.9113901578388537e-08,0.08343671984725409,0.1770193488295805,0.09358262898232642,0.00023328445431583205,0.4066666666666666,0.28666666666666674,-0.11999999999999988,0.004079902961148344,0.14440814896483228,0.1689257018273009,0.024517552862468622,0.42020300855779424,0.6872573561703997,0.4821342083842083,-0.20512314778619145,0.050953407866733205
6,SDSFU_Jnal,0.33075950649502145,0.542408491136179,0.2116489846411575,2.5982321279212686e-11,0.08543384030804704,0.18126945398202904,0.095835613673982,2.007361568664855e-05,0.26,0.24333333333333335,-0.016666666666666663,0.6488858195037225,0.19356851609856754,0.15632270423827713,-0.03724581186029041,0.03332891617644328,0.44086241161404555,0.3182307660615194,-0.12263164555252615,0.08951621107233032
7,Textual,0.4182506832113502,0.5817574714852741,0.1635067882739239,1.2179983144547202e-09,0.14312235374354115,0.2095799932367895,0.06645763949324834,0.000718701710896769,0.4333333333333333,0.30333333333333334,-0.12999999999999995,0.001425827417902557,0.2306010387067867,0.19600697759335325,-0.03459406111343344,0.018928375772972707,0.7402525252525252,0.5027779627779627,-0.23747456247456245,0.01067860534333752
8,KISTI02,0.39809661002114005,0.5441280172662605,0.14603140724512043,7.791971327151676e-07,0.12470921074416737,0.19053781051656732,0.06582859977239995,0.0007507934211005281,0.38999999999999996,0.28,-0.10999999999999993,0.013663769316448218,0.2131953561722512,0.17748344229656268,-0.035711913875688506,0.012194964704406308,0.6630256740238568,0.4086786553165863,-0.2543470187072705,0.004670033721211188
9,cbnuSA3,0.2618993070661933,0.5131972255878856,0.2512979185216923,3.02675859275059e-11,0.05777658384233475,0.162141515178398,0.10436493133606325,1.6016777496195476e-06,0.19333333333333336,0.2033333333333334,0.010000000000000037,0.7615258793018256,0.16572984437980226,0.14776411375682727,-0.01796573062297499,0.27463049837874465,0.2896637209417577,0.3795687418858151,0.08990502094405739,0.13315636180558268
