,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval),mrr (base),mrr (fuse),mrr (diff),mrr (pval)
0,UDInfoPMSA3,0.4898854026126848,0.5997205335347414,0.1098351309220566,6.962458022967599e-06,0.16427658504533418,0.20448851685578645,0.04021193181045227,0.010806056614219371,0.4233333333333333,0.3566666666666667,-0.0666666666666666,0.0017820173773057278,0.25651730476999196,0.20845252901564806,-0.0480647757543439,0.0018267009560997461,0.697053022077452,0.42322751322751323,-0.2738255088499388,0.009657544459544353
1,ielabRun3,0.03921843989991786,0.4478216034336198,0.40860316353370196,1.1231374083160147e-17,0.0019699761929898993,0.09197439783023807,0.09000442163724817,1.199585007609272e-07,0.013333333333333334,0.06666666666666667,0.05333333333333333,0.00040006394565249146,0.024086735434636308,0.09960309342306414,0.07551635798842783,0.0005915036143067073,0.02365574291974188,0.35377259105775083,0.33011684813800896,0.00014633770316544077
2,ECNU_M_5,0.42896818734352743,0.5762990261081777,0.1473308387646503,1.408342670534104e-07,0.14069852492531235,0.19200913670185457,0.051310611776542225,0.0008165694042234659,0.3766666666666667,0.32000000000000006,-0.05666666666666664,0.012478173238653358,0.22194969243123094,0.18890902618076,-0.033040666250470946,0.012658077816080634,0.6041984460079088,0.4019869499290231,-0.20221149607888572,0.009472408021458663
3,aCSIROmedMGB,0.2303287440275711,0.48517584898597,0.2548471049583989,6.965937980071175e-16,0.043030178160851376,0.12245140682651626,0.07942122866566488,6.010035498701644e-07,0.22,0.2366666666666667,0.01666666666666669,0.32558198801619365,0.1581465148138911,0.1380915573466931,-0.020054957467198015,0.20165809819229927,0.44284510650530556,0.35278920893203825,-0.09005589757326732,0.3047535235295035
4,mayonlppm2,0.3031250196489231,0.5186798338201449,0.21555481417122185,1.38189775858603e-09,0.07294142501437796,0.14293546718615385,0.06999404217177589,7.743231232360888e-05,0.37999999999999995,0.31666666666666665,-0.0633333333333333,0.0028932275163865897,0.1733475143002389,0.17189491565385887,-0.0014525986463800322,0.9325619303382233,0.6083121237000547,0.3752028218694885,-0.23310930183056622,0.020679717507574864
5,mayonlppm1,0.26782043245199916,0.5270207061751051,0.25920027372310595,1.1706049547678907e-08,0.08343671984725409,0.1570951585366285,0.07365843868937441,0.00011992347656484951,0.4066666666666666,0.30333333333333334,-0.10333333333333328,0.00023964209206403278,0.14440814896483228,0.17878693941195958,0.0343787904471273,0.22052586464524143,0.6872573561703997,0.40125667539460635,-0.2860006807757934,0.006594738242217468
6,SDSFU_Jnal,0.33075950649502145,0.5339524318107663,0.2031929253157449,9.691326519855255e-12,0.08543384030804704,0.15761853370752413,0.07218469339947708,7.656806167382005e-06,0.26,0.23999999999999996,-0.020000000000000046,0.351437590491154,0.19356851609856754,0.16928249207996793,-0.02428602401859961,0.0959014746905274,0.44086241161404555,0.353472740571305,-0.08738967104274054,0.2841315848719957
7,Textual,0.4182506832113502,0.5701293605802481,0.15187867736889787,1.0870601911528251e-08,0.14312235374354115,0.19053950375261247,0.04741715000907132,0.0039392028812365145,0.4333333333333333,0.33,-0.10333333333333328,0.0002957006703929504,0.2306010387067867,0.18797803060598203,-0.04262300810080466,0.006229959938433034,0.7402525252525252,0.39903058021702087,-0.3412219450355043,0.0004231509082547283
8,KISTI02,0.39809661002114005,0.5363639784277809,0.1382673684066409,1.320341363537157e-06,0.12470921074416737,0.1721769358885021,0.04746772514433474,0.0015949383431546284,0.38999999999999996,0.3066666666666667,-0.08333333333333326,0.002704590706196849,0.2131953561722512,0.18307175954385352,-0.03012359662839767,0.014962437015345229,0.6630256740238568,0.39896710307236627,-0.26405857095149055,0.010976808335663703
9,cbnuSA3,0.2618993070661933,0.4933963843021481,0.2314970772359548,6.828847873587256e-11,0.05777658384233475,0.13392873522500923,0.07615215138267448,1.7098799499845506e-06,0.19333333333333336,0.21,0.016666666666666635,0.3050473008251312,0.16572984437980226,0.14473756749514224,-0.020992276884660016,0.1593549894374354,0.2896637209417577,0.33954863654863654,0.049884915606878855,0.4592409353092408
