,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval),mrr (base),mrr (fuse),mrr (diff),mrr (pval)
0,sils_run2,0.5356019108820126,0.6773481479324086,0.14174623705039602,4.64169367724407e-09,0.2241567446553526,0.3159395600124972,0.09178281535714458,1.9716301176424802e-05,0.5925,0.45500000000000007,-0.13749999999999996,1.5642330221263518e-05,0.3497277031414247,0.3262298214652832,-0.02349788167614153,0.14417302811160593,0.8011408730158729,0.660218253968254,-0.14092261904761894,0.0009211722136122777
1,BM25,0.5870132722598846,0.6856073568087616,0.09859408454887697,3.8110715145651634e-05,0.2583769959563904,0.3262057780013768,0.06782878204498638,0.0033424747525426513,0.5125,0.4125,-0.09999999999999998,0.0007301652282803024,0.39457057865943373,0.3333833942014427,-0.06118718445799104,0.003931245165795401,0.7274377230956178,0.6544907053730583,-0.07294701772255952,0.09891335199023957
2,MedIR4,0.43274487154452324,0.6487778418257586,0.21603297028123536,1.1244045624099025e-10,0.19797756916295023,0.30116080440184334,0.10318323523889311,4.9746553554729935e-05,0.525,0.40750000000000003,-0.1175,2.405616268763643e-05,0.28494522709559694,0.30614453143511244,0.0211993043395155,0.3914000292374641,0.6497363945578231,0.5771859500148974,-0.0725504445429257,0.04133297934212256
3,imi_mug2_t,0.4658999137945382,0.6747883649335813,0.20888845113904309,6.038260557398049e-12,0.2058089149975188,0.314889846230591,0.10908093123307222,2.1078462613031474e-05,0.5700000000000001,0.4425,-0.12750000000000006,3.8868770026517455e-06,0.3257490160786759,0.3199412010156597,-0.005807815063016197,0.7927650556894859,0.7469925213675214,0.6614943609022557,-0.0854981604652657,0.013458521225326044
4,SAsimpleLGD,0.5790625445542751,0.6963857723053348,0.11732322775105974,6.724944660752854e-06,0.2603144818515298,0.3318170242789722,0.07150254242744242,0.002951872886900362,0.54,0.4375,-0.10250000000000004,0.0007019529548935702,0.37759495677794186,0.3258990633077551,-0.05169589347018677,0.014363067705802333,0.7415456030897207,0.652801638530288,-0.08874396455943268,0.01891696756562186
5,cbnuSA3,0.4417943139949937,0.6402116760319141,0.1984173620369204,4.3458686571534304e-10,0.16582182088395303,0.2724556217680162,0.10663380088406316,6.325542467323969e-06,0.42749999999999994,0.36500000000000005,-0.06249999999999989,0.024546686966782885,0.3061020038805998,0.289076911887644,-0.01702509199295582,0.4439555268734702,0.5875453842242945,0.5319879812104208,-0.055557403013873685,0.17695726808081286
6,MedIR5,0.5195583948299652,0.6761239600549752,0.15656556522500997,9.966945172559582e-08,0.24225092379904273,0.3232822409733417,0.08103131717429896,0.0008104751941854972,0.5125,0.4125,-0.09999999999999998,0.00019222432873047427,0.33378919247998406,0.3224767315935033,-0.011312460886480746,0.6090644596053225,0.6545262825409883,0.5937136393018745,-0.06081264323911384,0.06307167848844895
7,BM25neopcomd,0.57932810967192,0.6841635619311732,0.10483545225925317,3.6386823674852825e-05,0.25483207514109296,0.32338409836402704,0.06855202322293408,0.0030510340715682897,0.5125000000000001,0.41000000000000003,-0.10250000000000004,0.0006417868535073298,0.39004838120837804,0.33079313187134557,-0.05925524933703247,0.0077354654319522625,0.7144326725905673,0.6544907053730583,-0.059941967217508996,0.1978890243593118
8,SIBTMlit1,0.573152960741027,0.6930656170423608,0.11991265630133385,1.2251971844249739e-06,0.2614206793518174,0.3325677688136202,0.07114708946180281,0.0017705542381426494,0.6275,0.4525,-0.17499999999999993,6.170590952321738e-08,0.3908821753855688,0.3408617564338775,-0.05002041895169129,0.006506619159140277,0.7556089743589743,0.6529246262458471,-0.10268434811312721,0.004947963443797461
9,DutirRun3,0.5928730680787329,0.6923144029944581,0.09944133491572527,0.00010135740036388125,0.27753605336429843,0.33547405874649533,0.0579380053821969,0.014671871287600023,0.5825,0.43000000000000005,-0.15249999999999997,7.422515601072081e-06,0.3963486362891075,0.3354351893074502,-0.06091344698165729,0.004988803702748277,0.7235867233433975,0.6445915665502607,-0.07899515679313673,0.04202357054234799
