,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval),mrr (base),mrr (fuse),mrr (diff),mrr (pval)
0,sils_run2,0.5356019108820126,0.7282046296311486,0.19260271874913604,2.3751004716590354e-12,0.2241567446553526,0.41994393604007285,0.19578719138472025,5.527950320671237e-09,0.5925,0.5425,-0.050000000000000044,0.07435410240071931,0.3497277031414247,0.37471631510259673,0.024988611961172025,0.15131091096126262,0.8011408730158729,0.7110909107232637,-0.0900499622926092,0.18953078329464781
1,BM25,0.5870132722598846,0.7492219618918845,0.16220868963199986,5.1709968453563724e-08,0.2583769959563904,0.4492965877052031,0.19091959174881268,9.231422036909857e-08,0.5125,0.5425000000000001,0.030000000000000138,0.32347494517138353,0.39457057865943373,0.41224850308648786,0.017677924427054126,0.39182185481082277,0.7274377230956178,0.7631011002886002,0.035663377192982404,0.587538824574142
2,MedIR4,0.43274487154452324,0.7085092762540636,0.27576440470954033,2.1320277264346306e-14,0.19797756916295023,0.3979189367012316,0.19994136753828134,7.466272297625205e-09,0.525,0.495,-0.030000000000000027,0.3882351471639618,0.28494522709559694,0.35594547584777125,0.07100024875217431,0.003649157868068266,0.6497363945578231,0.6827166005291005,0.03298020597127749,0.6254527647376025
3,imi_mug2_t,0.4658999137945382,0.7230987808788563,0.25719886708431805,3.882404890860856e-14,0.2058089149975188,0.4058026933666611,0.19999377836914228,1.4520773749948738e-08,0.5700000000000001,0.5125,-0.05750000000000011,0.05850983149330469,0.3257490160786759,0.3668195227079734,0.04107050662929751,0.0736269687788832,0.7469925213675214,0.7178769841269841,-0.02911553724053728,0.6592883384495493
4,SAsimpleLGD,0.5790625445542751,0.7406380960269269,0.1615755514726518,1.529306363018927e-08,0.2603144818515298,0.42618519132821,0.1658707094766802,4.1878347731035203e-07,0.54,0.52,-0.020000000000000018,0.5313032912665386,0.37759495677794186,0.38093928246881426,0.003344325690872396,0.8603481272733466,0.7415456030897207,0.7391274141235441,-0.0024181889661766265,0.9664689379956737
5,cbnuSA3,0.4417943139949937,0.7039643091687674,0.2621699951737737,1.5354436194439571e-12,0.16582182088395303,0.38249534238943406,0.21667352150548103,3.7390251618230176e-09,0.42749999999999994,0.44749999999999995,0.020000000000000018,0.43065944912089993,0.3061020038805998,0.3403705107617653,0.03426850688116545,0.12700506694877092,0.5875453842242945,0.6737934680451128,0.08624808382081828,0.15895825450744375
6,MedIR5,0.5195583948299652,0.7329340809421458,0.2133756861121806,4.443689859446707e-11,0.24225092379904273,0.4170577500534997,0.17480682625445698,1.6596849178307042e-07,0.5125,0.5175,0.0050000000000000044,0.8849660541844796,0.33378919247998406,0.3689980131715985,0.03520882069161446,0.10825986690535151,0.6545262825409883,0.7570300751879699,0.10250379264698162,0.15752965577173525
7,BM25neopcomd,0.57932810967192,0.7493446571600915,0.1700165474881714,6.084485084761048e-08,0.25483207514109296,0.4477607019354398,0.19292862679434686,9.128942508826587e-08,0.5125000000000001,0.5475,0.03499999999999992,0.2885994632164663,0.39004838120837804,0.4099750871147381,0.019926705906360087,0.3652659440688174,0.7144326725905673,0.7763501082251082,0.061917435634540885,0.3491270327035695
8,SIBTMlit1,0.573152960741027,0.7497965154091053,0.17664355466807835,7.445988307712247e-10,0.2614206793518174,0.44078090981029316,0.17936023045847577,2.1198149597842302e-07,0.6275,0.5900000000000001,-0.03749999999999987,0.15704356625481974,0.3908821753855688,0.3920873949057282,0.0012052195201593952,0.9500443923264481,0.7556089743589743,0.7912797619047619,0.03567078754578756,0.5526824719374102
9,DutirRun3,0.5928730680787329,0.7467480707114622,0.15387500263272935,7.492436013962398e-07,0.27753605336429843,0.4403669888768575,0.16283093551255906,2.165059208478886e-06,0.5825,0.5725,-0.010000000000000009,0.7576830224625226,0.3963486362891075,0.3975980662948278,0.001249430005720309,0.9540436547719847,0.7235867233433975,0.7405392156862746,0.0169524923428771,0.8255855153707096
10,ccnl_sa1,0.5601362682716481,0.7305745240428503,0.1704382557712022,1.8190420815720823e-09,0.2525434364502023,0.4354904691099847,0.1829470326597824,8.9719914005967e-07,0.645,0.5925,-0.05249999999999999,0.0853407209690442,0.41262914013693075,0.39380792344910986,-0.018821216687820885,0.3367455613336825,0.8670536540240519,0.7402660059239006,-0.1267876481001513,0.025245103951976097
11,cbnuSA2,0.472278917145187,0.7121808781627073,0.23990196101752026,1.5422912424200976e-11,0.18573489351258435,0.388917994047766,0.20318310053518165,1.307463219031798e-08,0.4625,0.44000000000000006,-0.022499999999999964,0.49823840345774084,0.31363045522474736,0.3455882422646511,0.03195778703990376,0.14638216495259065,0.631189377510535,0.6963061123658949,0.06511673485535985,0.35535704523779055
12,imi_mug3_t,0.46548829708165396,0.7240914018629463,0.25860310478129234,3.094142731803305e-14,0.19950250120533203,0.40588103303859685,0.20637853183326482,1.1280296005651357e-08,0.5675000000000001,0.495,-0.07250000000000012,0.007212973128613374,0.3294353363276953,0.367872798102096,0.038437461774400716,0.09677435967673526,0.8154166666666667,0.7709185606060606,-0.04449810606060611,0.47816521437652026
13,SA_bc,0.5725425369078467,0.7053054826442873,0.13276294573644054,5.082560064375259e-06,0.248579095125341,0.3775247238161942,0.1289456286908532,8.815232681918504e-05,0.515,0.43500000000000005,-0.07999999999999996,0.023063484604610412,0.37062236448342895,0.32866084513582966,-0.041961519347599285,0.06693554914701716,0.7303873626373626,0.6148958333333333,-0.11549152930402928,0.02717397239499879
14,run4,0.3458299993175407,0.6652001973946036,0.31937019807706285,1.3785199000690197e-14,0.10981081228031644,0.3341027711151868,0.22429195883487038,7.180197957160317e-09,0.3875,0.3725,-0.015000000000000013,0.7116125477842445,0.2150265840130901,0.28906350194513786,0.07403691793204775,0.00818191888956228,0.5957058593203449,0.5849182852965749,-0.010787574023770063,0.8487110528204425
15,SIBTMlit3,0.43151888805085986,0.6969063428988997,0.2653874548480399,5.562951674604842e-10,0.16317037331975626,0.3667161405500961,0.20354576723033985,5.907972157250119e-07,0.5575,0.465,-0.09249999999999997,0.0017913177126415586,0.2644204958765676,0.32046893160267426,0.05604843572610668,0.0529530533729304,0.8273771367521368,0.7347647849462365,-0.09261235180590022,0.0943271160548325
16,dfr_9464,0.5549950132814475,0.7313561295305988,0.1763611162491513,4.253570480416017e-09,0.23955490354995534,0.419100099786757,0.17954519623680165,1.2086695559762215e-07,0.5125,0.49000000000000005,-0.02249999999999991,0.49823840345774084,0.35767527129255827,0.37617445388311205,0.018499182590553775,0.36709227562324753,0.7032251082251083,0.680388986013986,-0.0228361222111223,0.7649464821359531
17,cbnuSA4,0.4477036560773916,0.7043101059377508,0.2566064498603592,3.83617718623651e-12,0.16917337960842765,0.3835574556815911,0.21438407607316345,5.2113786253157115e-09,0.43249999999999994,0.445,0.012500000000000067,0.6379659513948198,0.30832178255424986,0.34082707582515115,0.03250529327090129,0.14666245229400063,0.5990349880382775,0.660884665103415,0.061849677065137554,0.3159003065331031
18,sa_ft,0.38983344227273464,0.7050657531491962,0.31523231087646153,2.0913487010551542e-13,0.18757309021468754,0.39405100187588094,0.2064779116611934,9.641438400606009e-08,0.5675000000000001,0.51,-0.05750000000000011,0.06028679619949436,0.25282822171266084,0.3491109967627105,0.09628277505004967,0.0018914327033998498,0.7121212121212122,0.6586142382677709,-0.053506973853441275,0.38886917760858286
19,jlpmltrin,0.4924525218303598,0.7090569143244375,0.2166043924940777,8.499765767564545e-14,0.11923387516440782,0.38999107360222374,0.2707571984378159,9.540038817887527e-12,0.14250000000000002,0.4175,0.27499999999999997,1.507522946487698e-09,0.356940814846323,0.3500077178011511,-0.006933097045171921,0.7354209661882442,0.3268851296203549,0.6082999164578112,0.28141478683745635,0.00031465934790581143
20,jlpmtrboost,0.23942043944037006,0.6761672848041117,0.43674684536374164,1.2616678328728292e-20,0.09880655953562828,0.34708754796036423,0.24828098842473595,2.8348039618230437e-09,0.5925,0.5325,-0.06000000000000005,0.018900485537150458,0.15111718695160437,0.2936055798090819,0.14248839285747755,5.1029865585900064e-05,0.8104746642246642,0.7793910256410257,-0.031083638583638495,0.54668800683917
21,SA_DPH_letor,0.5530710652209896,0.7224538528632304,0.1693827876422408,6.459261820127558e-09,0.22062797610182439,0.40901837983593287,0.18839040373410848,4.6442277809337704e-08,0.5,0.5025000000000001,0.0025000000000000577,0.9264593800768991,0.3621584189515502,0.3680051874328232,0.005846768481272968,0.7344309500367306,0.6544261294261294,0.6285152116402116,-0.02591091778591781,0.6170174988858745
22,BM25neop01,0.5808852025621446,0.749273308086326,0.16838810552418138,8.358925799409167e-08,0.2560870047688298,0.4477535535868511,0.1916665488180213,1.160512523377883e-07,0.515,0.545,0.030000000000000027,0.3750946228765699,0.39018070033425617,0.4099463108066546,0.019765610472398443,0.36965369154465866,0.7144326725905673,0.7763501082251082,0.061917435634540885,0.3491270327035695
23,sa_base_rr,0.37514736258528336,0.6989345242034457,0.32378716161816234,5.139392565790663e-14,0.17692001240040794,0.3889234892248529,0.21200347682444498,4.6878963587359166e-08,0.56,0.49250000000000005,-0.0675,0.016312964148119877,0.24067622917783077,0.34528462002018534,0.10460839084235457,0.0007369556725898186,0.719845323264441,0.646220322977676,-0.073625000286765,0.20130967730066188
