,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval)
10,ccnl_sa1,0.5601362682716481,0.7407966084058787,0.1806603401342306,3.917505391896831e-11,0.2525434364502023,0.4461365753345211,0.19359313888431884,3.6993681945961784e-08,0.645,0.6224999999999999,-0.022500000000000075,0.4162588424567939,0.41262914013693075,0.42353091215050653,0.010901772013575783,0.5418526488560376
11,cbnuSA2,0.472278917145187,0.7198677771798208,0.24758886003463376,1.1730802786022957e-12,0.18573489351258435,0.40132542540931465,0.2155905318967303,4.72348563147219e-10,0.4625,0.48250000000000004,0.020000000000000018,0.483006373111286,0.31363045522474736,0.37002057200941757,0.05639011678467021,0.004690649376809308
12,imi_mug3_t,0.46548829708165396,0.7340201407848748,0.2685318437032208,4.590258193715196e-15,0.19950250120533203,0.41778135633558994,0.2182788551302579,9.919728226929121e-10,0.5675000000000001,0.5375,-0.030000000000000138,0.22011289187092695,0.3294353363276953,0.3846084666040065,0.05517313027631121,0.01257821906484125
13,SA_bc,0.5725425369078467,0.7271554976076123,0.1546129606997656,6.304297277255225e-08,0.248579095125341,0.4110585912886252,0.16247949616328422,1.0878868572597294e-06,0.515,0.5,-0.015000000000000013,0.5338939001152949,0.37062236448342895,0.3697967870792881,-0.0008255774041408537,0.9650512291720771
14,run4,0.3458299993175407,0.6829255343635268,0.33709553504598605,2.0951226787084951e-16,0.10981081228031644,0.35568691528248875,0.2458761030021723,2.7890030087180047e-10,0.3875,0.425,0.03749999999999998,0.14537644579437395,0.2150265840130901,0.308315924252481,0.0932893402393909,0.0003375245156113482
15,SIBTMlit3,0.43151888805085986,0.7177640699478021,0.2862451818969422,4.2728183237437164e-12,0.16317037331975626,0.3948722290265946,0.23170185570683832,3.4468328573356096e-09,0.5575,0.5225,-0.03500000000000003,0.12818515453676102,0.2644204958765676,0.3549982720734228,0.09057777619685525,0.0006133693988940066
16,dfr_9464,0.5549950132814475,0.7391616236522366,0.18416661037078907,2.6586745140896615e-10,0.23955490354995534,0.4294231386966942,0.18986823514673884,3.512496558705312e-09,0.5125,0.5375,0.025000000000000022,0.3377378805376886,0.35767527129255827,0.3990517302565366,0.041376458963978346,0.019515267664149568
17,cbnuSA4,0.4477036560773916,0.710596763852372,0.26289310777498043,4.183107502468703e-13,0.16917337960842765,0.3943561523592683,0.22518277275084064,5.535718574494089e-10,0.43249999999999994,0.465,0.032500000000000084,0.18566148406401195,0.30832178255424986,0.3625451069326546,0.05422332437840477,0.008744394946768258
18,sa_ft,0.38983344227273464,0.7182520684961593,0.32841862622342466,3.801846943767327e-14,0.18757309021468754,0.41213240480384883,0.22455931458916129,6.899204027491384e-09,0.5675000000000001,0.5625,-0.0050000000000001155,0.8304221853141556,0.25282822171266084,0.36409061218906935,0.11126239047640851,0.00019587273790402828
19,jlpmltrin,0.4924525218303598,0.7330653294908618,0.24061280766050197,1.4437238094837187e-16,0.11923387516440782,0.4303602047166268,0.31112632955221897,4.576256685758083e-14,0.14250000000000002,0.475,0.33249999999999996,4.045829975887332e-11,0.356940814846323,0.4053579173122584,0.04841710246593539,0.004433012171236215
20,jlpmtrboost,0.23942043944037006,0.6789341073686948,0.4395136679283247,1.284656568178713e-20,0.09880655953562828,0.3487262687719091,0.24991970923628082,2.423678337853206e-09,0.5925,0.5824999999999999,-0.01000000000000012,0.6477950006420341,0.15111718695160437,0.294821981983627,0.14370479503202266,5.18872227903438e-05
21,SA_DPH_letor,0.5530710652209896,0.7308342502434348,0.17776318502244526,4.4686645086831675e-10,0.22062797610182439,0.4204037438722912,0.1997757677704668,3.8939911818851264e-09,0.5,0.5425000000000001,0.04250000000000009,0.10414591266580556,0.3621584189515502,0.3883586932930728,0.02620027434152261,0.0996166992287351
22,BM25neop01,0.5808852025621446,0.7544163646471411,0.17353116208499653,1.9041750570639352e-08,0.2560870047688298,0.4607093984814551,0.2046223937126253,7.92462820470971e-09,0.515,0.555,0.040000000000000036,0.18266972570948228,0.39018070033425617,0.43075021192568796,0.040569511591431795,0.032506147217723234
23,sa_base_rr,0.37514736258528336,0.7123371429396437,0.3371897803543603,7.699549068216061e-15,0.17692001240040794,0.40632458158578444,0.2294045691853765,3.9549538700987285e-09,0.56,0.5449999999999999,-0.015000000000000124,0.5292584693294116,0.24067622917783077,0.3587270240699496,0.11805079489211884,9.852691875151489e-05
24,xgb_5113,0.26037021526634857,0.6981027994025728,0.43773258413622423,5.9151666317609985e-19,0.11887569460208766,0.38326090443895733,0.26438520983686964,2.1313470201515375e-10,0.5125,0.525,0.012500000000000067,0.5539128817488546,0.16011490350925245,0.3283773616043272,0.16826245809507473,3.4185663674189444e-06
25,BM25neopgngm,0.5868566741848278,0.7558623070505127,0.16900563286568493,1.2424336526363812e-08,0.25726260392235345,0.4635893890801447,0.20632678515779124,6.159493874937097e-09,0.5050000000000001,0.56,0.05499999999999994,0.07389845409441897,0.3947698409620581,0.43342710955123637,0.038657268589178284,0.034534923171592104
26,SA_LGD_letor,0.5415777907302635,0.7251162246501676,0.1835384339199041,5.990147257810678e-10,0.2122872965408617,0.41536392408914596,0.20307662754828426,7.502155450352694e-09,0.51,0.52,0.010000000000000009,0.691488780549185,0.35107713141949864,0.3805467241359501,0.029469592716451443,0.08323075170463957
27,sils_run3,0.5326198523535208,0.7400664150203026,0.20744656266678174,4.236100285508884e-14,0.22162461318005505,0.43208697963309656,0.2104623664530415,3.198271001828728e-10,0.5925,0.5775,-0.015000000000000013,0.51448335131025,0.3475973461549529,0.3902014740417086,0.04260412788675566,0.006896287183952341
28,imi_mug2,0.581567246734016,0.7549389708201644,0.17337172408614832,7.02190731406173e-09,0.27560079868884035,0.45117912130781546,0.1755783226189751,7.27005850815759e-08,0.575,0.595,0.020000000000000018,0.42595614945028015,0.3780145692033124,0.41215952653980104,0.034144957336488646,0.07983286876339134
29,SIBTMlit4,0.5775296438926925,0.7571338161860371,0.1796041722933447,6.576275381087149e-11,0.2651720435777932,0.4579515983968065,0.19277955481901327,1.4308880296277152e-08,0.6224999999999999,0.6125,-0.009999999999999898,0.6385443792729462,0.3959520325631887,0.42374148310697307,0.027789450543784344,0.09118161074026762
30,absrun2,0.3547657385028243,0.6745040681149231,0.31973832961209886,1.6194632137821502e-17,0.11714709142595074,0.3152947214399954,0.19814763001404462,1.1899743233254684e-10,0.3975,0.41,0.012499999999999956,0.7377755612191266,0.22325339950771078,0.3208599928278327,0.09760659332012189,5.758415199901978e-05
31,ccnl_sa2,0.5668990270633312,0.741480007435403,0.17458098037207181,4.2530598307145477e-10,0.25379149180021293,0.45122287321883714,0.1974313814186242,2.7289065114373265e-08,0.65,0.6224999999999999,-0.02750000000000008,0.29333665845096735,0.4093633172588381,0.4285648996673224,0.019201582408484297,0.3013162776156066
32,ccnl_sa3,0.5355047686629787,0.7309100298599902,0.19540526119701151,3.7226358321385726e-11,0.22627945824793186,0.4333366667460039,0.20705720849807205,2.2414607618789444e-09,0.5475,0.545,-0.0024999999999999467,0.9295043888635479,0.39332373687924094,0.4276889467628552,0.034365209883614245,0.07233996440911292
33,imi_mug1,0.5678248369175675,0.7504211077607809,0.1825962708432134,8.752993489882429e-10,0.26389572525157057,0.4485955712758888,0.18469984602431821,2.573237385515183e-08,0.5725,0.6025,0.030000000000000027,0.20472662327105906,0.37464410490903743,0.41362533893791376,0.03898123402887632,0.04709104759143773
34,MedIR2,0.4412569908276346,0.7114123210741123,0.27015533024647775,2.5998528792850957e-14,0.20226114136341627,0.400311177917812,0.19805003655439574,1.3745074609057958e-09,0.565,0.54,-0.02499999999999991,0.48646728463836986,0.28506046748852565,0.3701740836972414,0.08511361620871577,0.00023711854329919928
35,DutirRun5,0.5946684402641795,0.7563057776733335,0.16163733740915398,6.54225952138217e-08,0.2791894531936148,0.45089362691729634,0.17170417372368152,4.270883741825112e-08,0.575,0.6,0.025000000000000022,0.34230503230852427,0.3944646657707584,0.425855078118542,0.031390412347783614,0.08493272112371475
36,SIBTMlit2,0.5775296438926925,0.7571343212175639,0.1796046773248714,6.576920321614294e-11,0.2651720435777932,0.4579542685205616,0.19278222494276837,1.4313240521758888e-08,0.6224999999999999,0.6125,-0.009999999999999898,0.6385443792729462,0.3959520325631887,0.4237470058868156,0.027794973323626848,0.09114267988504096
37,default100k,0.008734080262531994,0.557645072230016,0.548910991967484,8.60611849192343e-25,0.0016463757324712322,0.22679296959650602,0.2251465938640348,1.999856844557983e-10,0.0625,0.0625,0.0,1.0,0.00431129417085935,0.18287233488731564,0.1785610407164563,6.612614013445745e-07
38,ccnl_sa4,0.5327998645251344,0.7255657932200407,0.19276592869490627,1.71030132102981e-10,0.2279423714479189,0.4271209877886918,0.19917861634077288,4.859827462283447e-09,0.5775,0.5175000000000001,-0.05999999999999994,0.02386787354145229,0.39793029914115113,0.43124878588249355,0.03331848674134241,0.08697561238482877
39,run3,0.3554617321895151,0.6898629039010484,0.33440117171153333,2.520760377300366e-16,0.11832286027078207,0.36171436541597074,0.24339150514518867,3.2526042924615047e-10,0.4175000000000001,0.44250000000000006,0.024999999999999967,0.30303412280476666,0.22197680719097987,0.31337752991416035,0.09140072272318048,0.0005090143245150676
40,default1m,0.02149991844858055,0.5569000765715783,0.5354001581229977,4.6509482716697725e-25,0.003596167835713148,0.2263044618627453,0.22270829402703216,2.6693551387559327e-10,0.095,0.075,-0.020000000000000004,0.05831589963414011,0.013696244535773134,0.18919657282071967,0.17550032828494652,1.4720641887549937e-06
41,jlpmletor,0.5467356718091321,0.7366165513679584,0.18988087955882638,3.4695828221993373e-13,0.17387842993802605,0.4398855655483027,0.26600713561027667,1.7072768644381399e-12,0.43,0.49000000000000005,0.06000000000000005,0.020100838056430374,0.3560819778699069,0.4089146078563607,0.05283262998645377,0.0020142818929803625
42,SIBTMlit5,0.5825063623754876,0.7605009310642915,0.17799456868880392,1.4790023678689108e-10,0.2661020846841718,0.46007567250964254,0.19397358782547075,1.5544944565553784e-08,0.615,0.615,0.0,0.9999999999999999,0.39693474480235386,0.4227473935917233,0.025812648789369452,0.1340895368975121
43,DutirRun2,0.5942994871425881,0.7579042318840472,0.16360474474145914,4.6367313230923513e-08,0.2804576205916298,0.4529278024228158,0.17247018183118595,3.0746634190566035e-08,0.5974999999999999,0.605,0.007500000000000062,0.7889296049630583,0.39739796683173206,0.428058814894342,0.030660848062609936,0.09244771253448153
44,DutirRun1,0.5918127840681413,0.7561643854598525,0.16435160139171123,4.0559942837616385e-08,0.2773573149787665,0.45026355402626167,0.1729062390474952,2.5781193855597912e-08,0.58,0.585,0.0050000000000000044,0.8541550101273325,0.3934284275121776,0.4261255050439935,0.03269707753181589,0.07394539896419618
45,DutirRun4,0.5956482267026327,0.7590757308991808,0.16342750419654806,3.706878511465056e-08,0.279739224581971,0.4541808053838306,0.17444158080185962,2.3618091835168093e-08,0.5825,0.5974999999999999,0.014999999999999902,0.6207513408557441,0.39783536191376156,0.42878230033533066,0.030946938421569092,0.08876029469115568
46,MedIR1,0.4667175759401105,0.7083827820088988,0.24166520606878833,1.9795236506457135e-12,0.2114858398275712,0.39548494926517297,0.18399910943760178,5.146903643748984e-09,0.5675,0.54,-0.02749999999999997,0.42810811002861093,0.3025837464867448,0.3751734627854709,0.07258971629872613,0.0006605284344756357
47,imi_mug3,0.5824116947839331,0.7587524008673443,0.17634070608341124,8.358559007059486e-09,0.26693755032224376,0.4548637416399983,0.18792619131775457,2.715592923205136e-08,0.5700000000000001,0.5725,0.0024999999999999467,0.9120981015208101,0.38251080964794804,0.4157726275604222,0.03326181791247418,0.09447587085685745
48,jlpmtrcommon,0.24010269324273587,0.6843245407821592,0.44422184753942334,3.989681152534947e-21,0.09951125494415584,0.3564438078761582,0.25693255293200234,8.650061024621502e-10,0.5775,0.5925,0.015000000000000013,0.42962405747053944,0.15080167718447499,0.3003007344453343,0.1494990572608593,2.126813119208913e-05
49,bm25_6801,0.5613622016207043,0.7403720309615842,0.17900982934087994,1.5398216121781666e-11,0.24983391650159098,0.4339184984312345,0.1840845819296435,2.5659313820806595e-09,0.525,0.5425,0.01749999999999996,0.4796209487448885,0.3636208407446529,0.40173187282190226,0.03811103207724936,0.019221219988229992
50,top4fusion,0.5846129076099567,0.7554044509249646,0.1707915433150079,1.4168714786174451e-08,0.2567896051653692,0.4621282915578179,0.20533868639244873,7.133327278458377e-09,0.5050000000000001,0.5575,0.05249999999999988,0.06148318807261921,0.39279515907198664,0.4320568292152561,0.03926167014326948,0.034630275028683676
51,MedIR3,0.5291188433749667,0.73143349483703,0.2023146514620633,1.8510036082359485e-10,0.2488678612075213,0.4213068636437642,0.17243900243624288,6.284662943403775e-08,0.5599999999999999,0.5725,0.012500000000000067,0.7341733000847501,0.337934443566546,0.39368479485936625,0.055750351292820244,0.006165373987903961
52,run5,0.350549390618272,0.6859163105984454,0.3353669199801734,1.720450973388565e-16,0.11000600038718393,0.3542622674397931,0.24425626705260917,3.9634252380910205e-10,0.4175,0.43,0.012500000000000011,0.6379659513948198,0.21570050836763674,0.3065381936870602,0.09083768531942346,0.0004557060618263782
53,et_8435,0.2685469222204527,0.7018025291309528,0.4332556069105001,8.70513308649737e-19,0.12794270927374365,0.3865890798294741,0.2586463705557305,5.253274510902153e-10,0.5700000000000001,0.5574999999999999,-0.012500000000000178,0.5288816792024835,0.16413927286916782,0.3287987916781491,0.1646595188089813,5.605699630041107e-06
54,sils_run1,0.5297790310908536,0.735967118509427,0.20618808741857342,7.06735943328469e-13,0.22163417700481247,0.42572311125147877,0.2040889342466663,5.882807233401678e-10,0.5225,0.5375,0.015000000000000013,0.4802662536028719,0.347605905213866,0.39097778935060834,0.04337188413674237,0.006612710083728865
55,sils_run4,0.5331402570349384,0.7407156266008259,0.2075753695658875,3.834907370206355e-14,0.22206392937907218,0.43266781441180024,0.21060388503272806,3.028208866266163e-10,0.5900000000000001,0.5875,-0.0025000000000000577,0.9131859156247522,0.34756166690251816,0.39037385012239295,0.04281218321987479,0.006578814397917784
56,sa_base,0.3750716765167258,0.711978370718556,0.33690669420183017,7.697344210733915e-15,0.1768569881754793,0.40599513557873135,0.22913814740325206,4.183929090848682e-09,0.56,0.5449999999999999,-0.015000000000000124,0.5292584693294116,0.24070780224575375,0.35849123151977175,0.117783429274018,0.0001020142544835448
57,jlpmcommon2,0.6826510289925748,0.7773625758974425,0.09471154690486772,1.8172362835728576e-05,0.3303144868060369,0.49981921413077235,0.16950472732473543,5.627178696707302e-07,0.6525000000000001,0.6399999999999999,-0.012500000000000178,0.740097316736344,0.4747414749592226,0.46445397821639933,-0.010287496742823254,0.5316639744604483
58,absrun1,0.3555471161907978,0.6795620987707646,0.32401498257996675,3.1347283712460415e-18,0.11935806812498403,0.3188550073496084,0.1994969392246244,9.528576529176607e-11,0.3875,0.4225,0.034999999999999976,0.31842150029003424,0.22860608406875776,0.32422210815108876,0.095616024082331,8.063219611350685e-05
59,sa_ft_rr,0.38989924754108823,0.7186346239935034,0.3287353764524152,3.487813201403742e-14,0.1875925360998397,0.4123288559145446,0.2247363198147049,6.703329997721023e-09,0.5675000000000001,0.5599999999999999,-0.007500000000000173,0.7403515022461489,0.25313874554998783,0.3641723296085156,0.11103358405852776,0.00020330015996223566
60,ccnl_sa5,0.5199592222702356,0.72791890784614,0.20795968557590438,1.3462743381075361e-11,0.21980358182460863,0.4192164044567456,0.19941282263213694,7.3760483065592915e-09,0.5025000000000001,0.5525,0.04999999999999993,0.09596045449533597,0.3493549258005557,0.38492833626503836,0.03557341046448265,0.02369763001166702
61,cbnuSA1,0.4716228920080633,0.720115835757705,0.2484929437496417,8.312135828034507e-13,0.18430234263980946,0.40082488987465537,0.2165225472348459,4.610729974713159e-10,0.4574999999999999,0.4875,0.030000000000000082,0.3200473767819819,0.3134766817682245,0.3690738074531646,0.055597125684940074,0.004802223798818103
