,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval),mrr (base),mrr (fuse),mrr (diff),mrr (pval)
0,sils_run2,0.5356019108820126,0.5630665339230478,0.027464623041035252,0.2556863407603632,0.2241567446553526,0.15311914481981298,-0.07103759983553962,0.0011342934065861501,0.5925,0.275,-0.3175,3.4826906661313077e-09,0.3497277031414247,0.2832674350419402,-0.06646026809948452,0.00942029193748479,0.8011408730158729,0.3895769646011792,-0.4115639084146937,8.203992515311681e-08
1,BM25,0.5870132722598846,0.5963813195721994,0.009368047312314776,0.7292288933525728,0.2583769959563904,0.20217623227233847,-0.05620076368405194,0.04028494422685307,0.5125,0.24500000000000002,-0.26749999999999996,5.979605049069175e-07,0.39457057865943373,0.29465109529554073,-0.099919483363893,0.0005129740739037532,0.7274377230956178,0.40024009361560775,-0.3271976294800101,0.00012016182160224387
2,MedIR4,0.43274487154452324,0.6153309255792496,0.18258605403472639,2.49258551867641e-06,0.19797756916295023,0.26632717009128654,0.06834960092833631,0.04069678533936405,0.525,0.285,-0.24000000000000005,1.1452779542978252e-06,0.28494522709559694,0.24551417964626246,-0.03943104744933448,0.26018434430907056,0.6497363945578231,0.44636570118685875,-0.2033706933709643,0.00312288899706094
3,imi_mug2_t,0.4658999137945382,0.6073063547171363,0.14140644092259813,2.2004719879615877e-05,0.2058089149975188,0.2279613847789855,0.022152469781466705,0.45093788955802416,0.5700000000000001,0.28250000000000003,-0.28750000000000003,2.078623147597297e-07,0.3257490160786759,0.2698524152940693,-0.05589660078460662,0.060928290838472864,0.7469925213675214,0.4158293534488388,-0.33116316791868255,8.159463849285365e-05
4,SAsimpleLGD,0.5790625445542751,0.6148134973457016,0.03575095279142648,0.24528471126473678,0.2603144818515298,0.2249402054546709,-0.03537427639685889,0.2300749566023672,0.54,0.27999999999999997,-0.26000000000000006,3.786183429954075e-07,0.37759495677794186,0.27740924126770267,-0.10018571551023919,0.0006376100483530042,0.7415456030897207,0.4538607052669553,-0.2876848978227654,0.00018645695636616006
5,cbnuSA3,0.4417943139949937,0.6034572947364515,0.1616629807414578,1.3090698121466357e-05,0.16582182088395303,0.22652478296917877,0.06070296208522574,0.03037065911838716,0.42749999999999994,0.2875,-0.13999999999999996,0.0031065444084478542,0.3061020038805998,0.24353600184086552,-0.06256600203973431,0.05584274659087697,0.5875453842242945,0.46449554835249157,-0.1230498358718029,0.11628796118231893
6,MedIR5,0.5195583948299652,0.6228668763323367,0.10330848150237149,0.002618295245996595,0.24225092379904273,0.26596056349161373,0.023709639692571005,0.45099356431992066,0.5125,0.26999999999999996,-0.2425,2.4518338209584612e-06,0.33378919247998406,0.2484904679477447,-0.08529872453223936,0.00924659010104005,0.6545262825409883,0.39814657186846464,-0.2563797106725237,0.0008126534268226252
7,BM25neopcomd,0.57932810967192,0.59999114493723,0.020663035265309992,0.4839279012141293,0.25483207514109296,0.2061560609337169,-0.04867601420737605,0.10181312917291228,0.5125000000000001,0.25250000000000006,-0.26,4.3381925446121065e-07,0.39004838120837804,0.2954431646800654,-0.09460521652831266,0.001989312194352201,0.7144326725905673,0.4655033659712714,-0.2489293066192959,0.004680862302888198
8,SIBTMlit1,0.573152960741027,0.6074443362789361,0.034291375537909174,0.23023538531645377,0.2614206793518174,0.218619151607788,-0.0428015277440294,0.1467620123258814,0.6275,0.2575,-0.36999999999999994,1.0428332843798245e-10,0.3908821753855688,0.2845558349124057,-0.10632634047316308,0.00025025727747008016,0.7556089743589743,0.3941355524700258,-0.36147342188894854,1.7929195353880568e-05
9,DutirRun3,0.5928730680787329,0.5753220315611369,-0.01755103651759593,0.5607768653698023,0.27753605336429843,0.16451284149382692,-0.11302321187047151,0.0002555761061112582,0.5825,0.265,-0.3175,2.645500049041814e-07,0.3963486362891075,0.30522065315448155,-0.09112798313462595,0.0037121872991419196,0.7235867233433975,0.3837869067851653,-0.33979981655823216,1.0707310689628045e-05
