,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval),mrr (base),mrr (fuse),mrr (diff),mrr (pval)
0,sils_run2,0.5356019108820126,0.6645119988049644,0.12891008792295178,2.4413312992729796e-06,0.2241567446553526,0.3097924696692762,0.08563572501392361,0.004751114917554258,0.5925,0.39249999999999996,-0.20000000000000007,2.2954226955264363e-05,0.3497277031414247,0.2662214039153309,-0.08350629922609382,0.0057873691298351865,0.8011408730158729,0.6447053571428571,-0.15643551587301574,0.013962929140289593
1,BM25,0.5870132722598846,0.6743498086812266,0.08733653642134198,0.0029729072255181032,0.2583769959563904,0.32157409960247574,0.06319710364608533,0.06748903777771788,0.5125,0.37750000000000006,-0.1349999999999999,0.0006885770693935248,0.39457057865943373,0.2726023717060024,-0.12196820695343136,0.0010240939821191957,0.7274377230956178,0.6199767472865299,-0.10746097580908798,0.0749103977509987
2,MedIR4,0.43274487154452324,0.6397337882490598,0.20698891670453656,2.584729433238054e-07,0.19797756916295023,0.30816432869908283,0.1101867595361326,0.00377625353285526,0.525,0.35250000000000004,-0.1725,0.0003083489343913492,0.28494522709559694,0.2540656231757022,-0.03087960391989475,0.4129811071411228,0.6497363945578231,0.5280935354157337,-0.12164285914208939,0.05905041448926369
3,imi_mug2_t,0.4658999137945382,0.6668827238108153,0.20098281001627705,4.623854611114213e-09,0.2058089149975188,0.3177241294619846,0.11191521446446578,0.0010086689734507717,0.5700000000000001,0.3775,-0.19250000000000006,8.170321479783094e-05,0.3257490160786759,0.26428120770151764,-0.06146780837715826,0.0659501746292561,0.7469925213675214,0.6410146103896104,-0.10597791097791098,0.0848123754490934
4,SAsimpleLGD,0.5790625445542751,0.6784454474217797,0.09938290286750462,0.0011912439593940165,0.2603144818515298,0.32487962218015476,0.06456514032862498,0.06745402855165945,0.54,0.375,-0.16500000000000004,0.0007461425707125352,0.37759495677794186,0.27296178279169914,-0.10463317398624272,0.0022485041564875613,0.7415456030897207,0.6244385084172427,-0.11710709467247804,0.05572412533954946
5,cbnuSA3,0.4417943139949937,0.6477825499011917,0.20598823590619797,2.220477746203239e-07,0.16582182088395303,0.3053201036022114,0.13949828271825837,0.0001469078284881522,0.42749999999999994,0.33999999999999997,-0.08749999999999997,0.03164078610812459,0.3061020038805998,0.254894696296294,-0.051207307584305806,0.15124722361404447,0.5875453842242945,0.5020340092328522,-0.08551137499144223,0.15316942126552252
6,MedIR5,0.5195583948299652,0.6571425271119254,0.1375841322819602,7.05334579399881e-05,0.24225092379904273,0.3176675867334417,0.07541666293439897,0.035836777877364105,0.5125,0.36500000000000005,-0.1474999999999999,0.0013800625882593304,0.33378919247998406,0.25974066432699255,-0.07404852815299151,0.037747341714151415,0.6545262825409883,0.5310598787413303,-0.12346640379965801,0.054957329693571415
7,BM25neopcomd,0.57932810967192,0.6736390773892031,0.09431096771728309,0.0025726103052284587,0.25483207514109296,0.32169420413532657,0.0668621289942336,0.060414886096399584,0.5125000000000001,0.375,-0.13750000000000007,0.0009656209036103636,0.39004838120837804,0.2739581369308491,-0.11609024427752895,0.0027293454474138627,0.7144326725905673,0.6310192903942904,-0.08341338219627692,0.1588299572122155
8,SIBTMlit1,0.573152960741027,0.6596147839601498,0.08646182321912288,0.0032001296319956263,0.2614206793518174,0.3116711785915281,0.0502504992397107,0.15902623579786793,0.6275,0.375,-0.25249999999999995,6.729625032018718e-07,0.3908821753855688,0.2638243159840393,-0.12705785940152947,0.000281409023657806,0.7556089743589743,0.6035288149350649,-0.1520801594239094,0.004182076722589532
9,DutirRun3,0.5928730680787329,0.6681197324356605,0.07524666435692762,0.021390730033472072,0.27753605336429843,0.30942037953049367,0.03188432616619524,0.3823145592826641,0.5825,0.39249999999999996,-0.19000000000000006,0.00017647032228728396,0.3963486362891075,0.2705739677150749,-0.12577466857403258,0.0010882189057833398,0.7235867233433975,0.6226102941176471,-0.10097642922575034,0.0867771017355089
10,ccnl_sa1,0.5601362682716481,0.6745465710478659,0.11441030277621778,3.2568486694187803e-05,0.2525434364502023,0.3280895935594106,0.07554615710920831,0.011956669445575135,0.645,0.48250000000000004,-0.16249999999999998,0.0001412979175488532,0.41262914013693075,0.34345871359919933,-0.06917042653773142,0.011852027454047703,0.8670536540240519,0.547577838827839,-0.31947581519621293,1.8001926213561416e-05
11,cbnuSA2,0.472278917145187,0.6541355191160486,0.18185660197086162,1.7015561631152207e-06,0.18573489351258435,0.30844864981964487,0.12271375630706052,0.0006476441813642972,0.4625,0.3625,-0.10000000000000003,0.025227935330393164,0.31363045522474736,0.26023494074508524,-0.05339551447966212,0.12050226608237759,0.631189377510535,0.5371164772727273,-0.09407290023780779,0.16725752575509356
12,imi_mug3_t,0.46548829708165396,0.6665840672440667,0.20109577016241276,9.146236638998486e-09,0.19950250120533203,0.3157845342657307,0.11628203306039869,0.0007938901444854227,0.5675000000000001,0.39,-0.1775000000000001,0.00010826403516220855,0.3294353363276953,0.2613134533844936,-0.0681218829432017,0.040570956059105226,0.8154166666666667,0.6933493589743589,-0.12206730769230778,0.03697342994034887
13,SA_bc,0.5725425369078467,0.670132072925162,0.09758953601731524,0.0012377054223373968,0.248579095125341,0.3227805587082996,0.0742014635829586,0.028480160060991494,0.515,0.38499999999999995,-0.13000000000000006,0.0012697794089558377,0.37062236448342895,0.2549608829272763,-0.11566148155615263,0.0005910418298698294,0.7303873626373626,0.674163520480656,-0.056223842156706616,0.28585456776817886
14,run4,0.3458299993175407,0.6440958664767792,0.2982658671592385,1.80331464900333e-12,0.10981081228031644,0.3093722712261518,0.19956145894583535,3.56344222323942e-07,0.3875,0.3475,-0.040000000000000036,0.3716796690273916,0.2150265840130901,0.2508291094026459,0.035802525389555806,0.27096998646218495,0.5957058593203449,0.5706193635500176,-0.02508649577032729,0.6597335910703588
