,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval),ndcg@10 (base),ndcg@10 (fuse),ndcg@10 (diff),ndcg@10 (pval),ndcg@50 (base),ndcg@50 (fuse),ndcg@50 (diff),ndcg@50 (pval),ndcg@100 (base),ndcg@100 (fuse),ndcg@100 (diff),ndcg@100 (pval),ndcg@200 (base),ndcg@200 (fuse),ndcg@200 (diff),ndcg@200 (pval),ndcg@500 (base),ndcg@500 (fuse),ndcg@500 (diff),ndcg@500 (pval),ndcg@1000 (base),ndcg@1000 (fuse),ndcg@1000 (diff),ndcg@1000 (pval)
34,MedIR2,0.4412569908276346,0.6952791687082283,0.25402217788059367,2.0765675172760234e-12,0.20226114136341627,0.37176457432348714,0.16950343296007087,5.829653798974766e-07,0.565,0.42750000000000005,-0.1374999999999999,0.0014035129681758223,0.28506046748852565,0.32676911120847285,0.0417086437199472,0.11971556924804873,0.5218764978338368,0.41157701917873313,-0.1102994786551037,0.009383488940629197,0.44921423701229024,0.4196378847302034,-0.029576352282086826,0.11666345693568572,0.4144106048539588,0.4536545785011949,0.039243973647236086,0.024826914398487356,0.41254777254675556,0.535952127402628,0.12340435485587242,1.2606340405579072e-08,0.4409745627173917,0.6807864384299507,0.23981187571255896,1.1089253065848055e-12,0.4412569908276346,0.6952791687082283,0.25402217788059367,2.0765675172760234e-12
35,DutirRun5,0.5946684402641795,0.7244839410803817,0.1298155008162022,2.2633553559826197e-05,0.2791894531936148,0.3929372929319763,0.1137478397383615,0.0008276810442002728,0.575,0.45499999999999996,-0.12,0.005700427940440879,0.3944646657707584,0.3433656154460291,-0.05109905032472928,0.05016078369524665,0.55358420632696,0.4446216055224202,-0.10896260080453984,0.013810639801055093,0.4862954404477421,0.4400468703444429,-0.04624857010329919,0.06519916354142467,0.46711976349763235,0.4738484190986334,0.0067286556010010545,0.7619738550267563,0.4819938556364087,0.5628859663437689,0.08089211070736019,0.0008505911061937266,0.5484849870910493,0.7041074667224851,0.15562247963143583,1.2596027099243624e-06,0.5946684402641795,0.7231539199287671,0.12848547966458757,2.482344609851056e-05
36,SIBTMlit2,0.5775296438926925,0.7244185408603319,0.1468888969676394,8.86312786600695e-08,0.2651720435777932,0.3925666009863351,0.1273945574085419,0.00011872538565746905,0.6224999999999999,0.49000000000000005,-0.1324999999999999,0.0007517803427871762,0.3959520325631887,0.34294358706190575,-0.053008445501282975,0.02155026571845146,0.5920578271626271,0.47759357347456766,-0.11446425368805946,0.002774957050055066,0.49901526654864625,0.45197067446960215,-0.0470445920790441,0.04962467147245599,0.4708023628617529,0.4874586434257896,0.016656280564036674,0.38820458852060125,0.47593882371262913,0.5646754972497023,0.08873667353707321,1.7313353589053655e-05,0.5315079274924764,0.7038223920042876,0.1723144645118112,9.090157941083126e-09,0.5775296438926925,0.7228991261388448,0.14536948224615232,9.647794509235762e-08
37,default100k,0.008734080262531994,0.5887213316259092,0.5799872513633773,1.5483285609810233e-25,0.0016463757324712322,0.25737653853587183,0.2557301628034006,4.2866442723252365e-11,0.0625,0.16999999999999998,0.10749999999999998,0.0005395315694068038,0.00431129417085935,0.21974146143103762,0.21543016726017827,5.22648618688437e-09,0.04616828407585778,0.12458050677773995,0.07841222270188217,0.0014195065526444919,0.023132419769821447,0.21189692952936362,0.18876450975954218,3.964254604641018e-11,0.0150342280666729,0.2737117896723757,0.25867756160570277,1.4976317095079051e-15,0.010458466952724094,0.38063075131634133,0.37017228436361727,6.277914478801373e-23,0.008590206112000861,0.5650652140820457,0.5564750079700448,1.8298516281201035e-26,0.008734080262531994,0.5887213316259092,0.5799872513633773,1.5483285609810233e-25
38,ccnl_sa4,0.5327998645251344,0.7042395060685437,0.1714396415434093,1.1490996420605913e-08,0.2279423714479189,0.3838824777390379,0.15594010629111899,9.226903938720442e-06,0.5775,0.48250000000000004,-0.09499999999999997,0.0009412767234407129,0.39793029914115113,0.3443712884109327,-0.05355901073021846,0.04204761274279375,0.47656349567792694,0.40541409031711684,-0.0711494053608101,0.012911433121530865,0.3908855448777399,0.41058042481314094,0.019694879935401033,0.32123120288512985,0.38248761064481784,0.4518318614423755,0.06934425079755768,0.001232766023268633,0.399184067831078,0.5359521509216183,0.13676808309054028,9.088347367760176e-08,0.4792695999856984,0.678132218385328,0.1988626183996296,1.8151893421411363e-09,0.5327998645251344,0.7024175159215623,0.16961765139642793,1.1074861989352696e-08
39,run3,0.3554617321895151,0.6679341020318156,0.3124723698423005,2.3027216076170046e-14,0.11832286027078207,0.33169105513509695,0.21336819486431488,1.3984971361430492e-08,0.4175000000000001,0.32999999999999996,-0.08750000000000013,0.023958844059142836,0.22197680719097987,0.2882322833469113,0.06625547615593144,0.015617024983086255,0.3733025384975494,0.30893645354172294,-0.06436608495582646,0.04942420858672708,0.301825471374329,0.34980175741819475,0.047976286043865723,0.017174667586138,0.28296697874303944,0.39633734297141,0.11337036422837055,3.0488474119496047e-07,0.2869151505467326,0.4895455057132948,0.2026303551665622,1.788884500326707e-13,0.33089592424593395,0.6433496821269389,0.31245375788100493,4.799678296645553e-15,0.3554617321895151,0.6670079601408802,0.31154622795136505,2.2352478670710083e-14
40,default1m,0.02149991844858055,0.5874638628978543,0.5659639444492738,5.523446483753355e-26,0.003596167835713148,0.2601465819000472,0.25655041406433404,6.978691556032723e-11,0.095,0.18000000000000002,0.08500000000000002,0.00039834852552298974,0.013696244535773134,0.22348978594082092,0.20979354140504777,1.1222953010773424e-08,0.07144333206962743,0.11370411829958187,0.04226078622995444,0.017383858493374933,0.04102789463195014,0.21830440308446178,0.17727650845251164,1.3282136178184964e-12,0.03183481955368809,0.27762167920253755,0.24578685964884947,9.533154947276558e-17,0.022719710753340235,0.37768993956895286,0.35497022881561263,2.8453969083965566e-23,0.02108628672951629,0.5659187005232021,0.5448324137936859,9.297145242273648e-27,0.02149991844858055,0.5874638628978543,0.5659639444492738,5.523446483753355e-26
41,jlpmletor,0.5467356718091321,0.695201896599565,0.14846622479043292,8.148090874124194e-09,0.17387842993802605,0.36375572542229895,0.1898772954842729,3.198473725644852e-08,0.43,0.3875,-0.04249999999999998,0.1723207085380446,0.3560819778699069,0.3225396648425217,-0.033542313027385195,0.16172666666719857,0.3523714046844519,0.32317772307599757,-0.029193681608454314,0.39747021615334044,0.27407535195756294,0.3672354416700404,0.09316008971247747,0.00017970633399559942,0.27789307754560155,0.4126246350217001,0.13473155747609855,1.287730193129766e-06,0.31213002348888425,0.5123426846972009,0.20021266120831666,2.9056580942399077e-10,0.41290127461438714,0.661644828389713,0.2487435537753258,2.326168828387509e-12,0.5467356718091321,0.6905626796952017,0.1438270078860696,1.4139738144736037e-08
42,SIBTMlit5,0.5825063623754876,0.7214238498306733,0.13891748745518573,3.975335198491491e-07,0.2661020846841718,0.389479535464052,0.12337745077988022,0.0002567365747002766,0.615,0.47750000000000004,-0.13749999999999996,0.0005108835866537271,0.39693474480235386,0.3398579860157345,-0.05707675878661933,0.016777815539899616,0.5943735414371847,0.4643653939895801,-0.13000814744760458,0.0008079742627102502,0.49914446914023475,0.44752824513397815,-0.051616224006256595,0.031085462703161565,0.467130786561594,0.4848308033478525,0.017700016786258488,0.3705543990675648,0.476986200662106,0.5613789756893096,0.0843927750272036,7.470710824328578e-05,0.5360529316504424,0.7009512046555875,0.16489827300514504,4.4794139379551545e-08,0.5825063623754876,0.7200027985510811,0.13749643617559348,4.243396157643397e-07
43,DutirRun2,0.5942994871425881,0.7248496246840787,0.13055013754149059,1.9646907006283588e-05,0.2804576205916298,0.3937575382203823,0.11329991762875247,0.0008530857863835808,0.5974999999999999,0.465,-0.1324999999999999,0.0023588385187537455,0.39739796683173206,0.34424781034355434,-0.053150156488177724,0.04273886508665441,0.5603919543703564,0.4440423378365512,-0.11634961653380516,0.009741554539330132,0.48488212258143726,0.4404807682279809,-0.04440135435345638,0.08632715879945962,0.46865985373940067,0.4740709576199178,0.005411103880517132,0.8054716788677249,0.4832672181820997,0.5629463961304667,0.07967917794836699,0.0009601800440638113,0.5486418813991245,0.7043736549305238,0.15573177353139933,1.064871305166951e-06,0.5942994871425881,0.7235599392870707,0.12926045214448267,2.1733497625151067e-05
44,DutirRun1,0.5918127840681413,0.7239126064444253,0.13209982237628404,1.4479233973224535e-05,0.2773573149787665,0.39240577371188856,0.11504845873312208,0.0006757617609348023,0.58,0.465,-0.11499999999999994,0.00726727528827464,0.3934284275121776,0.3425477015198499,-0.05088072599232768,0.051075481301411915,0.5498167523750556,0.4449147009737621,-0.10490205140129344,0.019266214604957758,0.47941783040570574,0.43945744433899014,-0.03996038606671559,0.11624532117350492,0.46449397140255294,0.4732054298866224,0.008711458484069456,0.6991357928168891,0.47954877874892804,0.5607822980955275,0.08123351934659945,0.0007473483992155253,0.5445385923155599,0.7035959282984143,0.15905733598285443,7.021027527465109e-07,0.5918127840681413,0.7227243939131635,0.13091160984502215,1.5527944598207252e-05
45,DutirRun4,0.5956482267026327,0.7253482428401983,0.12970001613756554,1.096959819222309e-05,0.279739224581971,0.3934255156186368,0.11368629103666583,0.0007001530567265457,0.5825,0.465,-0.1175,0.00865622283055728,0.39783536191376156,0.34407695082004597,-0.0537584110937156,0.03953768442277752,0.5495508808643168,0.4455683821628741,-0.10398249870144272,0.019932216203928536,0.4846756746709297,0.4419856506401606,-0.0426900240307691,0.09172724371795878,0.46612082681277067,0.4736716598503044,0.007550833037533733,0.7246389114600313,0.4818190914130029,0.5625942964203018,0.0807752050072989,0.0005938761431948154,0.5469125232554882,0.7053334863801368,0.1584209631246486,4.1156375530100764e-07,0.5956482267026327,0.7239326701856679,0.12828444348303514,1.2045911091689873e-05
46,MedIR1,0.4667175759401105,0.6976202558543898,0.23090267991427932,3.426482055993913e-11,0.2114858398275712,0.37339710758706407,0.16191126775949288,1.3902671255944845e-06,0.5675,0.4325,-0.135,0.0016650348416861916,0.3025837464867448,0.3292063599149648,0.026622613428219977,0.2954037382752457,0.5227706190080824,0.41313461130440876,-0.10963600770367365,0.010535700369022547,0.44764687702792794,0.41761815485627435,-0.030028722171653588,0.11861942148000572,0.4174560366453181,0.4537794550638646,0.03632341841854647,0.0408634958251097,0.4163698833114123,0.535625815772233,0.11925593246082072,4.068522014304583e-08,0.45881931513423313,0.6807227949290816,0.22190347979484848,2.063257483684551e-11,0.4667175759401105,0.6975346423242506,0.23081706638414007,3.3674479972635876e-11
47,imi_mug3,0.5824116947839331,0.7242682483510039,0.14185655356707083,3.262505904801636e-06,0.26693755032224376,0.39336092624246566,0.1264233759202219,0.0001878117359989697,0.5700000000000001,0.45499999999999996,-0.1150000000000001,0.00020663978241197334,0.38251080964794804,0.34566820717895835,-0.03684260246898968,0.17221858665530232,0.5590743947561574,0.4350253580060155,-0.1240490367501419,0.00017762974846568063,0.47883826381941824,0.4395304046089678,-0.039307859210450435,0.07992628281391277,0.4582181443580213,0.4703980397031587,0.012179895345137415,0.5531110392242662,0.47664513715967,0.5560627973687515,0.07941766020908153,0.0004126133031322545,0.5399800881553947,0.7048316853016756,0.16485159714628095,3.414472275880892e-07,0.5824116947839331,0.722901985863855,0.14049029107992195,3.629747232606691e-06
48,jlpmtrcommon,0.24010269324273587,0.6653900861790637,0.42528739293632783,2.7054046192010265e-20,0.09951125494415584,0.33534238047962395,0.2358311255354681,4.475678259823068e-09,0.5775,0.40750000000000003,-0.16999999999999998,1.760958583255596e-05,0.15080167718447499,0.29719029586699175,0.14638861868251676,4.478687637959504e-05,0.5423471666417718,0.3809037127495889,-0.16144345389218295,1.120312135992388e-05,0.36249508125007124,0.3793082227749651,0.016813141524893882,0.28680968117586914,0.2990840918946854,0.40921743660208937,0.11013334470740399,2.4366521009224942e-08,0.257291926515902,0.49033298729926444,0.23304106078336245,1.0999572430674708e-15,0.24010269324273587,0.6505605341614803,0.41045784091874443,1.126350587061414e-20,0.24010269324273587,0.6653900861790637,0.42528739293632783,2.7054046192010265e-20
49,bm25_6801,0.5613622016207043,0.7182516849945964,0.15688948337389208,1.7408395700580636e-08,0.24983391650159098,0.3876114933323467,0.1377775768307557,1.6717367220797247e-05,0.525,0.43,-0.09500000000000003,0.018723445060727522,0.3636208407446529,0.3388840996557301,-0.02473674108892282,0.28837249715864754,0.4703281972668833,0.4063092155683982,-0.06401898169848508,0.10445903498901227,0.4459850625596259,0.41873387652355387,-0.027251186036072017,0.24826535563629487,0.42748537292399175,0.4516165202305015,0.024131147306509726,0.22115655710345813,0.44461725174835454,0.5467517578771519,0.10213450612879738,8.796015851510763e-07,0.5118524295373899,0.6992978365599959,0.18744540702260604,3.446293975495502e-10,0.5613622016207043,0.7168944525348018,0.1555322509140975,1.7944807080384698e-08
50,top4fusion,0.5846129076099567,0.7212226538567339,0.13660974624677724,8.540424862886554e-06,0.2567896051653692,0.3938439530234293,0.1370543478580601,7.193835562528401e-05,0.5050000000000001,0.40499999999999997,-0.10000000000000014,0.013324104169133336,0.39279515907198664,0.3502904251675444,-0.04250473390444226,0.12069168976659554,0.46193140854639037,0.38090201646756344,-0.08102939207882692,0.06827196853809991,0.43620263903553413,0.4207351660214103,-0.015467473014123823,0.5268596390868425,0.4236471289293961,0.4633971032713922,0.03974997434199612,0.09852600501773233,0.45328275190173867,0.5578923467363535,0.1046095948346148,9.334212964355338e-05,0.5275673653728384,0.6978722854458745,0.1703049200730361,2.919098851234834e-07,0.5846129076099567,0.7193732803853594,0.13476037277540276,9.418848330363632e-06
51,MedIR3,0.5291188433749667,0.7124900838217147,0.18337124044674802,1.1240628964326379e-08,0.2488678612075213,0.38383987427134986,0.13497201306382856,4.18936472488966e-05,0.5599999999999999,0.4425,-0.11749999999999994,0.004265560051283931,0.337934443566546,0.3340029074159533,-0.003931536150592718,0.8754311345923007,0.5283834925137404,0.4302008692289524,-0.098182623284788,0.02111707030586877,0.48107147844588577,0.4302560832170695,-0.050815395228816285,0.027846980102203434,0.44875235529813295,0.46409103822099446,0.015338682922861502,0.3723849375505065,0.4621768905935739,0.551047983094754,0.08887109250118008,9.529502002726512e-06,0.5291188433749667,0.6951996871433404,0.16608084376837362,1.118717091837707e-08,0.5291188433749667,0.7124900838217147,0.18337124044674802,1.1240628964326379e-08
52,run5,0.350549390618272,0.661946736907616,0.31139734628934396,2.0640044812105313e-14,0.11000600038718393,0.3251900099074098,0.21518400952022587,7.83649457401749e-09,0.4175,0.3125,-0.10499999999999998,0.0043794247579643395,0.21570050836763674,0.2808921260764479,0.06519161770881118,0.01517602102261519,0.3807778107607443,0.29103445310595905,-0.08974335765478525,0.004081662193165437,0.2792319316453309,0.33889559168613903,0.05966366004080814,0.005937135808092741,0.27432086846085346,0.3844284469668024,0.11010757850594893,3.912763290014574e-07,0.2791206140829229,0.4807676942757462,0.20164708019282335,2.82920085444435e-13,0.32554648888506865,0.6379410867176954,0.3123945978326268,3.544397581137486e-15,0.350549390618272,0.6610215899350207,0.3104721993167487,2.0309098083131486e-14
53,et_8435,0.2685469222204527,0.6857822044303479,0.4172352822098952,9.1376230374778e-18,0.12794270927374365,0.3604860478003434,0.23254333852659972,3.539229153124872e-08,0.5700000000000001,0.3825,-0.18750000000000006,4.662380398400043e-06,0.16413927286916782,0.3174898437127875,0.15335057084361967,8.881088321156717e-05,0.5193008714837569,0.36699315526397436,-0.15230771621978256,0.0001341177604986866,0.45849168439298615,0.40180439895964104,-0.056687285433345114,0.0049177503296872664,0.337882130464226,0.43607502327646996,0.09819289281224397,2.9638463249838836e-06,0.28366838082905904,0.5153563410630387,0.2316879602339797,1.8098672842215344e-14,0.2685469222204527,0.6805842151055561,0.41203729288510343,4.106720458538425e-18,0.2685469222204527,0.6857822044303479,0.4172352822098952,9.1376230374778e-18
54,sils_run1,0.5297790310908536,0.7023430870865661,0.17256405599571256,2.625729694154914e-09,0.22163417700481247,0.3746883342242423,0.15305415721942983,1.2482554413924287e-06,0.5225,0.39749999999999996,-0.125,0.0002864917253299785,0.347605905213866,0.33239458521466725,-0.015211319999198725,0.4613418046729111,0.4985760147268847,0.36643296552993954,-0.13214304919694514,0.0002207758819326454,0.4307805773249722,0.40044899987529553,-0.030331577449676683,0.15765862005919307,0.4136909876596417,0.44169104508666945,0.02800005742702777,0.10241110143479848,0.42525283785151446,0.5324393523993705,0.107186514547856,1.627785793101177e-07,0.479433121524851,0.6811916958554323,0.20175857433058125,2.7563741416597012e-11,0.5297790310908536,0.7005382937328238,0.17075926264197028,2.635375417627456e-09
55,sils_run4,0.5331402570349384,0.7088833029172402,0.17574304588230183,1.0556498547479709e-10,0.22206392937907218,0.3787860693540458,0.1567221399749736,3.6623860465409726e-07,0.5900000000000001,0.4149999999999999,-0.17500000000000016,2.49916512290002e-06,0.34756166690251816,0.3384107674551212,-0.009150899447396943,0.6362314785959751,0.5657146726213619,0.39738285237729054,-0.16833182024407134,7.646289965702258e-06,0.44940062876967024,0.4148683668257326,-0.03453226194393766,0.0780358320225582,0.42044819000508066,0.4576175936519061,0.037169403646825416,0.029059104821184012,0.4206680759725252,0.5408301950753822,0.12016211910285701,8.059091776607202e-09,0.46197360085617856,0.6864281122347216,0.224454511378543,4.8905067510992983e-14,0.5331402570349384,0.7050679834789063,0.17192772644396792,1.9318844909749904e-10
56,sa_base,0.3750716765167258,0.6964232478688884,0.32135157135216263,1.038785843341872e-13,0.1768569881754793,0.36965054803928343,0.19279355986380414,1.0256430350205436e-06,0.56,0.40499999999999997,-0.15500000000000008,0.0002446870734706302,0.24070780224575375,0.32584967407262744,0.08514187182687369,0.012520544116352422,0.5188889009588589,0.3968495321701213,-0.12203936878873756,0.0025067574393035055,0.43454192750859855,0.41710601148292525,-0.017435916025673293,0.4089995958813377,0.4069735699843206,0.4491754624672109,0.0422018924828903,0.031851812509341146,0.394225187563777,0.5320516081390185,0.13782642057524153,8.407511266013312e-09,0.3750716765167258,0.6832785011863861,0.3082068246696603,3.493070371405717e-14,0.3750716765167258,0.6964232478688884,0.32135157135216263,1.038785843341872e-13
57,jlpmcommon2,0.6826510289925748,0.7429287381814742,0.06027770918889941,0.0053061439077565584,0.3303144868060369,0.4181364009570386,0.08782191415100166,0.005396655791689492,0.6525000000000001,0.5050000000000001,-0.14749999999999996,0.0018463983931553947,0.4747414749592226,0.37014256243562527,-0.10459891252359732,9.980578075895026e-05,0.6029742179154242,0.4648445759374078,-0.13812964197801636,0.001946655468199702,0.5337482047082105,0.45573641428805783,-0.07801179042015266,0.0018992655808600892,0.5235970481982907,0.5011865149992342,-0.022410533199056504,0.29136901949248556,0.5360810918878436,0.5850513042701225,0.048970212382278944,0.03498207975146127,0.6219716914290578,0.7210992035455475,0.09912751211648962,0.00010422359181290338,0.6826510289925748,0.7414878145278673,0.05883678553529248,0.005921322156214285
58,absrun1,0.3555471161907978,0.6687439474874,0.31319683129660214,6.611699837221987e-15,0.11935806812498403,0.33265699535142856,0.21329892722644453,1.6831972381110308e-08,0.3875,0.30250000000000005,-0.08499999999999996,0.04206481132220223,0.22860608406875776,0.2888109547734065,0.06020487070464875,0.024909645890637454,0.369209563218816,0.2861962665496793,-0.0830132966691367,0.05270313772586664,0.2979778661137209,0.3510470520889287,0.05306918597520782,0.028198447422496123,0.2851527721126347,0.3967376276804552,0.1115848555678205,1.366899005505953e-06,0.2878468861408009,0.4901018459059416,0.20225495976514068,9.432028603242368e-13,0.3329910458179758,0.6466016546938669,0.3136106088758911,4.2085105141255265e-15,0.3555471161907978,0.6670771240626839,0.3115300078718861,6.491473866313765e-15
59,sa_ft_rr,0.38989924754108823,0.6965334444534277,0.30663419691233945,1.0696606644964457e-12,0.1875925360998397,0.3721635495869514,0.18457101348711172,2.663156694706619e-06,0.5675000000000001,0.42000000000000004,-0.14750000000000008,0.001036444241728333,0.25313874554998783,0.32755220720333034,0.0744134616533425,0.030788700239182475,0.5288839856595617,0.3952935324824775,-0.13359045317708423,0.0026710388521793828,0.4480192078655616,0.4224708603201114,-0.025548347545450212,0.26596989702187823,0.42461552705827843,0.45406416743118105,0.029448640372902624,0.12858982839055202,0.40924677410167654,0.5336266917107306,0.12437991760905409,1.5164458755823716e-07,0.38989924754108823,0.6843546639093583,0.29445541636827005,4.1335246473044866e-13,0.38989924754108823,0.6965334444534277,0.30663419691233945,1.0696606644964457e-12
60,ccnl_sa5,0.5199592222702356,0.704103976296391,0.18414475402615538,7.454377771196454e-09,0.21980358182460863,0.37135951685771296,0.15155593503310433,7.496635670618434e-06,0.5025000000000001,0.40499999999999997,-0.09750000000000009,0.017969681559284474,0.3493549258005557,0.3250068610126937,-0.024348064787862,0.27785649423133635,0.4734493324855869,0.39318179742441645,-0.08026753506117046,0.04723788007862518,0.41574607041386846,0.4057156777013343,-0.010030392712534142,0.6739534564296348,0.40024675715907687,0.4420416021946715,0.04179484503559461,0.05160681028603192,0.4109204888463788,0.5328560054053975,0.12193551655901869,8.313008302894136e-07,0.465657305297367,0.6803941078304957,0.2147368025331287,2.043482978415263e-10,0.5199592222702356,0.7022118124884811,0.18225259021824547,8.972700693950048e-09
61,cbnuSA1,0.4716228920080633,0.6993230557170176,0.2277001637089543,2.3529447093988493e-10,0.18430234263980946,0.3619187738678378,0.1776164312280283,3.471164137458334e-07,0.4574999999999999,0.38,-0.0774999999999999,0.03012070827798965,0.3134766817682245,0.3179664484355776,0.004489766667353068,0.8562643954901328,0.4298739035225288,0.3756169694150967,-0.0542569341074321,0.14761054827811335,0.3765540064498848,0.3909783114748111,0.01442430502492631,0.5429644042999064,0.362667147060476,0.43012086786735965,0.06745372080688367,0.0029469533366651346,0.37188983659077585,0.5244911391441693,0.1526013025533935,1.7726358625636294e-08,0.4307501286191798,0.6770621806082161,0.24631205198903633,2.0952659875036022e-11,0.4716228920080633,0.6976655928665586,0.22604270085849532,2.6114203177475725e-10
