,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval),mrr (base),mrr (fuse),mrr (diff),mrr (pval)
0,sils_run2,0.5356019108820126,0.6995324472037772,0.16393053632176458,1.3634741924652535e-10,0.2241567446553526,0.3487754288304973,0.12461868417514468,1.3205700031658656e-07,0.5925,0.5275000000000001,-0.06499999999999995,0.0075831844064960215,0.3497277031414247,0.34784508705788114,-0.0018826160835435646,0.8923030666339999,0.8011408730158729,0.7192013888888888,-0.08193948412698404,0.10865317365021261
1,BM25,0.5870132722598846,0.7098937810475558,0.1228805087876712,7.832226345570131e-07,0.2583769959563904,0.3668685626637031,0.10849156670731269,1.3179020810324618e-05,0.5125,0.475,-0.03749999999999998,0.14537644579437395,0.39457057865943373,0.36070767909658175,-0.03386289956285199,0.0538828516108937,0.7274377230956178,0.7231541375291375,-0.004283585566480341,0.9293413953601652
2,MedIR4,0.43274487154452324,0.6785455981691587,0.24580072662463548,5.976989994676481e-13,0.19797756916295023,0.3418395135464139,0.14386194438346367,2.8357936093986306e-07,0.525,0.4575,-0.0675,0.00732733177000443,0.28494522709559694,0.3272781082847328,0.04233288118913586,0.06440262521308567,0.6497363945578231,0.7067093576417534,0.056972963083930295,0.29140822309950704
3,imi_mug2_t,0.4658999137945382,0.6956471189441621,0.22974720514962388,2.549602101503218e-13,0.2058089149975188,0.34969898354501616,0.14389006854749736,2.2159710685358073e-07,0.5700000000000001,0.52,-0.050000000000000044,0.01805446901907959,0.3257490160786759,0.3433834387002625,0.0176344226215866,0.3921063627741851,0.7469925213675214,0.6766011072261072,-0.07039141414141414,0.18800574044325552
4,SAsimpleLGD,0.5790625445542751,0.7175885652248685,0.13852602067059339,2.813918533260742e-07,0.2603144818515298,0.3719655181253865,0.1116510362738567,1.5978580204748933e-05,0.54,0.5025000000000001,-0.03749999999999998,0.12526411938543205,0.37759495677794186,0.3537739407948455,-0.023821015983096383,0.17316998099026518,0.7415456030897207,0.6645090326340327,-0.07703657045568801,0.060712457706642506
5,cbnuSA3,0.4417943139949937,0.66338707958288,0.22159276558788632,1.3737490270881043e-11,0.16582182088395303,0.31101992021283387,0.14519809932888084,5.8612225241744174e-08,0.42749999999999994,0.4200000000000001,-0.00749999999999984,0.7403515022461491,0.3061020038805998,0.3083581434534116,0.0022561395728117883,0.9110821115527441,0.5875453842242945,0.5555585442679096,-0.03198683995638485,0.5444907164226164
6,MedIR5,0.5195583948299652,0.7049964520578215,0.18543805722785622,6.802589082022276e-10,0.24225092379904273,0.3641240050117889,0.12187308121274615,5.056024027770657e-06,0.5125,0.47750000000000004,-0.03499999999999992,0.10433042823951476,0.33378919247998406,0.34282936567744754,0.009040173197463475,0.646730336556971,0.6545262825409883,0.7347698135198135,0.0802435309788252,0.17998474756706573
7,BM25neopcomd,0.57932810967192,0.7099577871235532,0.13062967745163312,7.631285052385969e-07,0.25483207514109296,0.3651208299228119,0.11028875478171896,1.2492521974873923e-05,0.5125000000000001,0.4725,-0.04000000000000009,0.11785178942936185,0.39004838120837804,0.358224678047013,-0.03182370316136501,0.08960938666998446,0.7144326725905673,0.7514874708624709,0.03705479827190361,0.5105292188610726
8,SIBTMlit1,0.573152960741027,0.7173212645237197,0.14416830378269274,5.280023407898452e-08,0.2614206793518174,0.37500560363547436,0.11358492428365696,6.933197023264578e-06,0.6275,0.525,-0.10249999999999992,5.03382148640193e-05,0.3908821753855688,0.3658146365754046,-0.025067538810164214,0.10965014667429648,0.7556089743589743,0.7172451963241437,-0.0383637780348306,0.3806286333301597
9,DutirRun3,0.5928730680787329,0.7138186958008603,0.12094562772212747,3.7676070452915485e-06,0.27753605336429843,0.37228424707929963,0.0947481937150012,0.00010965749520018298,0.5825,0.5,-0.08250000000000002,0.00230146819278698,0.3963486362891075,0.36434992594111815,-0.031998710347989345,0.07698875358141483,0.7235867233433975,0.6955085336119818,-0.028078189731415626,0.5897617380102378
10,ccnl_sa1,0.5601362682716481,0.7063787754416471,0.14624250716999898,1.6453956351988497e-08,0.2525434364502023,0.36726417471829836,0.11472073826809609,6.275347024443499e-06,0.645,0.6075,-0.03749999999999998,0.014321577954681352,0.41262914013693075,0.3805107307511207,-0.032118409385810065,0.06610503527597889,0.8670536540240519,0.7216955549932524,-0.14535809903079944,0.002378435675069253
11,cbnuSA2,0.472278917145187,0.6760945760812513,0.20381565893606435,3.6343258859342346e-11,0.18573489351258435,0.3250349913167381,0.13930009780415373,5.632249873992595e-08,0.4625,0.425,-0.03750000000000003,0.10865033016681541,0.31363045522474736,0.31835391972451876,0.0047234644997714015,0.8104712571658556,0.631189377510535,0.6347666916416916,0.0035773141311565837,0.944751636291274
12,imi_mug3_t,0.46548829708165396,0.7009748246565619,0.23548652757490796,2.4447517944141575e-14,0.19950250120533203,0.3477500767495642,0.14824757554423218,1.1825653486736735e-07,0.5675000000000001,0.5075000000000001,-0.06000000000000005,0.012359142085013994,0.3294353363276953,0.3474903463973675,0.018055010069672195,0.3790798348957718,0.8154166666666667,0.8015625,-0.013854166666666723,0.7949891450424372
13,SA_bc,0.5725425369078467,0.7021735722265111,0.12963103531866438,2.394185496074754e-06,0.248579095125341,0.3549844538509468,0.1064053587256058,0.00013367045369405467,0.515,0.42750000000000005,-0.08749999999999997,0.0014993589634056327,0.37062236448342895,0.3241135259503702,-0.04650883853305876,0.01895735900723708,0.7303873626373626,0.6819067362817363,-0.04848062635562633,0.2883304411691403
14,run4,0.3458299993175407,0.6397431882478559,0.2939131889303152,2.90164182068593e-14,0.10981081228031644,0.2868853809631517,0.17707456868283525,1.3375565572773854e-08,0.3875,0.355,-0.03250000000000003,0.24988236137313344,0.2150265840130901,0.2653781813363791,0.05035159732328898,0.03318172756130652,0.5957058593203449,0.6157922125300174,0.020086353209672447,0.5603058204752633
15,SIBTMlit3,0.43151888805085986,0.6707991003012042,0.2392802122503443,1.573608057941505e-09,0.16317037331975626,0.3080124777783517,0.14484210445859547,1.8660915380596934e-06,0.5575,0.465,-0.09249999999999997,6.0228161524486305e-06,0.2644204958765676,0.3040712802210453,0.03965078434447772,0.12852977153402456,0.8273771367521368,0.6771874999999999,-0.1501896367521368,0.002902899696580119
16,dfr_9464,0.5549950132814475,0.7044430454031708,0.1494480321217233,1.548040354163972e-08,0.23955490354995534,0.3539243197298392,0.11436941617988383,4.187231723734581e-06,0.5125,0.47000000000000003,-0.04249999999999993,0.024906275999109606,0.35767527129255827,0.34166881777623104,-0.016006453516327235,0.38075077772376,0.7032251082251083,0.6904464285714286,-0.012778679653679736,0.8222048721005425
17,cbnuSA4,0.4477036560773916,0.663482440532523,0.21577878445513143,3.502096177070604e-11,0.16917337960842765,0.3114685502565959,0.14229517064816827,9.256504253257604e-08,0.43249999999999994,0.43000000000000005,-0.002499999999999891,0.9142343183077918,0.30832178255424986,0.30849185769746873,0.00017007514321887296,0.9932614070180519,0.5990349880382775,0.5605244061494062,-0.03851058188887124,0.47329515004882516
18,sa_ft,0.38983344227273464,0.6826666491032511,0.2928332068305165,8.702613569398012e-13,0.18757309021468754,0.35521184973338527,0.16763875951869772,7.85164814751281e-07,0.5675000000000001,0.49749999999999994,-0.07000000000000017,0.007029549674628108,0.25282822171266084,0.33252585787261385,0.07969763615995301,0.008103015942687577,0.7121212121212122,0.6742595934650455,-0.03786161865616666,0.4611842255878159
19,jlpmltrin,0.4924525218303598,0.6401815119990328,0.14772899016867302,3.1312829333459564e-10,0.11923387516440782,0.27345245915312166,0.15421858398871385,1.4471509850221002e-08,0.14250000000000002,0.325,0.1825,2.83499225778592e-06,0.356940814846323,0.2782582107615618,-0.07868260408476119,0.0005557711530238358,0.3268851296203549,0.510128025569202,0.18324289594884713,0.0015343857330290165
20,jlpmtrboost,0.23942043944037006,0.6437799291707207,0.40435948973035063,4.0297568063757754e-20,0.09880655953562828,0.29268951560845363,0.19388295607282535,6.8386938473468695e-09,0.5925,0.5225,-0.07000000000000006,0.003020600010275842,0.15111718695160437,0.29325347181125444,0.14213628485965007,1.3750071942785378e-05,0.8104746642246642,0.7366044372294371,-0.07387022699522705,0.06673455986370781
21,SA_DPH_letor,0.5530710652209896,0.7005252434652667,0.1474541782442771,3.2328053296220376e-08,0.22062797610182439,0.3433171055028499,0.1226891294010255,8.446983681889248e-07,0.5,0.4699999999999999,-0.030000000000000082,0.13541994799643695,0.3621584189515502,0.33746590916372854,-0.02469250978782167,0.10915176890645602,0.6544261294261294,0.6874214429361488,0.032995313510019386,0.5654105718306657
22,BM25neop01,0.5808852025621446,0.710539097445783,0.12965389488363843,1.0124880495436772e-06,0.2560870047688298,0.3659233446496195,0.10983633988078972,1.383125269478021e-05,0.515,0.475,-0.040000000000000036,0.11785178942936185,0.39018070033425617,0.3593724177112828,-0.03080828262297336,0.09947141271599749,0.7144326725905673,0.7498505661005661,0.0354178935099988,0.5342122337193171
23,sa_base_rr,0.37514736258528336,0.6785091464794791,0.30336178389419577,1.8426359692374428e-13,0.17692001240040794,0.3503057163165705,0.17338570391616254,3.6966266519985655e-07,0.56,0.48250000000000004,-0.07750000000000001,0.0003475693466805724,0.24067622917783077,0.326706694273142,0.0860304650953112,0.004643902030420232,0.719845323264441,0.6574085576259489,-0.0624367656384921,0.144643807911815
24,xgb_5113,0.26037021526634857,0.6674453687278127,0.4070751534614641,1.323641664298301e-17,0.11887569460208766,0.347757702442563,0.22888200784047533,4.6671751023346785e-09,0.5125,0.4725,-0.03999999999999998,0.09566134349299003,0.16011490350925245,0.30933397197607804,0.1492190684668256,2.0441516056050313e-05,0.6927480158730159,0.6644705513784461,-0.028277464494569804,0.538012141077915
25,BM25neopgngm,0.5868566741848278,0.7126215168276461,0.1257648426428183,6.051261313123831e-07,0.25726260392235345,0.3675854457512897,0.11032284182893626,1.1221270520151368e-05,0.5050000000000001,0.4575,-0.0475000000000001,0.06284281125457676,0.3947698409620581,0.3600537709962589,-0.03471606996579918,0.05202273161711296,0.7007921245421246,0.7639204545454545,0.06312833000332996,0.2660891317381577
26,SA_LGD_letor,0.5415777907302635,0.6994415817626607,0.15786379103239723,4.765814326369526e-09,0.2122872965408617,0.34128419405037125,0.12899689750950954,4.88486646225663e-07,0.51,0.4625,-0.04749999999999999,0.11310740873778315,0.35107713141949864,0.3304385784956354,-0.02063855292386324,0.19965264497875387,0.6122646103896103,0.6973818542568543,0.08511724386724395,0.15385006657854197
27,sils_run3,0.5326198523535208,0.7040207260183208,0.17140087366479995,3.9251185144451144e-11,0.22162461318005505,0.35476261128117353,0.13313799810111848,4.84776915125806e-08,0.5925,0.525,-0.0675,0.002001328802236683,0.3475973461549529,0.34705350786572636,-0.0005438382892265503,0.9684302129066806,0.7787312312312313,0.7564087301587301,-0.022322501072501222,0.6493921303953475
28,imi_mug2,0.581567246734016,0.717998021620849,0.13643077488683297,4.860370731718621e-07,0.27560079868884035,0.38194501467176306,0.10634421598292271,6.802409146849414e-05,0.575,0.49000000000000005,-0.08499999999999991,0.00024388534595896197,0.3780145692033124,0.36089924139626267,-0.01711532780704972,0.37661192359351026,0.7447569444444444,0.7280871212121213,-0.016669823232323133,0.7792069081545095
29,SIBTMlit4,0.5775296438926925,0.7183938562343146,0.14086421234162216,4.3191842613614764e-08,0.2651720435777932,0.3760099690414699,0.11083792546367666,1.1239603856187613e-05,0.6224999999999999,0.54,-0.0824999999999999,0.0001434021011237976,0.3959520325631887,0.36585508802173433,-0.030096944541454396,0.04784243068382192,0.7510256410256411,0.7245978513356561,-0.026427789689984937,0.6348572583704405
30,absrun2,0.3547657385028243,0.639291795017528,0.2845260565147037,2.5738231645580217e-15,0.11714709142595074,0.26488746142204017,0.14774036999608942,2.1156246054862465e-09,0.3975,0.385,-0.012500000000000011,0.5355296837322621,0.22325339950771078,0.28212918360540334,0.05887578409769256,0.006687125352021559,0.5977755628991834,0.5936815961815961,-0.004093966717587327,0.9337770693825037
31,ccnl_sa2,0.5668990270633312,0.709291910619571,0.1423928835562398,7.490459142986061e-08,0.25379149180021293,0.36993936413368816,0.11614787233347523,6.402554146579228e-06,0.65,0.61,-0.040000000000000036,0.004597176477544761,0.4093633172588381,0.3797218267734412,-0.029641490485396937,0.09957112833704061,0.8503410652920962,0.7591878618693135,-0.09115320342278266,0.055531035571578784
32,ccnl_sa3,0.5355047686629787,0.6843314056375338,0.14882663697455512,4.9763425007205704e-09,0.22627945824793186,0.34766711810515716,0.1213876598572253,5.87709661017363e-07,0.5475,0.5275000000000001,-0.019999999999999907,0.27265015141955806,0.39332373687924094,0.37094211752702755,-0.02238161935221339,0.1929108415382316,0.7488443104514533,0.6668086080586081,-0.08203570239284519,0.08565193520621465
33,imi_mug1,0.5678248369175675,0.7094063681130283,0.1415815311954608,1.2531926490450232e-07,0.26389572525157057,0.3735245435671765,0.10962881831560595,4.18479901064748e-05,0.5725,0.5,-0.07250000000000001,0.0044572744611307705,0.37464410490903743,0.35353213956901564,-0.0211119653400218,0.2807267569354656,0.6610489256678281,0.7179017857142856,0.05685286004645751,0.32480126684002
34,MedIR2,0.4412569908276346,0.6839404194059622,0.2426834285783276,2.9878998472126e-13,0.20226114136341627,0.34220848517160485,0.13994734380818857,4.866855418642881e-08,0.565,0.525,-0.039999999999999925,0.04398378691677216,0.28506046748852565,0.33742566336591384,0.05236519587738819,0.015380266307765674,0.6906001367938479,0.7312787356321839,0.04067859883833602,0.44812295232329746
35,DutirRun5,0.5946684402641795,0.7172495031283657,0.12258106286418613,1.9945843451984765e-06,0.2791894531936148,0.375434350125192,0.09624489693157717,7.046387683844039e-05,0.575,0.52,-0.05499999999999994,0.030737918020052813,0.3944646657707584,0.36619951888906527,-0.028265146881693126,0.1090640655821185,0.739378653732102,0.7503252242926156,0.010946570560513624,0.8679216000819101
36,SIBTMlit2,0.5775296438926925,0.7183938562343146,0.14086421234162216,4.3191842613614764e-08,0.2651720435777932,0.3760099690414699,0.11083792546367666,1.1239603856187613e-05,0.6224999999999999,0.54,-0.0824999999999999,0.0001434021011237976,0.3959520325631887,0.36585508802173433,-0.030096944541454396,0.04784243068382192,0.7510256410256411,0.7245978513356561,-0.026427789689984937,0.6348572583704405
37,default100k,0.008734080262531994,0.5108699089145248,0.5021358286519928,2.374868875879613e-24,0.0016463757324712322,0.14921398864242166,0.14756761290995044,5.68706972434882e-10,0.0625,0.125,0.0625,0.00033344394136478907,0.00431129417085935,0.17110870355360489,0.16679740938274554,2.8592110907550315e-07,0.18744741100323623,0.2078703975906447,0.020422986587408487,0.6459165478259539
38,ccnl_sa4,0.5327998645251344,0.689722630023858,0.15692276549872364,2.238060650698977e-09,0.2279423714479189,0.35218579015648765,0.12424341870856875,2.884401723335427e-07,0.5775,0.5225,-0.05500000000000005,0.0038324733222408775,0.39793029914115113,0.38091867376627536,-0.017011625374875772,0.3387503910446853,0.7850506083490665,0.7171353865432814,-0.06791522180578513,0.17569016261489298
39,run3,0.3554617321895151,0.6438560556818763,0.2883943234923612,9.35848153651662e-14,0.11832286027078207,0.29148073189541734,0.17315787162463528,2.6800792100520347e-08,0.4175000000000001,0.37249999999999994,-0.04500000000000015,0.09796763310352821,0.22197680719097987,0.2720977768536341,0.05012096966265425,0.03719294739349459,0.5771571738885128,0.5972913037166085,0.020134129828095704,0.6116443119288242
40,default1m,0.02149991844858055,0.5137217912239407,0.4922218727753601,6.9468969020185315e-25,0.003596167835713148,0.1526751595884513,0.14907899175273814,6.644397242407338e-10,0.095,0.135,0.04000000000000001,0.0009704737245518226,0.013696244535773134,0.18218644751170637,0.16849020297593323,5.020026948862304e-07,0.2006193395236032,0.17764684409826761,-0.022972495425335582,0.4863544252456986
41,jlpmletor,0.5467356718091321,0.6657798307872914,0.11904415897815934,9.032412547358911e-09,0.17387842993802605,0.3061737335366989,0.13229530359867286,4.776136293292742e-08,0.43,0.4025,-0.02749999999999997,0.10164275090132985,0.3560819778699069,0.30446408608923237,-0.05161789178067455,0.0035591116209275314,0.5541406830334855,0.5915120371777981,0.037371354144312585,0.5561238987516681
42,SIBTMlit5,0.5825063623754876,0.7181572934726155,0.1356509310971279,1.252593017326403e-07,0.2661020846841718,0.37567309577809305,0.10957101109392126,1.72339319064795e-05,0.615,0.5325,-0.08250000000000002,0.00021524478210537034,0.39693474480235386,0.36676076967370463,-0.030173975128649222,0.04615673898213272,0.7801623376623377,0.7310278239202658,-0.049134513742071895,0.403594786489028
43,DutirRun2,0.5942994871425881,0.715448259193405,0.12114877205081698,3.647982916563557e-06,0.2804576205916298,0.3744898881778315,0.0940322675862017,0.00010707347639776155,0.5974999999999999,0.51,-0.08749999999999991,0.00022718249782528916,0.39739796683173206,0.36584964376806584,-0.03154832306366623,0.0783482650263508,0.7012666542535585,0.7171565632832081,0.015889909029649596,0.7798687396598476
44,DutirRun1,0.5918127840681413,0.7119433890710232,0.12013060500288186,2.8166619228989673e-06,0.2773573149787665,0.37184131455896996,0.09448399958020348,9.192826404983199e-05,0.58,0.5125,-0.0675,0.005123569440854823,0.3934284275121776,0.363493209398265,-0.029935218113912587,0.0914706606131519,0.7040628501400561,0.6781808688387636,-0.02588198130129249,0.658046739372061
45,DutirRun4,0.5956482267026327,0.7159031758090776,0.12025494910644485,1.8139950406147154e-06,0.279739224581971,0.3752624287856818,0.0955232042037108,7.041864566534923e-05,0.5825,0.5199999999999999,-0.06250000000000011,0.009300954624344411,0.39783536191376156,0.36702910671589195,-0.030806255197869614,0.07894721122653182,0.7166148486134691,0.7074404761904762,-0.009174372422992905,0.8826814201710155
46,MedIR1,0.4667175759401105,0.6865965980001041,0.2198790220599936,3.842987070087556e-12,0.2114858398275712,0.34365042387644074,0.13216458404886955,9.107472963062242e-08,0.5675,0.5225,-0.04500000000000004,0.016093059336408692,0.3025837464867448,0.3402059229294595,0.037622176442714705,0.057973287367660595,0.6906001367938479,0.7313093144672091,0.04070917767336124,0.44771670116426865
47,imi_mug3,0.5824116947839331,0.7255910579732557,0.14317936318932267,1.9125334358964804e-07,0.26693755032224376,0.3814073645125577,0.11446981419031393,2.2093854277683346e-05,0.5700000000000001,0.5225,-0.0475000000000001,0.02417706761961944,0.38251080964794804,0.3679220070251663,-0.014588802622781727,0.4695707667916251,0.8362608225108226,0.8002741228070176,-0.03598669970380497,0.49313584096515317
48,jlpmtrcommon,0.24010269324273587,0.6456540690111474,0.40555137576841155,4.359301378262486e-20,0.09951125494415584,0.2993621692396763,0.19985091429552043,5.02035199079276e-09,0.5775,0.525,-0.05249999999999999,0.022352962757825643,0.15080167718447499,0.29467355238731463,0.14387187520283964,1.1329834716388689e-05,0.8344627594627594,0.6986630116959065,-0.13579974776685289,0.006163675972923224
49,bm25_6801,0.5613622016207043,0.7035551796088839,0.14219297798817965,4.462287044889831e-09,0.24983391650159098,0.360969067415836,0.11113515091424503,4.611686184290822e-06,0.525,0.475,-0.050000000000000044,0.0069419723995679875,0.3636208407446529,0.34432890847143793,-0.019291932273214962,0.2388784862635834,0.6424810606060607,0.6566269841269842,0.014145923520923476,0.7983498157521023
50,top4fusion,0.5846129076099567,0.7096351500936017,0.12502224248364502,1.2304288839913004e-06,0.2567896051653692,0.36582780517006147,0.10903820000469228,1.5322593586681656e-05,0.5050000000000001,0.46749999999999997,-0.037500000000000144,0.12526411938543208,0.39279515907198664,0.35897197942770986,-0.03382317964427678,0.061145707946932165,0.7146599453178399,0.7369041375291375,0.022244192211297587,0.6759125231671232
51,MedIR3,0.5291188433749667,0.7099417881392467,0.18082294476427996,5.294354212367209e-10,0.2488678612075213,0.36824546624816223,0.11937760504064093,7.802613019770191e-07,0.5599999999999999,0.53,-0.029999999999999916,0.11622894002313255,0.337934443566546,0.3600112055404629,0.022076761973916892,0.2215717026512804,0.6965974453178401,0.7143208874458875,0.01772344212804744,0.7251868343647094
52,run5,0.350549390618272,0.6426699746384044,0.29212058402013236,5.414644022089493e-14,0.11000600038718393,0.28723247417478015,0.1772264737875962,1.6395121361571112e-08,0.4175,0.395,-0.022499999999999964,0.44555539942811107,0.21570050836763674,0.2626998969849441,0.046999388617307375,0.046590909019051975,0.6690122549019607,0.6528643085141033,-0.016147946387857437,0.47525342093572487
53,et_8435,0.2685469222204527,0.6748231937076812,0.4062762714872285,1.0651600806863515e-17,0.12794270927374365,0.35419534922016477,0.2262526399464211,7.219304326350306e-09,0.5700000000000001,0.495,-0.07500000000000007,0.00018651858576236287,0.16413927286916782,0.31087485571394824,0.14673558284478042,3.197590938375905e-05,0.7041885769459298,0.6788176406926407,-0.025370936253289122,0.5158086033629091
54,sils_run1,0.5297790310908536,0.6957743981886438,0.16599536709779028,5.529285677502595e-10,0.22163417700481247,0.3476032397700003,0.12596906276518782,3.191115939453642e-07,0.5225,0.47000000000000003,-0.052499999999999936,0.005591933309195858,0.347605905213866,0.33590081495703833,-0.011705090256827644,0.42402636039843344,0.7008035714285714,0.7162727214541731,0.015469150025601675,0.7724983640637177
55,sils_run4,0.5331402570349384,0.7044437541127507,0.17130349707781234,4.206828658078055e-11,0.22206392937907218,0.35554764569072805,0.13348371631165587,4.9326645652683856e-08,0.5900000000000001,0.5225,-0.06750000000000012,0.002972202181659526,0.34756166690251816,0.3469615458643135,-0.0006001210382046707,0.9651258848374509,0.78,0.7561814574314575,-0.023818542568542544,0.617450090473308
56,sa_base,0.3750716765167258,0.6780419568944698,0.302970280377744,1.9623207296892818e-13,0.1768569881754793,0.3499435774077185,0.17308658923223919,3.944283451518112e-07,0.56,0.48,-0.08000000000000007,0.0001826687760588228,0.24070780224575375,0.3264091401797204,0.08570133793396664,0.004803699551220412,0.719845323264441,0.6553252242926156,-0.06452009897182531,0.13936496372860735
57,jlpmcommon2,0.6826510289925748,0.7511952958239597,0.06854426683138493,0.0002215824894890279,0.3303144868060369,0.4186235604307277,0.08830907362469076,0.00012276204174784542,0.6525000000000001,0.5725,-0.08000000000000007,0.0001826687760588228,0.4747414749592226,0.4032341013741343,-0.0715073735850883,2.9592848492813713e-05,0.8135227272727272,0.765,-0.04852272727272722,0.3684627355127912
58,absrun1,0.3555471161907978,0.6400481784275753,0.2845010622367775,3.0236140021592933e-15,0.11935806812498403,0.2673358913283718,0.1479778232033878,2.3687430847154666e-09,0.3875,0.3825,-0.0050000000000000044,0.7812890029386799,0.22860608406875776,0.2876082936358387,0.05900220956708091,0.007069946278174195,0.5664610403714836,0.6135092378381852,0.047048197466701636,0.35267370691070654
59,sa_ft_rr,0.38989924754108823,0.682728738111944,0.2928294905708558,8.534204653889951e-13,0.1875925360998397,0.35524963063216297,0.16765709453232328,7.74211093717216e-07,0.5675000000000001,0.49749999999999994,-0.07000000000000017,0.006491704658032469,0.25313874554998783,0.33259340875142973,0.0794546632014419,0.008299373107064977,0.7121282742681048,0.6747175854037267,-0.03741068886437804,0.4663488812660078
60,ccnl_sa5,0.5199592222702356,0.6872011896914658,0.1672419674212302,1.9108868816920835e-09,0.21980358182460863,0.3413037650553382,0.12150018323072959,2.1280365755986194e-06,0.5025000000000001,0.445,-0.05750000000000005,0.006270814711347576,0.3493549258005557,0.3300169488737863,-0.019337976926769418,0.23488466120245727,0.6779936846689896,0.6499127832951362,-0.02808090137385333,0.5510875953711833
