,run,ndcg (base),ndcg (fuse),ndcg (diff),ndcg (pval),map (base),map (fuse),map (diff),map (pval),precision@10 (base),precision@10 (fuse),precision@10 (diff),precision@10 (pval),bpref (base),bpref (fuse),bpref (diff),bpref (pval),mrr (base),mrr (fuse),mrr (diff),mrr (pval)
0,sils_run2,0.5356019108820126,0.6570058898801534,0.12140397899814082,6.197471253002746e-06,0.2241567446553526,0.3082817461790507,0.08412500152369809,0.0017913289882461698,0.5925,0.38,-0.21250000000000002,7.051551369985671e-06,0.3497277031414247,0.2730792013613243,-0.07664850178010041,0.0007407376182409419,0.8011408730158729,0.6089315831227595,-0.19220928989311337,0.007081279931945643
1,BM25,0.5870132722598846,0.6678072333181652,0.08079396105828052,0.005577546774224621,0.2583769959563904,0.31562125862813883,0.057244262671748425,0.06102497622174781,0.5125,0.3875,-0.12499999999999994,0.003941132701552262,0.39457057865943373,0.27477364782666824,-0.11979693083276549,5.498551914101242e-05,0.7274377230956178,0.6708040917415917,-0.056633631354026104,0.4923183967822101
2,MedIR4,0.43274487154452324,0.6410999406355893,0.20835506909106605,2.6224779280516335e-08,0.19797756916295023,0.29977358796296183,0.1017960188000116,0.0018159788333136084,0.525,0.36500000000000005,-0.15999999999999998,0.00014657774306795965,0.28494522709559694,0.26437126405019284,-0.020573963045404098,0.5076747825667831,0.6497363945578231,0.5532339136371395,-0.09650248092068359,0.14878367045825097
3,imi_mug2_t,0.4658999137945382,0.6548749264122098,0.18897501261767158,2.2737733834466296e-08,0.2058089149975188,0.30648315109255464,0.10067423609503584,0.001309819718365824,0.5700000000000001,0.3775,-0.19250000000000006,8.034929818325426e-06,0.3257490160786759,0.2698865977316406,-0.055862418347035314,0.04291147583654585,0.7469925213675214,0.5988150157611732,-0.14817750560634813,0.053716736751250896
4,SAsimpleLGD,0.5790625445542751,0.6656751612988716,0.08661261674459653,0.00642530394723779,0.2603144818515298,0.31352388777561013,0.053209405924080355,0.09825558677533743,0.54,0.3825,-0.15750000000000003,0.0002870405115255843,0.37759495677794186,0.269860962956518,-0.10773399382142385,0.00029873179696096353,0.7415456030897207,0.5519445739510607,-0.18960102913866006,0.00243158324893881
5,cbnuSA3,0.4417943139949937,0.6432728653856641,0.2014785513906704,5.328028693572683e-08,0.16582182088395303,0.2881160083732316,0.12229418748927856,0.00010806951854838545,0.42749999999999994,0.36750000000000005,-0.05999999999999989,0.14629915016798503,0.3061020038805998,0.25322637743283677,-0.05287562644776306,0.05777460382628506,0.5875453842242945,0.5423906275797032,-0.04515475664459123,0.47336074961776675
6,MedIR5,0.5195583948299652,0.6579608024951653,0.13840240766520007,3.6811810981944004e-05,0.24225092379904273,0.31248825086090015,0.07023732706185742,0.02567469744542537,0.5125,0.375,-0.13749999999999996,0.0012455337885355034,0.33378919247998406,0.27180044632480305,-0.06198874615518102,0.03333336068152012,0.6545262825409883,0.5697779650904651,-0.08474831745052325,0.24359498641891944
7,BM25neopcomd,0.57932810967192,0.6665310725398593,0.08720296286793927,0.004239841352889293,0.25483207514109296,0.31384544944324894,0.059013374302155974,0.05757677141979281,0.5125000000000001,0.3825,-0.13000000000000006,0.00491074937412571,0.39004838120837804,0.2732641341329194,-0.11678424707545865,0.00014836976333319554,0.7144326725905673,0.6548269316467845,-0.05960574094378279,0.4854261852689362
8,SIBTMlit1,0.573152960741027,0.6583443916754853,0.08519143093445836,0.0023996761020598396,0.2614206793518174,0.3109748531808456,0.049554173829028214,0.11240045795304479,0.6275,0.37249999999999994,-0.255,3.069335011300354e-08,0.3908821753855688,0.2774288172233516,-0.11345335816221719,4.612221009034073e-05,0.7556089743589743,0.5012442164809185,-0.2543647578780558,2.1914249308694386e-05
9,DutirRun3,0.5928730680787329,0.6679533934860405,0.07508032540730769,0.015769246909958515,0.27753605336429843,0.3163882314243648,0.038852178060066356,0.23390663728620345,0.5825,0.39,-0.1925,8.935526087266637e-05,0.3963486362891075,0.2734594658749042,-0.12288917041420327,7.650003641319162e-05,0.7235867233433975,0.6307108960011437,-0.09287582734225375,0.18919233218464895
